"","1: upregulation, -1: downregulation","Symbol","Atha_Col0_Root_ZoneII-Atha_Col0_Root_ZoneI","Atha_Col0_Root_ZoneI_Rep1","Atha_Col0_Root_ZoneI_Rep2","Atha_Col0_Root_ZoneI_Rep3","Atha_Col0_Root_ZoneII_Rep1","Atha_Col0_Root_ZoneII_Rep2","Atha_Col0_Root_ZoneII_Rep3"
"4406","AT3G22930",NA,-1,8.23116998818146,7.05853206880372,7.0085664795792,5.55751528538384,6.29986422993021,5.88415088144571
"4407","AT3G22960",NA,1,8.9443379223846,8.77780730282972,8.98846525812663,10.0131735866661,9.89572550061861,10.119092383245
"4408","AT3G22970",NA,-1,9.1215118268777,8.94196700469433,8.45129540701444,6.58597680686886,7.06491705644039,6.8712661326225
"4409","AT3G22980",NA,1,5.79936128966312,5.58735049974786,5.32423828265611,6.67163543263857,6.705569535441,6.4361709042571
"4410","AT3G23000",NA,-1,9.52252347789027,9.14031761666077,8.97734838963765,8.05793958970825,7.55468474972335,7.99281014996656
"4411","AT3G23030",NA,-1,8.25899513001508,8.97041876295283,8.49482443546532,6.36379019406505,5.56367854580594,6.64901135641955
"4412","AT3G23050",NA,-1,8.75540173815418,9.23716557248769,9.64796885668963,7.24693715757401,7.58457617674677,8.47573974051126
"4413","AT3G23070",NA,1,5.28948700424236,4.61885186422686,4.92205739604693,6.08031035863984,6.31777169117206,6.54651261355662
"4414","AT3G23090",NA,-1,10.6927658882792,10.7058101172443,10.6470011863845,3.97758218431376,2,2
"4415","AT3G23160",NA,-1,7.41595511260996,7.17067530601594,6.84694990198854,5.67279871377455,5.37131190501906,5.56263201192076
"4416","AT3G23170",NA,-1,6.7465969570416,7.16083313177584,6.97542597893079,5.14331723789734,4.73511883312505,5.4041721342729
"4417","AT3G23190",NA,-1,8.39895956459417,7.4055080499411,8.47520117165486,4.29800329942106,3.98260928360014,3.68360676330556
"4418","AT3G23200",NA,-1,6.15573460668019,6.46337486191957,6.3910433486688,4.78170593427276,4.73511883312505,4.78648500556075
"4419","AT3G23210",NA,-1,6.65182800224414,6.91367732345038,6.62273174738095,5.58721121789885,5.22715642740491,5.46965899019234
"4420","AT3G23250",NA,-1,4.05994534859914,3.5651534044012,2.57274684425617,2,2,2
"4421","AT3G23310",NA,-1,6.81066956573073,6.94841943024505,7.12395649192593,4.88095404199321,5.88521673837402,5.7323296802703
"4422","AT3G23330",NA,1,3.97301666996729,2.79465176711409,2,4.88095404199321,3.56951447081235,4.78648500556075
"4423","AT3G23340",NA,-1,5.45900690458655,4.6752506022516,4.7234617079365,2,2,2
"4424","AT3G23390",NA,1,10.7945043801658,11.2808436409892,11.3079465424265,12.6907212261853,13.0826846147417,12.8840276346467
"4425","AT3G23400",NA,-1,7.58670258399208,6.98234453470116,7.21195070388836,5.6448299373655,4.78746261585293,5.06597450992604
"4426","AT3G23430",NA,-1,9.79220619308236,9.78889903977699,8.78673607461634,3.15335274431481,2.98842951276594,3.68360676330556
"4427","AT3G23470",NA,1,2.79199772813262,6.7786138955722,7.99151794724007,9.77752159754918,9.65987403677381,9.48553211722351
"4428","AT3G23540",NA,-1,6.7334337492905,7.01549018118908,7.48741390652717,6.2934728922244,5.97822865071863,5.62144386518758
"4429","AT3G23550",NA,1,2.31478174293699,2,2,4.29800329942106,3.68439421711745,4.15100021737075
"4430","AT3G23580",NA,1,4.96846997114045,5.06118624397252,4.21882629394948,6.12148363063534,6.12783157976717,5.53230189065983
"4431","AT3G23590",NA,-1,8.47606200379998,8.47434109218896,8.16321991559122,7.08984372681839,6.97749725029393,6.8712661326225
"4432","AT3G23600",NA,-1,10.9455484754077,10.5238928858304,10.4689528297532,9.04707138485516,9.0076117445447,9.41455576796467
"4433","AT3G23605",NA,-1,5.74792408068803,6.18126434087207,5.74711828578823,5.22114306379205,4.68080418497178,4.93298729600396
"4434","AT3G23610",NA,-1,5.25305459693437,5.61644774161335,5.28870545472166,4.67512246587433,3.15706315760414,3.44396622059791
"4435","AT3G23620",NA,1,6.84779027418982,7.63611284350963,7.22140459801574,8.82827351728505,9.40316640521151,8.96733725735072
"4436","AT3G23630",NA,-1,5.74792408068803,5.92632208507316,5.96537634136828,2,2,2
"4437","AT3G23640",NA,1,4.92281317311002,5.39924794844664,5.82359898849066,6.88989544040472,7.07548127206933,6.7838549098362
"4438","AT3G23670",NA,1,4.4938127770917,2,2.31461111994093,5.39911042686389,7.15732056562441,6.20575151244631
"4439","AT3G23690",NA,-1,9.32388094536792,9.58504696053113,9.74456816487239,8.04729564317263,7.16723161083808,7.3770834327711
"4440","AT3G23700",NA,-1,6.7465969570416,6.23853413891279,6.48822711544573,5.10277115965402,4.44044948341212,4.15100021737075
