Sample.Name,Atha_Col.0_Root_Zone.I_Rep1,Atha_Col.0_Root_Zone.I_Rep2,Atha_Col.0_Root_Zone.I_Rep3,Atha_Col.0_Root_Zone.II_Rep1,Atha_Col.0_Root_Zone.II_Rep2,Atha_Col.0_Root_Zone.II_Rep3
AT3G27890,1731.19153,1676.982247,1235.896718,190.1949048,188.3824631,187.8153164
AT3G27925,57.47631031,44.79887165,45.86241289,48.96638718,17.14601474,49.99615353
AT3G27930,84.00489593,20.10957137,66.80761627,82.44610433,81.3753231,87.29575035
AT3G27950,0,1.030912199,3.474153235,3.649080245,1.023983348,22.31447444
AT3G27960,365.6846011,445.7506432,385.0690061,19.46482903,41.68198279,10.05255103
AT3G28030,76.75069542,74.62461867,50.1538091,27.01936134,22.89250804,18.8476871
AT3G28040,1.047991871,29.93927967,53.67122738,110.4849038,114.0647868,114.232584
AT3G28050,41.83551369,38.16278017,11.61060024,30.0285051,35.77198324,35.19743708
AT3G28100,32.62016382,11.05066397,6.69789044,0,0,0
AT3G28130,83.23475142,111.3564385,88.37347556,72.97774468,65.7426862,38.49727348
AT3G28140,39.11334985,61.81620244,36.69946912,76.96078066,67.08218206,46.96877597
AT3G28150,8.364561239,0,2.320405854,8.195511297,5.11302134,6.867282499
AT3G28180,131.9671964,216.7410343,404.2700535,187.7319242,126.4210077,114.2159886
AT3G28200,270.7708193,453.7385155,578.7758562,322.4469561,421.4003177,418.8921628
AT3G28210,203.355274,96.82203182,58.79812761,6.41391216,2.054613177,6.004993074
AT3G28340,207.1074251,383.7093196,448.2830497,60.04209175,55.18089319,27.47187071
AT3G28345,273.6114671,187.9219589,93.41277701,9.049397608,4.071488461,1.717911875
AT3G28380,5.240669136,0,1.16715262,2.715966095,2.036383283,1.717838962
AT3G28420,26.08252397,6.181393086,0,0,4.106089342,2.573848186
AT3G28430,60.77899629,97.04121516,93.32423913,58.87535644,48.8913554,51.53257502
AT3G28450,99.4637708,172.332363,96.61486843,9.984520868,10.20163661,9.445625673
AT3G28460,21.69896977,24.94649911,24.37344966,41.50736473,41.30334689,19.21091429
AT3G28480,120.2551359,120.7053411,101.1369136,146.6395975,130.0522436,124.3335108
AT3G28540,0,0,0,0,2.240146794,12.22708189
AT3G28550,5783.772483,5342.282455,4632.197041,503.5779257,283.8028556,333.5404153
AT3G28560,16.72485366,6.186946202,0,0,0,0
AT3G28640,0,0,0,9.110340477,5.11477619,0
AT3G28670,85.59945496,79.63903899,59.10504141,112.4896549,173.1012605,142.8445551
AT3G28690,191.6286149,157.8967996,154.8757215,87.1051995,79.55077548,65.26315448
AT3G28700,38.81004696,52.505507,35.81420872,109.3223349,86.88312767,120.507221
AT3G28715,499.4278812,399.8741207,497.3030979,248.8100464,220.2995373,285.6692609
AT3G28720,104.7188912,244.5893557,140.914457,284.8819826,296.7665546,312.5789007
AT3G28730,83.75289942,43.33961674,94.27014457,167.9504237,204.0588288,196.6373075
AT3G28740,307.4123788,267.1076191,502.4264561,364.2033772,196.3234088,156.2325122
AT3G28760,9.43228932,19.54160803,9.253847806,21.00588133,18.36841694,30.11910639
AT3G28850,47.09776416,29.92106715,27.91275736,18.16895016,30.62402062,22.32411238
AT3G28860,290.3955383,555.5152493,851.302579,618.9232117,612.718115,602.1335406
AT3G28890,2.104093226,2.073835616,3.508972862,0.912073968,8.200777291,0
AT3G28900,421.9250772,692.6483669,675.6720487,1642.674724,2306.547403,2081.914427
AT3G28910,51.51467131,49.77093803,77.00581938,10.98361591,7.195545272,16.71287565
AT3G28920,48.08895631,30.93623261,33.63353063,19.12973583,23.52616652,12.87567777
AT3G28930,32.3842612,12.38923171,25.36653318,79.76730094,71.3800603,58.48581315
AT3G28940,1490.78374,1048.403501,1157.85525,142.3377362,61.44654921,115.0033898
AT3G28950,660.4503756,550.780512,488.7099232,164.4349359,94.69185239,108.918068
AT3G28970,114.7447027,91.61772096,85.53579153,118.4937618,108.2904568,131.1272076
AT3G29010,14.29447702,56.88537704,35.12691162,52.65035348,45.64702153,35.74502318
AT3G29035,261.2700037,131.9750182,46.35531286,26.43721803,36.84418475,33.47415114
AT3G29075,384.6124186,342.3197529,271.2178886,210.5562102,216.9484792,253.2056299
AT3G29090,53.2597689,41.22796386,40.48842946,46.57466146,49.18944229,30.89359334
AT3G29100,11.91485939,18.18800477,15.56588165,44.57845668,44.77286088,43.78936651
AT3G29130,58.56847925,76.68710886,94.43980495,147.4775355,120.1191359,159.8136264
AT3G29160,176.7330879,132.9127074,117.3241325,169.9458747,163.9200418,162.8568469
AT3G29170,162.8617368,88.9446651,147.2621805,106.2928115,96.5388157,131.3114591
AT3G29180,911.1472362,971.1084748,961.4881163,276.6975316,222.7098447,190.0432515
AT3G29185,56.06115254,30.71105504,15.73643919,86.80969343,60.23136659,57.92385358
AT3G29200,507.5407788,512.7530454,544.1199311,252.6294505,231.7769267,277.3250844
AT3G29230,11.52102188,5.160516626,4.660248767,20.85877455,27.52683335,16.3165958
AT3G29240,76.60992925,20.39306417,34.7592524,17.24620219,6.504836066,0.907665677
AT3G29250,279.3766601,157.9155721,195.659096,29.33102697,26.64565995,5.860939819
AT3G29270,84.63774012,116.5003594,110.0505227,68.39851,51.18711363,66.08735107
AT3G29280,15.60512261,7.338431283,6.822713753,81.75802397,114.1956192,127.978612
AT3G29290,15.92160626,2.055788024,9.038235673,10.02442586,13.31641866,6.952507153
AT3G29300,0,0,5.147536229,15.26164789,17.66289679,18.18196768
AT3G29310,48.15403264,76.35741776,65.16160063,114.4098119,163.2703185,128.7992144
AT3G29320,22.00404268,25.80766966,64.14511527,117.7780438,87.61211606,126.2518542
AT3G29330,18.83821588,20.04934597,17.03555194,26.1454547,17.08199681,15.75664499
AT3G29350,509.3997933,624.8767794,484.7807017,128.0885037,145.7241017,129.8863876
AT3G29360,769.6066531,1365.263845,1391.814968,540.2097989,595.083969,530.7115983
AT3G29370,0,46.31067531,59.68605992,34.97104963,36.07211558,34.29828794
AT3G29375,20.15125837,33.89468794,46.17347546,57.2211425,69.33620967,70.41218945
AT3G29390,140.5212042,116.3438956,122.5068734,139.6602,116.8074363,143.8742524
AT3G29400,29.32305746,31.9935949,61.73194706,41.72831595,30.59123141,28.33860943
AT3G29410,216.7959131,338.9821217,422.9176972,41.76981293,13.30198548,9.46869732
AT3G29430,1.045156891,2.062180499,2.318179386,10.93762541,9.209852623,7.724943764
AT3G29575,219.5594101,102.8574801,100.0120105,223.5968618,188.5713928,167.4689284
AT3G29630,80.19734851,76.08722465,69.86534806,0.996692059,1.984335913,0
AT3G29635,0,0,0,9.107378969,0,9.442379397
AT3G29760,61.41237003,81.2340098,113.729658,49.44250056,38.27772992,43.93314584
AT3G29770,120.4277679,132.6506163,168.4309906,133.661443,102.1177605,110.9203466
AT3G29780,283.8895441,149.9210602,221.3640331,13.95727632,11.42902743,5.138592422
AT3G29810,25.1019778,6.188635835,4.644541399,0.909896972,2.044017168,1.716959331
AT3G30180,251.1300474,395.1220037,512.6083086,207.2399044,156.2462071,163.9871613
AT3G30300,18.89397065,44.9083953,37.36188143,158.1670324,143.059472,123.0768539
AT3G30350,0,0,0,136.7062003,148.9356106,127.9287616
AT3G30380,65.89031165,97.95902292,76.68288677,96.29534176,127.5836098,101.5643635
AT3G30390,1252.002115,911.01323,867.2589769,197.5576534,152.0776028,145.2998817
AT3G30775,949.3416098,523.1181563,928.24218,724.8321001,392.9644107,787.3663436
AT3G32930,72.5930706,29.14039692,42.74641313,163.0212333,218.1473743,163.2320051
AT3G32940,73.2886318,119.7035663,60.52886526,89.86203703,88.75522769,115.9234109
AT3G33520,94.08240335,52.59037353,54.50292384,72.8838138,123.7789557,101.2874283
AT3G33530,243.2718676,328.4113144,278.707591,162.0087266,194.4940628,149.5013443
AT3G42050,1776.248633,1602.383245,1792.575026,795.6512129,809.382622,743.5788425
AT3G42170,35.80880127,70.58346716,104.2305114,234.8312779,296.75457,264.7378257
AT3G42630,11.50179159,40.22078606,12.76363401,31.86800705,29.6531608,42.92099052
AT3G42640,20.95796481,28.90569626,16.33115139,52.5367817,61.11579163,55.8267583
AT3G42660,54.47405627,51.61001355,41.96301964,67.98493129,75.41688455,85.88101342
AT3G42670,67.65536977,97.23869959,39.39611818,41.49333218,12.5615617,37.97482183
AT3G42790,329.8454687,447.2241355,491.0822772,550.3827603,418.4587313,535.4260706
AT3G42800,0,4.125027311,17.40096528,86.51828947,98.17851789,168.2463956
AT3G42860,10.45524864,37.12534702,20.88145491,23.67836056,21.47632947,30.04404223
AT3G42950,232.5105311,179.5843185,219.0210227,155.0878154,155.9908868,169.1765219
AT3G43110,41.70557537,37.07729323,32.2657954,54.08576167,45.21734047,66.0516175
AT3G43190,93.1531213,108.4819762,73.01271336,0.916390741,0,43.97110491
AT3G43210,23.06877704,0,13.11351246,24.47284965,62.17515478,48.12828968
AT3G43220,155.0831324,125.9440664,152.7989216,77.90630911,46.85854279,72.14470092
AT3G43230,152.7647074,98.00495198,84.8453177,66.35940052,41.87283516,55.80660977
AT3G43240,103.7173021,123.8679475,72.28170287,98.78871659,103.9404606,109.9295021
AT3G43270,51.2982409,91.83837096,66.3369567,16.34143306,19.38586235,14.59750114
AT3G43300,296.7941938,416.1903836,381.0335127,330.8900367,256.320723,284.3417784
AT3G43430,201.1580244,201.8315188,180.7644175,52.29639714,34.96243964,25.73210201
AT3G43520,158.5719877,183.3760252,166.1677471,147.3892578,200.1935034,179.3086692
AT3G43540,28.64364695,33.07440079,12.51323875,100.459465,49.97429994,34.49796291
AT3G43590,95.26415606,139.3026752,94.25864051,262.397035,313.2579818,264.4696816
AT3G43600,213.9098061,243.7066753,255.8715006,265.8966607,281.8279715,323.8453919
AT3G43610,103.5223694,65.97515861,127.6463099,210.2154278,208.905611,166.4279232
AT3G43670,179.0556995,102.1666373,71.02634725,44.46414334,48.95775472,40.35972187
AT3G43700,37.52844313,50.63222464,18.74481245,57.13764219,51.9763109,57.43910552
AT3G43720,0.979344283,2.902819437,13.74149117,25.85000296,53.91720992,30.74305588
AT3G43790,44.30393754,46.98402155,27.62808083,14.07071446,15.49102084,15.33744905
AT3G43800,517.3307634,680.8928216,825.7812499,151.1306639,68.81122569,77.20998228
AT3G43810,1082.764948,1845.502394,2289.833449,1547.161878,1597.392023,1570.111354
AT3G43840,1.008922858,0,4.442640103,9.851705506,4.008970252,3.327339733
AT3G43920,6.166463132,0,0,5.319492876,12.96548079,16.40496559
AT3G43930,51.25311309,39.25495185,23.24821974,2.727230503,2.042177809,3.430845139
AT3G43960,131.6856559,268.0795555,413.7636634,90.24210982,66.51926184,50.64090941
AT3G43980,344.717823,455.7329359,474.6694925,1095.583693,1579.600258,1465.016933
AT3G44020,0,8.229990164,10.31116373,17.51765045,14.44839675,16.28847069
AT3G44050,40.88608134,9.293013054,1.16777228,89.5806421,153.6879857,114.2422143
AT3G44100,311.6069569,304.7921884,346.4764053,297.3354278,232.438807,266.7493038
AT3G44110,1004.61238,1333.079868,1024.998295,1220.446255,1229.119525,1121.283637
AT3G44190,938.091285,727.7365511,1109.288886,384.1177924,298.0548208,251.1627484
AT3G44200,300.4870271,402.9219205,322.9920109,246.5501761,146.8129913,169.8692041
AT3G44260,4.178808528,1.030880571,3.473600776,0.912412362,0,1.716470265
AT3G44280,217.9687176,171.6388108,142.6813614,141.798908,109.3319528,119.377296
AT3G44300,47.04440854,63.93542875,66.11023423,347.0529017,229.1169853,101.2891213
AT3G44320,211.1667,70.12111355,55.66510335,283.323152,275.1688862,248.927879
AT3G44330,330.8876973,313.7243174,394.7235154,586.1959348,573.2102183,638.0276243
AT3G44340,160.3715292,225.0794601,284.8159028,297.8197647,302.37939,269.7035567
AT3G44370,92.11721175,88.74384527,83.75681693,72.62485245,111.2725597,103.0478223
AT3G44380,43.82330551,20.60567421,23.088216,84.18882044,91.34339448,84.93924584
AT3G44400,39.31411602,27.22445153,53.69770253,31.20955032,38.87076565,45.31744854
AT3G44430,158.8850816,230.9786273,179.7171974,237.8177634,273.1612918,309.8662469
AT3G44510,182.7004849,210.766332,167.1556735,29.8186003,18.50899736,25.07080647
AT3G44530,22.19010095,17.69455963,12.94349396,31.22629879,47.00934564,43.29537732
AT3G44550,1.284928284,5.006482087,1.426383255,0,11.19551693,0.601176356
AT3G44590,156.2564249,316.8700681,278.4218122,764.1196692,1249.64753,1180.234162
AT3G44600,106.8101053,35.08828637,72.19888168,165.1343164,246.8084685,230.1388633
AT3G44610,20.9205168,18.56681752,10.45289422,30.01908386,29.6327471,64.38762852
AT3G44620,101.4636089,119.0743536,66.85779175,113.9954455,97.46637523,87.17021656
AT3G44630,33.45416951,36.55313599,15.66075768,8.238063121,4.118257137,11.2944652
AT3G44680,72.18171317,121.7204589,72.02322371,86.40168859,126.6871774,111.6074582
AT3G44690,12.64582285,7.029743003,10.55951888,14.56960174,8.192423019,4.318282466
AT3G44720,516.8996272,510.6623538,260.3605506,114.5324388,118.4651078,115.9066259
AT3G44730,65.46644736,55.2925917,52.13734013,16.2095564,9.27741757,9.178172778
AT3G44735,262.9955214,451.076388,282.6545277,53.74944411,51.42747233,34.31917826
AT3G44750,190.327733,231.7344857,210.0490186,1052.27788,1787.552471,1329.697676
AT3G44820,81.71159526,155.8626922,135.2162403,11.78387942,0,0.858811426
AT3G44850,29.31626022,27.8623931,32.59465622,38.12078995,42.84526687,36.06530141
AT3G44880,7.325970579,21.66650103,0,18.17100516,18.37595441,12.02053721
AT3G44890,64.73453255,69.05052493,38.15677375,134.3069114,115.8399265,94.392527
AT3G44900,11.52155353,0,0,0.906803658,0,0.85877775
AT3G44940,80.48010481,39.18211695,84.6212648,47.39214215,28.65097786,31.75839531
AT3G44960,1.313661606,0,0,0.651043891,7.589459021,2.220795291
AT3G44990,340.6459729,188.6700674,259.4971396,1.823894178,3.071144379,2.574841521
AT3G45010,446.7574354,380.6611591,317.2515277,7.273309231,28.59913404,25.75651787
AT3G45030,942.3264462,1118.678759,1200.863599,4189.684856,5063.790178,4569.740441
AT3G45040,131.9049575,75.15740404,84.22217939,70.53756078,65.59117345,90.67042753
AT3G45050,53.03719181,15.06860836,22.75477228,29.50263088,47.16121322,42.39307385
AT3G45080,227.6018325,196.8402017,174.5717679,5.482666791,2.050472378,0
AT3G45090,182.0707466,125.7473532,156.7080956,186.2048154,176.0182373,153.8830229
AT3G45100,52.40067317,88.50524301,46.73592501,117.8788548,110.0108277,132.7859507
AT3G45130,1.036531187,2.04280991,23.06152867,0.926034998,5.044274674,0.876809904
AT3G45160,20.79293143,53.48327697,11.44429229,0,0,0
AT3G45190,177.0119465,237.5238933,252.6823454,221.2267188,240.1447198,239.8461502
AT3G45210,242.502484,234.0692417,205.2124509,15.49100653,12.27747622,10.30019712
AT3G45230,22.89131921,59.6780727,114.6716131,75.53507475,90.75875913,102.8844404
AT3G45240,178.893102,353.3722391,324.9547854,141.6341066,141.7636914,84.31719776
AT3G45260,64.8653114,45.38102557,26.7930434,29.06316245,9.18471354,25.74948801
AT3G45280,28.77611765,12.98594712,20.65581726,0,0,0
AT3G45290,14.64375584,3.094409973,0,0,0,0
AT3G45300,162.0865974,141.2948624,84.72431164,144.7380375,103.2569438,97.86220648
AT3G45310,713.2476225,620.899329,486.4047364,215.6937009,193.1915803,117.6090198
AT3G45390,8.372439847,3.095197605,1.162863675,1.817151093,0,0
AT3G45420,27.24759027,19.61532409,12.83419533,22.64074148,20.36897419,32.63782417
AT3G45430,4.205218885,21.22489435,39.74323164,49.21878902,34.82999349,15.52107318
AT3G45440,0,1.227003273,2.233222835,6.708224164,4.888426067,8.233064345
AT3G45530,9.421755643,20.63745973,24.43758929,3.631769098,5.101896741,5.152010217
AT3G45590,46.81578426,35.01135275,23.03743248,47.71759442,61.09015362,66.75285853
AT3G45600,256.7918529,166.0301702,213.58619,213.2494726,179.4260874,192.2012054
AT3G45610,6.264599626,47.40770763,39.31254531,15.53228363,30.75424396,8.581127763
AT3G45620,43.0271818,43.47121947,64.98286108,78.56827277,93.36818632,80.12003178
AT3G45630,112.1442568,81.56179634,81.68987395,77.8677146,94.70087792,112.5169952
AT3G45640,137.0605964,155.7714781,171.9873394,86.37177366,57.19887059,59.23990504
AT3G45660,7.388418896,3.122036439,1.172368546,0,0,0
AT3G45680,131.876907,39.20735307,8.141697451,8.175560414,2.041514815,0
AT3G45700,2450.546047,1592.84827,1184.38617,29.0881282,2.042529189,0
AT3G45710,236.5047855,121.7404581,141.8450523,1.817455258,0,0
AT3G45730,15.62661133,4.118086437,4.600198579,19.28886377,3.087495774,5.145803241
AT3G45740,57.43446831,87.09822839,107.4545439,136.8327666,91.10299859,114.784884
AT3G45750,24.06426733,1.07814101,27.13280633,17.75114629,26.01026246,44.34886477
AT3G45770,97.914674,43.87841653,43.79682285,94.37606055,85.05704369,107.8392213
AT3G45780,18.86525999,44.3957689,57.17506027,181.0455025,123.2461291,93.62824189
AT3G45830,31.45429187,77.44570913,88.77461418,59.70478936,61.05618683,47.2442622
AT3G45840,126.5982076,84.59121218,98.77699162,0,0,0
AT3G45850,55.58547978,72.1745151,116.6346333,107.8205697,101.8981068,122.8051018
AT3G45870,12.35105439,33.23145712,21.20322521,0,1.202293153,3.695417512
AT3G45880,10.81445216,3.920419987,0,13.06422446,20.30099813,10.39314098
AT3G45900,52.32379162,29.91919178,23.25298851,48.16316862,37.77861801,55.80845352
AT3G45930,45.69291463,100.7414467,78.75322459,490.4977589,664.3946896,640.990759
AT3G45960,23.59497645,20.05480718,10.13867607,0,0,0
AT3G45970,332.5686528,214.2142549,138.2486173,10.08618548,5.139237831,8.577916454
AT3G45980,463.4560844,717.7433416,808.1689976,1160.613569,1628.138427,1688.446103
AT3G46000,1049.602051,836.4183918,805.6318443,339.1251234,223.2693688,238.7551971
AT3G46010,1536.876267,1849.864872,1898.075012,890.433426,938.1179915,935.3660622
AT3G46020,11.40733124,7.191110507,21.61497353,46.42475558,68.46647196,54.82465927
AT3G46030,774.4456148,973.9582653,1031.985199,1455.954684,1984.525998,1964.613251
AT3G46040,416.3447069,461.0345792,482.0060351,2059.002062,2227.444224,2083.587182
AT3G46060,925.7667812,1141.212807,1226.342944,976.2897227,825.2782526,974.9760456
AT3G46100,49.17019025,28.88362349,48.79701746,107.3047486,82.74661539,87.57020282
AT3G46180,96.34831732,101.2026656,118.4147459,221.3637836,235.9558481,236.3574996
AT3G46200,497.8602717,382.3315422,435.9182455,61.30417739,64.59773211,118.9511525
AT3G46210,58.71875388,75.91700506,40.77892185,283.6768253,324.8629704,297.7104506
AT3G46220,59.70581136,55.73616214,71.08615678,92.48211792,112.1265401,86.7376782
AT3G46230,11.435155,11.31331961,0,0.923169056,1.03300801,0
AT3G46270,61.44231667,89.31620864,114.9489982,1.807939255,3.047273601,0.877322713
AT3G46280,135.9930521,162.9808059,386.8241672,27.28545002,44.95437756,59.23764762
AT3G46290,161.3708635,309.6990363,339.4265276,114.1408301,111.033671,92.75755223
AT3G46430,2095.011888,2261.056008,2382.967283,2311.095974,2186.662931,2311.778094
AT3G46440,528.3247136,463.588853,519.901675,423.2234879,447.1756237,485.1663509
AT3G46450,82.00402602,94.04387626,76.85607455,59.05534716,64.3594529,41.01824485
AT3G46460,209.3793953,255.0882468,266.7320003,135.31321,142.926975,165.6639181
AT3G46490,63.7702165,48.42728768,31.27847146,7.284959024,12.31236252,0.857710298
AT3G46500,4.467617299,4.401699873,3.279283052,27.58354618,2.898532541,16.19895171
AT3G46510,235.6765328,262.1641756,208.5877824,153.2368314,142.7111087,164.0279575
AT3G46530,0,0,0,4.530040327,3.056294528,4.294269703
AT3G46540,16.8947629,12.23681563,3.735793793,36.39702656,59.32851789,30.96871694
AT3G46560,645.2115282,800.9802019,651.335874,1885.743574,2257.203144,2252.324681
AT3G46580,45.86919033,33.98509581,26.49438489,52.27113456,31.86613809,23.16007661
AT3G46590,85.05402473,79.12774824,40.06190416,80.99849937,79.27929329,69.52271472
AT3G46600,326.9338952,350.2406919,326.2731097,136.5880062,67.07558283,70.92277694
AT3G46620,165.3411354,140.3098854,166.2538559,123.5921465,83.72741456,91.01043519
AT3G46630,150.4105393,144.3113556,195.5957852,37.42461658,21.51282292,28.32052467
AT3G46660,32.43194341,21.66288586,5.80940476,28.18911136,13.27992992,17.1706978
AT3G46690,36.61806412,10.31583739,5.809927609,0,2.042932877,0
AT3G46700,35.5711797,8.252599314,13.94320221,1.818571947,5.10749787,3.434155103
AT3G46720,33.4797796,37.13722446,87.15149134,60.00851576,54.13656091,64.39088683
AT3G46740,116.2812497,145.540291,127.0549416,167.6958511,177.3313478,162.315146
AT3G46760,39.69835042,34.01892635,16.20980978,2.737291275,1.024116668,0
AT3G46790,50.25972639,41.27886934,26.77844625,37.20737328,41.82031996,29.19618083
AT3G46800,6.28092535,2.063708589,15.12659208,2.724079698,2.040899308,0.858660256
AT3G46810,3.141335289,4.127949346,8.150610207,0,0,0.858717964
AT3G46820,171.5132216,122.735624,95.19020708,114.673983,66.44214274,102.1566133
AT3G46830,629.7342922,971.1660528,1166.9684,460.171398,287.9490696,366.8587554
AT3G46900,414.1305092,282.9582374,172.0131246,0,1.031324529,0
AT3G46920,9.610129345,6.027665794,0,33.51284766,30.09286216,38.42466044
AT3G46930,13.38919641,20.51319432,11.89447183,16.07103457,7.460911132,16.53608068
AT3G46940,408.0192878,309.8664202,303.3129704,591.0816121,696.7323341,620.0540435
AT3G46960,94.35224812,93.96257382,89.91788834,54.29163697,75.31764029,91.9090923
AT3G46970,17.81266191,17.54915403,29.15633202,61.60808432,50.93795707,69.56722206
AT3G46980,76.09868131,40.75042162,53.06819071,38.95830887,54.10057198,42.0813349
AT3G47000,224.3059625,189.5601889,166.5758502,68.95630535,50.08287718,41.14862232
AT3G47010,9.138167533,14.64343687,7.825784357,9.61338021,14.5891195,33.53234825
AT3G47040,26.96822433,18.63079927,5.833020933,0,0,1.722725714
AT3G47060,62.85333666,25.80475131,69.93471258,43.51256971,71.34299186,66.98684588
AT3G47070,130.459222,62.85470782,48.51464009,67.67674652,40.00923489,59.20377878
AT3G47080,39.77930619,22.70082423,39.56212857,22.70051168,41.83822726,25.7598253
AT3G47110,0,1.032447046,0,3.621406531,3.05464914,6.012416591
AT3G47120,52.26600876,63.93225758,28.98823274,84.7351165,83.88889639,59.22684048
AT3G47160,216.0840134,152.2753374,126.5397765,30.9923199,11.10058695,17.43207084
AT3G47180,5.203072175,7.202854006,1.14697995,0.920949489,4.124704472,2.572174052
AT3G47210,268.9619137,314.6769462,351.176188,59.05882946,17.35573587,34.34421027
AT3G47290,26.15774484,36.09809974,18.65688631,10.89258265,7.140509819,8.582690118
AT3G47370,771.8468182,1154.260978,1250.741014,2657.902118,3823.718955,3435.45982
AT3G47380,0,0,0,6.41887046,3.083680747,6.004503058
AT3G47390,58.74577423,41.22523815,30.2332151,60.81457189,65.39791068,55.74344859
AT3G47400,65.94581591,126.9145928,137.2831148,16.34677816,27.55501797,23.18349474
AT3G47420,33.54834284,9.601337741,3.607987941,1.878361615,2.110733675,0
AT3G47450,21.97379688,22.69626357,2.324733039,39.08506688,65.35832233,23.18141008
AT3G47460,15.5982006,19.46106365,4.709285335,30.12449864,22.21747886,37.19625744
AT3G47470,349.9087084,265.9435411,160.8694068,85.80551849,48.1488847,77.23753832
AT3G47490,59.20579088,52.07913271,62.30849917,75.30232078,71.73235281,67.26764685
AT3G47500,60.68827525,50.5502812,63.92692894,13.6349985,16.34017876,15.45419542
AT3G47510,26.99979914,15.41945668,22.82589497,0,0,0
AT3G47520,695.0428338,782.121395,668.9522915,980.8239147,1119.564766,1062.145618
AT3G47530,23.02393814,19.60281076,24.41943572,38.1612432,17.35578763,28.33396185
AT3G47540,185.7228878,142.3182637,93.13579083,7.25124402,4.238347612,6.8193197
AT3G47550,333.8942682,242.1855961,213.9367971,70.71334036,99.97616734,82.40919554
AT3G47560,38.23066193,24.68304358,27.30784731,9.639067232,0.982675849,1.813908118
AT3G47570,30.39093287,30.97127682,72.33463887,27.17018811,36.66545531,30.91989512
AT3G47590,91.50848479,96.44823983,146.3941687,208.7982617,170.1766494,179.3008818
AT3G47610,73.19605386,71.161137,92.83516597,143.8480402,115.5371863,76.4000871
AT3G47620,173.8348619,210.5334537,214.2876621,54.43492812,47.93063609,36.92560652
AT3G47630,21.96711676,32.89752101,30.46665551,51.26692301,30.84192485,45.21468065
AT3G47640,23.26477023,28.42778663,15.94162684,64.0801439,54.61741758,56.90249005
AT3G47650,46.8783731,16.47210329,21.84930666,30.31331486,39.11041735,42.8813559
AT3G47670,439.2591196,392.5308117,460.5659874,133.6165354,146.7754172,90.94415544
AT3G47700,43.99190079,55.73507338,58.2613402,72.5422732,73.39738621,60.97339212
AT3G47730,313.3507028,206.4781362,172.6828685,57.95879478,95.73233368,63.55803417
AT3G47740,76.4858966,24.7747113,34.98338277,0,0,0
AT3G47770,15.77367189,14.71485236,2.19446474,0,2.075480661,0.874500094
AT3G47780,152.9898599,126.9773338,82.8179205,62.50384663,57.04357015,52.3909957
AT3G47800,9.406281976,7.217585151,4.636203224,60.15891721,81.86735064,96.99063112
AT3G47810,1143.705134,1164.298242,1198.39821,833.8757729,874.6633779,809.3563037
AT3G47833,1098.343009,981.8556707,916.279248,656.8549323,620.2782347,667.9845003
AT3G47836,479.2251514,509.9515042,551.8431275,713.3933335,824.6428071,789.6994045
AT3G47840,0,0,0,9.987726208,14.2856943,11.16264772
AT3G47850,69.94878339,48.43639111,67.04886581,69.45239493,123.035269,88.38376333
AT3G47860,49.09747946,53.6039918,28.9416433,11.86338281,12.29077145,25.74659847
AT3G47890,140.5147559,99.13666815,51.4127915,180.8656135,183.124914,179.5339632
AT3G47910,166.8584897,149.677597,100.4611357,198.1451814,162.6891135,207.8728829
AT3G47930,113.0090179,154.2605572,165.3904256,258.736888,300.8761749,273.9284873
AT3G47940,15.69002876,40.22767629,22.06599338,55.49284012,34.7432429,21.46242313
AT3G47950,1.029156928,0,0,24.91203528,15.00719494,5.061214696
AT3G47960,328.7340428,269.326249,377.0915254,78.07204013,33.66899906,18.89097478
AT3G47980,127.4800384,216.505865,330.1576797,76.60494105,104.420308,149.3405285
AT3G47990,78.22209245,172.7646404,131.2664837,88.34361013,78.03885839,107.7197177
AT3G48000,100.4928037,66.03806402,101.2268914,648.3616969,581.6767631,633.6882113
AT3G48010,10.47153237,3.09601888,1.164485448,0,0,0
AT3G48020,30.1702373,13.37513479,18.34063966,0,0,0
AT3G48030,531.7353398,603.6085782,575.842919,411.4274614,407.226572,385.5297287
AT3G48040,11.68583323,19.19625415,12.48992174,52.76228048,61.70852278,60.33349955
AT3G48060,67.12313051,93.98612461,99.34439786,87.65653752,105.8090754,65.29386837
AT3G48070,134.9143085,89.51591622,52.45110438,78.11513072,87.98816716,77.76673907
AT3G48090,85.93433545,88.61508416,117.5375572,78.12325916,46.08091493,46.9524076
AT3G48100,136.9136599,68.05151714,77.656404,123.9638294,82.89069252,67.80760937
AT3G48110,31.44047892,38.19879736,47.84008928,48.90047812,68.23241066,61.84053663
AT3G48120,21.83034804,20.51979611,13.81845126,42.04711659,27.54234478,27.33547286
AT3G48140,5874.294153,6107.522726,5830.412676,2733.562205,2436.29803,2761.034605
AT3G48150,50.65203043,14.98346859,32.39193985,72.28387514,86.36535499,92.32359041
AT3G48170,390.3944015,281.6728365,261.692339,355.1894093,286.8368639,303.0939371
AT3G48185,385.639736,632.2681253,489.3304294,150.4668268,148.0762149,181.8401876
AT3G48190,26.25223547,32.9035449,21.07719855,43.39589741,54.93909542,49.01401726
AT3G48210,56.43188618,38.14825994,30.12779976,129.4644844,235.4112926,171.6604924
AT3G48250,9.425287909,44.37825472,13.977115,72.57062811,85.65513584,101.3320478
AT3G48350,17.45968528,22.77842367,17.07545029,0,0,0
