"","leaf_FLT_Rep1","leaf_FLT_Rep2","leaf_FLT_Rep3","leaf_GC_Rep1","leaf_GC_Rep2","leaf_GC_Rep3","root_FLT_Rep1","root_FLT_Rep2","root_FLT_Rep3","root_GC_Rep1","root_GC_Rep2","root_GC_Rep3"
"AT1G01380",4.40140575019152,3.32351292965606,4.39661763955145,5.11738986628873,4.79798018133686,5.37586022990883,4.32758992393933,3.4647301848079,3.58678030277605,5.19319384092692,5.15674705829686,4.74049600341257
"AT2G46950",2.58871168942094,2,3.00265752938261,4.68907987221265,4.57584899372795,4.93835720438881,2.58732429706221,2.58774036698151,3.58678030277605,3.79434787006234,4.31007337594841,5.15490451695973
"AT5G21130",2,2,2,4.0772003552805,4.74557081747019,4.68505428361098,2,2.32359545640493,2,4.62854771119949,4.38032098785445,4.89224753547099
"AT3G55910",2,2,2,4.84640662502125,4.74557081747019,4.44455742458554,2.58732429706221,2.32359545640493,2,4.44452282458782,4.63140617012705,4.62966590855544
"AT5G38820",2.58871168942094,3.00132081651236,2,4.98825130550791,4.69118555271091,4.56981140723229,2.32334563661313,3.00416479619983,2.5858716880534,4.89109346330388,4.68789809196275,4.15679065207706
"AT5G26080",2.32417877708419,2,2,4.74345085494829,3.4524774146411,4.68505428361098,2,2,2.32247367604027,4.73936186458619,4.44730633891791,4.84341601045949
"AT5G01480",3.70821562814945,3.00132081651236,3.81114989574191,4.8952542459116,4.57584899372795,4.84230460151169,4.25351498882033,2.32359545640493,3.70232738993931,4.50850836156483,5.30858466334893,5.15490451695973
"AT2G23960",3.17616824732323,3.17139250072868,3.46281307996408,4.98825130550791,4.51452794559283,4.84230460151169,2.58732429706221,2.58774036698151,2.5858716880534,4.56977615972149,4.98702889065477,4.84341601045949
"AT2G35740",3.81537700128843,3.70226821919267,4.39661763955145,5.38016742544427,5.16020187548693,4.84230460151169,3.91208145331886,3.8133009569687,3.46116684299636,4.842268125275,4.89404357231148,5.11431645627154
"AT2G38490",4.00842201465186,3.90882737957716,2,4.63257928464403,4.57584899372795,4.6285832436949,3.58968223328991,3.91299485646943,3.80930247951414,5.19319384092692,4.84520242853023,5.37702728901351
"AT1G59850",4.17865800034599,4.32404082126412,4.46377775782716,5.34543333249756,5.11959473329909,5.47527974849254,4.46522186773944,4.25449802355091,4.80969167571287,5.23161582992218,5.37890306183186,5.44406793541078
"AT1G37150",2.32417877708419,3.46111244806668,2.58673473078995,5.07561501173213,4.57584899372795,4.73939790383993,2.81039080780077,3.32692440950797,2.80852377199432,4.30735228671243,5.03136660373571,4.44561168723058
"AT1G06170",3.00562013568149,3.00132081651236,3.32511654321196,4.51247255167669,5.19969727995765,4.56981140723229,3.91208145331886,3.59051289482057,3.17143999550176,4.89109346330388,4.89404357231148,4.98521541730371
"AT1G70920",3.00562013568149,2.32245656660927,3.17287750991345,4.94250197737196,5.11959473329909,4.6285832436949,3.32617654841408,3.32692440950797,3.32356421977188,4.62854771119949,4.84520242853023,4.44561168723058
"AT1G80730",3.81537700128843,2.58584317940842,3.70411807213467,4.63257928464403,5.41634309255379,4.73939790383993,3.58968223328991,3.17455181148672,3.58678030277605,4.73936186458619,4.23622941176793,4.79287358498972
"AT4G15350",2,2,2,3.79777133610471,4.4504843266637,4.50854329936442,2,2,2,4.37756720301668,4.68789809196275,4.89224753547099
"AT3G59130",2.32417877708419,2,2,3.69115196301377,4.38346510221917,4.37760143311863,2,2,2,5.07137818824146,4.5113190253874,4.44561168723058
"AT4G24430",3.32866963522983,4.0019807715823,4.17405682351145,4.79584695570083,4.79798018133686,5.34113730513138,4.52940803639829,3.70620316308273,2.80852377199432,5.07137818824146,4.79464969831977,4.98521541730371
"AT3G22570",2,2,2.32299169415158,4.51247255167669,4.16142085592214,3.79437803666452,2,2,2,3.89353507851682,3.98888906168256,5.23280769035197
"AT5G57200",2,2,2,4.31119018874635,4.63466954210577,4.73939790383993,2,2,2,4.56977615972149,4.57261171491813,4.3786444292386
"AT1G15190",4.00842201465186,3.00132081651236,2.32299169415158,4.84640662502125,4.51452794559283,4.79176859347703,3.00354124618029,3.4647301848079,3.17143999550176,4.50850836156483,5.23466247351022,4.3786444292386
"AT5G49620",2.32417877708419,2.32245656660927,2.58673473078995,5.27335101412327,4.23929510268472,4.56981140723229,2.81039080780077,3.17455181148672,2.32247367604027,3.57282624341231,4.31007337594841,4.07455022810506
"AT1G29230",2,2.58584317940842,3.58850478649324,4.51247255167669,4.07910203750327,5.11317423287564,3.1738591833911,3.8133009569687,3.46116684299636,4.62854771119949,4.57261171491813,5.07255337417808
"AT3G26120",2.32417877708419,2.32245656660927,2,3.9899355595386,4.16142085592214,4.44455742458554,2.32334563661313,2,2.32247367604027,4.98405012945593,4.5113190253874,4.68614496209096
"AT2G34530",4.00842201465186,2.58584317940842,3.70411807213467,4.63257928464403,4.4504843266637,4.93835720438881,4.70642751423266,3.4647301848079,3.70232738993931,4.89109346330388,5.41281740214444,4.50960785091817
"AT3G20710",2,2,2.80963310396796,4.38145120180891,4.4504843266637,5.07141553235367,2,2,2,3.68783463669821,3.98888906168256,4.50960785091817
"AT3G63360",2,2,2,4.15948645219428,3.57767630654903,3.15984197256314,2,2,2,3.89353507851682,4.89404357231148,4.98521541730371
"AT2G38600",3.17616824732323,3.32351292965606,3.9107866320667,4.23733141567912,4.69118555271091,5.02841200854012,3.70534067089496,3.59051289482057,3.80930247951414,4.62854771119949,5.27209697863787,5.02954520363672
"AT4G29550",3.70821562814945,3.80924143282548,3.17287750991345,5.15798904618173,4.99042930293667,4.84230460151169,3.8124111882829,2.32359545640493,2.5858716880534,4.62854771119949,4.23622941176793,4.44561168723058
"AT3G13590",3.46658072647395,3.70226821919267,3.32511654321196,3.89705057386264,5.11959473329909,4.50854329936442,3.58968223328991,3.91299485646943,3.90889005195825,5.26904104958951,4.23622941176793,5.02954520363672
"AT2G34540",3.17616824732323,3.80924143282548,3.00265752938261,4.8952542459116,4.63466954210577,4.84230460151169,3.46393715254428,2.81092548296818,3.00136356622469,4.56977615972149,4.79464969831977,5.02954520363672
"AT5G12960",4.17865800034599,3.32351292965606,4.00398446057822,4.63257928464403,5.16020187548693,4.89113013621987,3.91208145331886,3.4647301848079,3.17143999550176,4.98405012945593,5.11615235271108,4.62966590855544
"AT2G45420",2.58871168942094,3.00132081651236,3.81114989574191,5.1974769183575,4.38346510221917,4.73939790383993,3.32617654841408,2.58774036698151,3.58678030277605,4.37756720301668,4.23622941176793,4.93948020808159
"AT3G02590",2,2,2.58673473078995,4.44844873791884,4.38346510221917,4.50854329936442,2.58732429706221,2.32359545640493,2.80852377199432,4.842268125275,4.31007337594841,4.68614496209096
"AT3G27473",2.32417877708419,2,2.32299169415158,4.0772003552805,4.51452794559283,4.68505428361098,2,2,2.32247367604027,4.50850836156483,4.38032098785445,4.74049600341257
"AT3G15250",2,2,2,4.74345085494829,4.57584899372795,4.37760143311863,2,2,2,4.07353319810424,4.15840089900959,4.5708853920316
"AT2G38510",2.32417877708419,2,2,3.79777133610471,4.57584899372795,4.73939790383993,2.32334563661313,2,2,4.73936186458619,3.69018651202038,4.44561168723058
"AT1G59730",2,2,2,4.0772003552805,2.80267516640499,3.9863711961554,2,2,2.32247367604027,3.89353507851682,4.98702889065477,4.74049600341257
"AT2G21850",2.58871168942094,2.80848712451539,2,4.79584695570083,4.23929510268472,4.37760143311863,2.32334563661313,2.32359545640493,2,3.89353507851682,4.89404357231148,4.50960785091817
"AT4G00220",4.2567914330327,3.17139250072868,2.80963310396796,5.07561501173213,4.79798018133686,4.73939790383993,2.32334563661313,3.17455181148672,3.17143999550176,4.44452282458782,3.69018651202038,4.5708853920316
"AT2G43600",2.32417877708419,2.32245656660927,2.32299169415158,4.15948645219428,4.4504843266637,4.07356551474918,2.32334563661313,2.58774036698151,2.32247367604027,4.37756720301668,4.68789809196275,4.93948020808159
"AT2G35730",2,2,2,4.68907987221265,4.07910203750327,4.07356551474918,2,2,2,4.56977615972149,4.38032098785445,4.5708853920316
"AT2G22600",3.00562013568149,3.32351292965606,2.80963310396796,5.03259435615818,4.16142085592214,4.6285832436949,2.32334563661313,3.17455181148672,3.17143999550176,4.30735228671243,4.57261171491813,4.62966590855544
"AT4G37950",2,2,2,4.38145120180891,4.23929510268472,3.68786386696133,2,2,2,4.842268125275,4.31007337594841,4.44561168723058
"AT5G66710",4.17865800034599,2.58584317940842,3.32511654321196,4.98825130550791,4.31318023566275,4.6285832436949,4.17542985712976,3.32692440950797,2.32247367604027,4.73936186458619,4.98702889065477,4.3786444292386
"AT4G27250",3.91512598752735,3.00132081651236,3.32511654321196,5.03259435615818,4.57584899372795,4.84230460151169,3.32617654841408,3.91299485646943,4.32410918266214,4.842268125275,5.11615235271108,4.07455022810506
"AT3G22250",2,2,2,4.31119018874635,4.4504843266637,3.68786386696133,2,2,2.32247367604027,4.73936186458619,4.5113190253874,4.3786444292386
"AT1G71930",3.81537700128843,4.0019807715823,4.39661763955145,4.94250197737196,4.99042930293667,4.84230460151169,4.59085975780032,3.70620316308273,3.70232738993931,5.15372053122612,5.34417224381827,4.74049600341257
"AT4G19980",2,2,2,4.23733141567912,4.16142085592214,4.44455742458554,2,2,2,4.50850836156483,4.5113190253874,4.5708853920316
"AT4G37050",2,2,2,4.0772003552805,4.84855220014313,3.89356605703458,2,2,2,4.23354445144225,4.68789809196275,3.89451001038636
"AT1G80160",3.32866963522983,4.46159232558349,4.32617779531277,4.98825130550791,5.11959473329909,4.37760143311863,3.46393715254428,2.32359545640493,2.80852377199432,3.57282624341231,4.31007337594841,3.98733679937281
"AT4G37295",3.70821562814945,2.80848712451539,3.00265752938261,5.11738986628873,4.31318023566275,4.37760143311863,3.1738591833911,2.58774036698151,2.80852377199432,4.30735228671243,4.79464969831977,4.15679065207706
"AT5G59590",3.46658072647395,3.00132081651236,4.0915253186105,3.89705057386264,3.89887375402071,4.50854329936442,2.32334563661313,2,2,4.62854771119949,4.98702889065477,4.5708853920316
"AT2G31480",2,2,2,4.38145120180891,3.89887375402071,4.30738611002282,2,2,2,4.15575607165842,4.84520242853023,4.3786444292386
"AT5G62330",2,2,2,4.31119018874635,4.31318023566275,3.9863711961554,2,2,2,4.842268125275,3.98888906168256,4.3786444292386
"AT2G20480",4.33090983293624,3.80924143282548,4.0915253186105,5.11738986628873,4.51452794559283,4.50854329936442,4.39804652090171,3.91299485646943,3.90889005195825,5.30551991257857,4.98702889065477,5.15490451695973
"AT5G56200",2,2.32245656660927,2.80963310396796,4.57377544274081,3.69287254952142,4.07356551474918,2.58732429706221,2.32359545640493,2.32247367604027,4.62854771119949,4.44730633891791,4.74049600341257
"AT4G29450",2,2,2,4.0772003552805,4.31318023566275,4.15578894617042,2,2,2,4.842268125275,3.57509034528321,4.44561168723058
"AT5G35770",4.2567914330327,2.80848712451539,3.00265752938261,4.0772003552805,4.79798018133686,4.93835720438881,3.58968223328991,2.32359545640493,3.70232738993931,4.68501848801008,4.68789809196275,4.79287358498972
"AT3G46760",2,2,2,4.31119018874635,3.99180043872587,4.07356551474918,2,2,2,4.44452282458782,4.44730633891791,4.68614496209096
"AT5G52670",2,2,2,3.9899355595386,3.89887375402071,4.30738611002282,2,2,2,3.57282624341231,4.63140617012705,4.79287358498972
"AT4G35210",2,2,2,4.0772003552805,4.16142085592214,4.68505428361098,2.32334563661313,2,2,4.30735228671243,4.57261171491813,4.23459473962126
"AT3G09960",2,2.32245656660927,2.80963310396796,4.68907987221265,4.07910203750327,4.07356551474918,2,2.32359545640493,2,4.07353319810424,4.15840089900959,4.84341601045949
"AT2G26390",3.32866963522983,3.90882737957716,4.32617779531277,4.79584695570083,3.99180043872587,4.89113013621987,2.58732429706221,3.17455181148672,2.5858716880534,4.37756720301668,4.89404357231148,4.5708853920316
"AT1G16160",2.32417877708419,2,2.32299169415158,3.89705057386264,4.16142085592214,4.30738611002282,2,2.32359545640493,2,4.37756720301668,4.79464969831977,4.50960785091817
"AT3G23060",2,2,2.32299169415158,4.38145120180891,4.79798018133686,4.37760143311863,2,2,2.32247367604027,4.15575607165842,3.89602749897694,4.30841671571707
"AT5G22540",3.17616824732323,3.32351292965606,4.17405682351145,4.31119018874635,4.99042930293667,4.84230460151169,2.58732429706221,4.25449802355091,3.32356421977188,4.37756720301668,4.89404357231148,4.74049600341257
"AT3G63060",3.70821562814945,3.17139250072868,3.70411807213467,4.84640662502125,5.16020187548693,4.56981140723229,4.86408117657177,3.91299485646943,4.32410918266214,4.842268125275,5.07438223535174,4.62966590855544
"AT1G21510",3.91512598752735,4.08948242431917,4.00398446057822,5.03259435615818,5.4494867491765,4.6285832436949,4.25351498882033,4.17639838871523,3.80930247951414,4.37756720301668,4.79464969831977,4.68614496209096
"AT4G08410",2,2,2,3.9899355595386,3.69287254952142,4.79176859347703,2,2,2,3.98633950689003,3.89602749897694,4.68614496209096
"AT5G38310",3.00562013568149,2.32245656660927,3.32511654321196,4.31119018874635,3.89887375402071,4.15578894617042,2.58732429706221,2.32359545640493,3.32356421977188,4.15575607165842,5.15674705829686,3.79529725809327
"AT5G17260",3.17616824732323,2.80848712451539,2.80963310396796,3.9899355595386,4.57584899372795,4.79176859347703,3.46393715254428,2.58774036698151,2.80852377199432,4.37756720301668,4.63140617012705,4.68614496209096
"AT2G18640",2,2,2.80963310396796,4.38145120180891,4.31318023566275,4.07356551474918,2,2,2,4.56977615972149,4.23622941176793,4.44561168723058
"AT5G55350",2.58871168942094,2.58584317940842,2,4.51247255167669,4.4504843266637,4.6285832436949,3.00354124618029,3.59051289482057,2.80852377199432,3.89353507851682,4.84520242853023,4.30841671571707
"AT3G45870",3.00562013568149,4.46159232558349,3.9107866320667,4.79584695570083,4.79798018133686,3.89356605703458,3.70534067089496,3.4647301848079,3.32356421977188,4.23354445144225,4.68789809196275,5.07255337417808
"AT4G36000",2.81217352040064,3.70226821919267,2.80963310396796,5.03259435615818,4.07910203750327,3.89356605703458,2.81039080780077,3.00416479619983,3.32356421977188,4.50850836156483,4.38032098785445,4.50960785091817
"AT1G30850",2,2,2,3.69115196301377,3.99180043872587,4.07356551474918,2,2,2,4.56977615972149,4.15840089900959,4.62966590855544
"AT3G55180",2,2,2,3.16247660969424,3.57767630654903,4.44455742458554,2,3.00416479619983,2,4.44452282458782,4.44730633891791,4.5708853920316
"AT1G05760",4.2567914330327,4.08948242431917,3.00265752938261,5.15798904618173,4.63466954210577,4.79176859347703,3.8124111882829,3.17455181148672,3.70232738993931,4.15575607165842,4.5113190253874,4.74049600341257
"AT1G33500",3.81537700128843,2,3.58850478649324,4.44844873791884,4.69118555271091,4.84230460151169,2.58732429706221,2.81092548296818,3.00136356622469,4.37756720301668,4.38032098785445,3.68875456583475
"AT4G11400",3.17616824732323,2.80848712451539,2.32299169415158,3.57601980490521,4.16142085592214,4.79176859347703,3.91208145331886,4.00624269433334,4.25007992409249,4.62854771119949,4.44730633891791,4.98521541730371
"ATMG00830",3.17616824732323,3.17139250072868,2.80963310396796,3.79777133610471,4.84855220014313,3.44787607907046,3.1738591833911,3.00416479619983,3.32356421977188,3.15981855672147,3.89602749897694,4.98521541730371
"AT4G24170",2,2.32245656660927,2.32299169415158,4.8952542459116,3.31537217828462,4.37760143311863,2.32334563661313,3.8133009569687,2.5858716880534,3.68783463669821,3.79677502094183,4.44561168723058
"AT1G05577",2.32417877708419,2,2,3.89705057386264,4.51452794559283,4.37760143311863,2.32334563661313,3.17455181148672,2.32247367604027,3.79434787006234,4.57261171491813,4.3786444292386
"AT1G54560",2.58871168942094,2.58584317940842,2.58673473078995,4.15948645219428,4.57584899372795,4.68505428361098,3.91208145331886,3.00416479619983,3.17143999550176,4.44452282458782,4.63140617012705,4.44561168723058
"AT4G33020",3.59245116020456,3.17139250072868,2.80963310396796,4.74345085494829,4.07910203750327,3.44787607907046,3.00354124618029,3.17455181148672,2.32247367604027,4.23354445144225,4.79464969831977,4.5708853920316
"AT5G43520",2,2,2,2.99329818027663,4.4504843266637,4.30738611002282,2.32334563661313,2,2,4.62854771119949,3.89602749897694,3.68875456583475
"AT3G54060",3.17616824732323,4.08948242431917,3.00265752938261,4.0772003552805,4.89741134815063,4.93835720438881,3.1738591833911,3.32692440950797,3.17143999550176,4.15575607165842,4.38032098785445,3.98733679937281
"AT2G15350",2,2,2,4.15948645219428,3.4524774146411,3.89356605703458,2,2,2,4.44452282458782,3.79677502094183,4.62966590855544
"AT1G35230",2.32417877708419,3.17139250072868,3.32511654321196,3.45089661381529,3.69287254952142,4.84230460151169,2,2.58774036698151,2,3.89353507851682,2.99260222380485,4.5708853920316
"AT3G49630",2,2.58584317940842,2,3.16247660969424,3.57767630654903,4.23357782525519,2,2.32359545640493,2.32247367604027,4.56977615972149,3.98888906168256,4.5708853920316
"AT5G55370",2,2.32245656660927,2.32299169415158,4.15948645219428,4.89741134815063,3.44787607907046,2,2.32359545640493,2.80852377199432,3.79434787006234,4.07613318372884,3.57371182381745
"AT5G18180",4.00842201465186,3.00132081651236,3.00265752938261,4.31119018874635,4.51452794559283,4.89113013621987,2.58732429706221,3.00416479619983,2.32247367604027,4.23354445144225,4.07613318372884,4.23459473962126
"AT2G32750",3.81537700128843,2.80848712451539,2.80963310396796,4.38145120180891,3.69287254952142,4.37760143311863,2.58732429706221,2.32359545640493,2.32247367604027,4.79173232794268,4.44730633891791,3.79529725809327
"AT3G53590",2.32417877708419,3.70226821919267,3.00265752938261,4.38145120180891,4.69118555271091,4.23357782525519,2,2.32359545640493,3.58678030277605,4.37756720301668,3.16170290361301,4.50960785091817
"AT4G35660",2,2,2,4.44844873791884,2.99453880710799,3.68786386696133,2,2,2,4.23354445144225,4.38032098785445,4.23459473962126
"AT1G29860",2.32417877708419,2.58584317940842,2.80963310396796,4.23733141567912,3.89887375402071,4.07356551474918,2,2,2,4.37756720301668,4.57261171491813,4.23459473962126
"AT5G51520",2,2.32245656660927,2,4.15948645219428,4.23929510268472,4.07356551474918,2,2,2,4.23354445144225,3.98888906168256,4.50960785091817
"AT5G02360",2,2,2.32299169415158,3.16247660969424,3.89887375402071,4.23357782525519,2,2,2,4.30735228671243,4.63140617012705,3.44869424402869
"AT1G06320",2,2,2,3.9899355595386,4.4504843266637,3.89356605703458,2,2,2,4.50850836156483,3.89602749897694,3.89451001038636
"AT1G65570",2,2,2,4.38145120180891,3.16385573126715,4.44455742458554,2,2,2,3.98633950689003,3.89602749897694,4.23459473962126
"AT2G34330",2.32417877708419,2,2.32299169415158,3.89705057386264,4.38346510221917,4.50854329936442,2.32334563661313,2,2,4.07353319810424,4.15840089900959,3.89451001038636
"AT3G29300",2.81217352040064,3.00132081651236,3.17287750991345,4.0772003552805,4.16142085592214,4.6285832436949,3.1738591833911,3.32692440950797,3.80930247951414,3.89353507851682,3.98888906168256,4.98521541730371
"AT5G02000",2,2,2.32299169415158,4.44844873791884,3.31537217828462,4.07356551474918,2,2,2,4.30735228671243,4.23622941176793,3.98733679937281
"AT5G01070",3.17616824732323,3.17139250072868,3.32511654321196,4.84640662502125,3.79954687463554,4.56981140723229,3.32617654841408,2.58774036698151,2.32247367604027,3.68783463669821,4.07613318372884,4.3786444292386
"AT1G55640",2,2,2,4.44844873791884,3.31537217828462,4.44455742458554,2,2,2,3.57282624341231,4.07613318372884,3.98733679937281
"AT3G53450",3.70821562814945,3.17139250072868,4.17405682351145,4.0772003552805,4.99042930293667,4.79176859347703,3.58968223328991,4.25449802355091,3.32356421977188,4.56977615972149,3.98888906168256,4.50960785091817
"AT5G07560",3.91512598752735,3.58672332082219,4.17405682351145,4.84640662502125,4.4504843266637,4.6285832436949,3.1738591833911,3.4647301848079,3.17143999550176,4.56977615972149,4.68789809196275,4.44561168723058
"AT3G27070",2,2,2,3.89705057386264,4.31318023566275,3.9863711961554,2,2,2,4.37756720301668,4.15840089900959,3.44869424402869
"AT3G58860",2.32417877708419,2.58584317940842,2,4.0772003552805,3.69287254952142,3.89356605703458,2,2,2,4.56977615972149,4.23622941176793,3.68875456583475
"AT3G58000",4.17865800034599,3.32351292965606,3.32511654321196,4.23733141567912,4.23929510268472,4.23357782525519,3.00354124618029,2.58774036698151,3.90889005195825,4.73936186458619,3.79677502094183,4.79287358498972
"AT5G18220",3.32866963522983,3.58672332082219,4.00398446057822,4.51247255167669,4.57584899372795,4.68505428361098,3.70534067089496,4.00624269433334,3.80930247951414,4.50850836156483,4.68789809196275,4.98521541730371
"AT1G26700",2,2,2,3.31388216723043,3.69287254952142,3.79437803666452,2,2,2.32247367604027,4.56977615972149,3.89602749897694,4.23459473962126
"AT4G10950",3.17616824732323,3.32351292965606,3.32511654321196,4.94250197737196,4.23929510268472,3.89356605703458,2.58732429706221,3.00416479619983,2.80852377199432,4.23354445144225,3.79677502094183,3.68875456583475
"AT1G17240",2.32417877708419,3.00132081651236,2.32299169415158,4.15948645219428,3.57767630654903,4.23357782525519,2.32334563661313,2.32359545640493,2,3.79434787006234,3.45000966610604,4.62966590855544
"AT3G43930",3.81537700128843,3.00132081651236,3.00265752938261,3.69115196301377,3.89887375402071,4.68505428361098,3.00354124618029,2.32359545640493,2.80852377199432,4.68501848801008,3.98888906168256,3.79529725809327
"AT5G43590",2,2,2,3.57601980490521,3.31537217828462,4.23357782525519,2,2,2,3.89353507851682,2.80101629635555,4.5708853920316
"AT1G61410",3.00562013568149,3.00132081651236,3.58850478649324,3.45089661381529,4.38346510221917,4.23357782525519,3.00354124618029,2.58774036698151,2.80852377199432,4.62854771119949,3.89602749897694,4.5708853920316
"AT1G10800",3.70821562814945,2.80848712451539,3.81114989574191,4.57377544274081,4.31318023566275,4.56981140723229,2.58732429706221,4.25449802355091,2.32247367604027,4.15575607165842,4.07613318372884,4.50960785091817
"AT3G28380",2,2,2.32299169415158,3.45089661381529,3.89887375402071,3.57285438193824,2,2,2.32247367604027,4.44452282458782,4.23622941176793,4.23459473962126
"AT2G02300",2,2,2,4.38145120180891,2.99453880710799,3.68786386696133,2,2,2,4.15575607165842,3.89602749897694,4.15679065207706
"AT1G30473",3.17616824732323,2.80848712451539,3.00265752938261,4.0772003552805,4.4504843266637,4.07356551474918,3.70534067089496,2.58774036698151,3.17143999550176,4.62854771119949,3.98888906168256,4.5708853920316
"AT5G38790",2,2,2,4.15948645219428,4.38346510221917,3.68786386696133,2,2,2,2.99090739162815,4.31007337594841,3.44869424402869
"AT5G47510",3.00562013568149,3.00132081651236,3.46281307996408,4.23733141567912,4.4504843266637,4.23357782525519,3.46393715254428,2.81092548296818,2.80852377199432,4.15575607165842,4.63140617012705,4.50960785091817
"AT3G13900",4.2567914330327,4.08948242431917,2.32299169415158,3.79777133610471,4.23929510268472,4.30738611002282,2.58732429706221,2.81092548296818,3.32356421977188,4.73936186458619,4.31007337594841,4.30841671571707
"AT5G03010",3.32866963522983,2,3.00265752938261,4.23733141567912,4.4504843266637,4.07356551474918,2.58732429706221,2.32359545640493,3.46116684299636,3.79434787006234,4.31007337594841,4.3786444292386
"AT1G30220",3.32866963522983,2,2.80963310396796,4.0772003552805,4.4504843266637,3.9863711961554,2.58732429706221,2.32359545640493,2.32247367604027,4.44452282458782,3.98888906168256,3.57371182381745
"AT1G28170",2,2,2,3.16247660969424,4.23929510268472,3.79437803666452,2,2,2,3.98633950689003,3.45000966610604,4.3786444292386
"AT1G21340",2.32417877708419,2,2,3.89705057386264,4.4504843266637,3.89356605703458,2.32334563661313,2,2.32247367604027,4.23354445144225,3.89602749897694,3.68875456583475
"AT3G56380",2.58871168942094,2.80848712451539,2,2.31925110171184,2.99453880710799,4.37760143311863,2,2,2,3.79434787006234,4.15840089900959,4.23459473962126
"AT5G24600",2,2.32245656660927,2,3.79777133610471,3.79954687463554,3.89356605703458,3.8124111882829,3.32692440950797,3.46116684299636,3.68783463669821,4.74226104993671,4.15679065207706
"AT3G51410",3.46658072647395,3.32351292965606,2.80963310396796,4.51247255167669,3.99180043872587,4.6285832436949,2.58732429706221,2.32359545640493,3.32356421977188,3.15981855672147,3.16170290361301,3.44869424402869
"AT3G29780",2,2,2,3.57601980490521,3.4524774146411,3.9863711961554,2,2,2,4.23354445144225,3.45000966610604,4.3786444292386
"AT3G11640",3.46658072647395,3.17139250072868,4.46377775782716,4.44844873791884,4.79798018133686,4.56981140723229,3.32617654841408,3.8133009569687,3.80930247951414,4.07353319810424,4.63140617012705,4.50960785091817
"AT5G03550",2,2,2,4.31119018874635,3.69287254952142,3.68786386696133,2,2,2,3.89353507851682,4.15840089900959,3.89451001038636
"AT1G76220",2,2,2,4.31119018874635,4.23929510268472,3.44787607907046,2,2.32359545640493,2,3.89353507851682,3.69018651202038,3.44869424402869
"AT1G04330",3.00562013568149,4.0019807715823,2.80963310396796,3.79777133610471,3.31537217828462,4.37760143311863,3.00354124618029,3.32692440950797,2.5858716880534,4.44452282458782,4.5113190253874,4.15679065207706
"AT5G45320",3.00562013568149,3.58672332082219,3.32511654321196,3.89705057386264,4.31318023566275,4.44455742458554,3.00354124618029,3.32692440950797,2.80852377199432,4.23354445144225,4.31007337594841,4.5708853920316
"AT4G09100",2,2.80848712451539,2,3.57601980490521,4.38346510221917,4.07356551474918,2,2.32359545640493,2,3.68783463669821,4.15840089900959,3.68875456583475
"AT1G26610",2.32417877708419,3.32351292965606,2,4.63257928464403,3.99180043872587,4.07356551474918,3.58968223328991,2.32359545640493,4.00204486634981,3.31101006780269,3.98888906168256,3.44869424402869
"AT1G13130",2.32417877708419,2,2,4.38145120180891,3.16385573126715,4.07356551474918,2.32334563661313,2,2,3.68783463669821,3.79677502094183,3.68875456583475
"AT5G09500",2.32417877708419,2.32245656660927,3.00265752938261,3.57601980490521,3.57767630654903,4.44455742458554,2,2,2.5858716880534,3.68783463669821,3.16170290361301,4.30841671571707
"AT3G23260",2.58871168942094,2.58584317940842,3.70411807213467,3.9899355595386,4.63466954210577,3.9863711961554,3.1738591833911,3.70620316308273,2.80852377199432,4.30735228671243,4.23622941176793,3.98733679937281
"AT1G26590",2.81217352040064,3.00132081651236,3.32511654321196,4.68907987221265,4.31318023566275,4.50854329936442,3.58968223328991,3.91299485646943,3.90889005195825,4.23354445144225,4.31007337594841,4.07455022810506
"AT4G28170",2.58871168942094,2.32245656660927,2,4.51247255167669,3.79954687463554,4.07356551474918,3.00354124618029,2,2.5858716880534,3.89353507851682,3.89602749897694,3.44869424402869
"AT3G63050",3.17616824732323,2.80848712451539,2.80963310396796,4.44844873791884,4.38346510221917,3.89356605703458,2.58732429706221,3.00416479619983,2.32247367604027,3.89353507851682,4.07613318372884,3.31180644205858
"AT3G58540",2.32417877708419,2.58584317940842,2,4.0772003552805,4.57584899372795,3.15984197256314,2.58732429706221,2.58774036698151,2.5858716880534,3.44784922986616,3.57509034528321,3.31180644205858
"AT2G21610",2,2,2,3.79777133610471,4.23929510268472,3.57285438193824,2,2,2,3.31101006780269,4.23622941176793,3.31180644205858
"AT5G61280",2,2.32245656660927,2,3.16247660969424,3.57767630654903,3.57285438193824,2,2,2.80852377199432,4.37756720301668,3.98888906168256,3.79529725809327
"AT3G03290",2,2,2,4.31119018874635,2.58132400340909,3.15984197256314,2,2,2,3.89353507851682,3.89602749897694,3.68875456583475
"AT1G78480",3.81537700128843,3.17139250072868,3.17287750991345,4.68907987221265,4.31318023566275,4.56981140723229,3.46393715254428,3.70620316308273,3.80930247951414,4.07353319810424,4.5113190253874,3.68875456583475
"ATMG00510",3.17616824732323,2,2,2.99329818027663,3.79954687463554,2.79958280626079,3.00354124618029,2.58774036698151,2.80852377199432,2.99090739162815,3.31304620046432,4.62966590855544
"AT4G14980",2,2,2,3.57601980490521,3.16385573126715,3.44787607907046,2,2,2,3.57282624341231,4.38032098785445,3.89451001038636
