Analysis.Id,FLT_Rep1,FLT_Rep2,FLT_Rep3,GC_Rep1,GC_Rep2,GC_Rep3,LN2_Rep1,LN2_Rep2,LN2_Rep3,RNAlat_Rep1,RNAlat_Rep2,RNAlat_Rep3
AT1G49110,1.087938158,2.628898057,2.46283144,0.814621773,3.136482474,2.832892339,0,0,3.803636692,5.038792376,0,1.086348786
AT1G49140,898.3495395,755.605756,730.2513301,656.2517802,667.5173957,713.7723021,576.4413985,702.9759572,744.2860207,669.6722606,575.9669167,634.0400055
AT1G49160,37.08172575,62.579026,64.32387954,111.6562381,123.6206355,103.3034681,111.5184433,142.7550056,110.7811796,127.3341373,152.302038,127.8631253
AT1G49170,57.69059706,71.80681172,70.55601776,104.254263,45.14998916,77.0593021,48.74648625,46.40993725,45.65570516,43.67033676,58.23211683,52.14415265
AT1G49180,51.59065909,58.81148872,55.68474361,42.25851075,49.06361472,50.34447725,85.63117104,59.28487521,66.47889491,58.87472549,58.777901,52.53831123
AT1G49200,139.9970024,207.2936966,179.4753491,70.02601351,119.0766193,103.6984737,120.4188821,140.7130438,135.126219,115.8981976,107.0128473,142.3075637
AT1G49210,14.68214071,14.90388215,14.78321314,8.147103548,30.74439766,24.92866677,30.44797051,39.35733903,24.71931177,25.19363587,29.69526638,22.8134757
AT1G49220,2.708901612,5.286226415,3.300170866,2.446961411,0,3.398202701,0,4.207297302,0,1.679339079,2.370470408,6.518486335
AT1G49230,20.71998016,32.32074501,30.28633479,34.18822269,49.4795595,43.06979649,42.70939777,78.84609926,59.0279152,52.07205622,34.50149528,54.31479342
AT1G49240,9290.707844,12215.28552,10758.68259,14859.38942,14092.46471,15543.38513,13865.94084,15872.83117,16130.73739,12082.72678,9642.963336,10592.46954
AT1G49245,1610.265675,729.7752946,1102.692019,381.1107069,659.4465857,1029.588204,3293.240006,3473.520432,2488.959382,970.8458027,1167.409066,651.7945616
AT1G49300,470.9278197,623.5116248,643.6113928,493.564917,622.2429304,609.9664184,541.1098132,691.9642632,697.0144647,488.0872888,494.0957569,457.4291528
AT1G49310,26.48772274,63.6251135,71.9788381,115.0889787,189.5939584,154.0192902,42.44775842,102.2360247,68.24552354,142.731086,73.38740394,66.27379375
AT1G49320,47.09876897,35.60753003,41.52258004,82.91241935,86.18576112,75.40152852,38.25204997,80.47001979,83.96891435,110.8802649,62.0238757,47.79245812
AT1G49350,94.98437651,86.5597283,92.53060702,64.97691703,69.83310585,70.88163147,82.77182135,74.93835321,84.07640325,57.12495585,72.86597597,80.3734616
AT1G49380,387.8816704,464.4195709,426.7462089,299.3697016,268.1213338,225.1872772,224.3441966,168.6173509,197.1641147,226.8449807,113.7114898,216.1205065
AT1G49390,31.5542764,37.49110969,29.52540563,50.33906267,32.91359936,39.60447443,14.74026529,58.17958883,53.49265292,38.41714144,37.94412583,33.92047049
AT1G49400,162.1694086,149.7648165,155.9000995,93.66912752,153.6461197,122.3871091,117.2873208,147.6582696,148.3729201,141.0882134,153.295319,155.3464481
AT1G49410,317.5718381,360.2097984,323.3051739,159.8540455,274.1740613,225.9864125,255.1441053,216.0117178,178.4277341,275.4146616,228.7880011,209.6769908
AT1G49470,62.46106827,139.7425665,266.0884266,390.9332917,547.5578364,519.3270092,185.1982597,337.5012923,209.969786,441.8477509,297.0762684,376.9048458
AT1G49480,669.8350605,701.1936167,658.0297889,983.9866302,678.0850964,855.0674114,434.068111,520.7650217,535.410011,588.5314331,557.2076672,629.7665993
AT1G49490,103.2026855,144.3229725,164.0464507,143.5603803,115.1294736,118.5047845,46.59007927,53.48880372,43.42271902,80.29429147,98.85469826,100.5418199
AT1G49500,427.5682613,1371.626152,1148.820393,934.1721149,1774.832563,1413.147702,1035.583654,1834.324335,1730.490042,1811.286866,1251.781368,1190.744551
AT1G49510,228.8824502,374.2056556,343.5383974,166.9003995,251.9951578,215.6584255,312.5335929,335.2839846,198.5910937,229.867394,146.3930515,221.9537808
AT1G49520,78.57772522,57.93235201,51.89508678,75.51575806,57.3321957,66.34990214,72.08402093,55.17101256,80.28820551,53.76610526,80.07153336,69.5107902
AT1G49530,24.10031163,26.04963091,35.81747893,65.83936257,38.09323981,39.11855073,36.72548955,21.17807667,47.71289629,28.56020027,59.64306785,49.96468745
AT1G49540,260.5834333,233.6951195,201.5189645,384.1844033,201.3795139,248.963349,274.1864662,182.9362676,206.8628783,191.5020163,195.4446658,200.9592812
AT1G49560,115.3617185,125.5239122,115.4271607,98.88347744,98.47119298,99.79312898,110.2414439,110.3812255,114.9119501,102.4471496,81.28080555,100.8282729
AT1G49580,711.3193753,829.7424887,827.6336696,1454.28614,1191.305519,1209.399634,937.858699,1085.915692,963.2399081,1006.544383,730.4881207,958.9467906
AT1G49590,172.9942176,172.8896818,145.1452407,137.6941988,148.5884467,156.0643074,146.9983386,145.1722548,130.9726216,171.3235784,163.97305,180.7386033
AT1G49600,5015.508931,4618.440863,4426.572767,7775.049523,4143.03446,5927.720371,3592.32571,2764.754906,3114.757834,3219.15465,2742.107171,3108.062424
AT1G49620,41.84537275,43.16580166,52.02683091,54.13303619,37.58120403,31.07712189,35.34966353,21.02590515,29.64017431,38.0378013,31.18480419,37.50127946
AT1G49630,139.1960756,509.2378668,501.0537922,66.00525156,296.3296194,169.309867,246.9716766,186.7567052,199.7600576,199.7338522,140.2691951,201.7961985
AT1G49650,349.687611,667.5073749,640.5262381,414.247779,508.2102585,419.0467728,295.8012167,274.2774898,320.9945481,383.0713435,354.7425868,461.6060124
AT1G49660,1139.931928,1592.322518,1566.852525,1298.056913,1596.08095,1244.999645,1077.345691,1053.311003,1189.05663,1291.932792,1024.718728,1578.229336
AT1G49670,801.6253601,604.1128771,623.4103329,421.677714,546.5823985,510.7229993,775.3682293,604.1313789,578.0825763,537.5817702,534.2904563,478.3999799
AT1G49710,231.9829868,259.3141296,256.1754946,243.3814624,231.4015134,268.8658742,275.0733204,369.8492091,342.6633338,262.1328627,353.1265395,372.5081594
AT1G49720,246.391375,180.6008594,193.5644887,363.0928384,176.0063477,258.2195133,205.0340843,227.529485,191.6637798,246.2789021,271.089622,340.5608455
AT1G49730,462.8325708,410.2835893,389.0752457,253.8749916,242.7436284,296.0753728,413.8065746,438.111167,467.3260656,302.7170079,273.4215822,357.3440769
AT1G49740,403.038419,337.1938874,341.3507872,251.5571567,286.9091554,285.2966828,413.1510409,402.2501962,331.0469807,300.7733662,251.264173,311.6967635
AT1G49760,2733.957482,2219.910754,2318.174472,3059.386775,2060.494472,2372.01747,2210.243872,1443.640955,1633.899395,1606.266191,1365.599326,1443.090541
AT1G49780,177.0571788,222.884485,233.3358552,224.8744342,229.2276962,217.7764102,207.1489184,261.8168245,281.1051095,272.1968413,384.9733918,278.038502
AT1G49820,351.603454,299.5044543,293.8584744,417.9968949,312.5585091,407.7872158,339.2728505,380.8532843,327.1120456,332.692208,303.7946849,291.0666064
AT1G49840,99.23199882,117.9537994,105.8038139,100.5824037,151.7328728,117.9880263,153.7234478,133.2407146,145.5230483,142.8308786,142.4868036,150.956257
AT1G49850,297.8961077,282.4763822,324.1667007,309.5303822,376.1687443,431.4980761,327.839684,367.4458597,318.9811416,378.0229989,328.3436447,364.9458238
AT1G49870,61.65965701,70.62125609,78.77046794,102.0157893,96.13652732,75.23312219,26.33411312,58.00045259,51.58814458,98.11123837,57.35733052,61.71907076
AT1G49880,19.21787357,47.07426763,41.03352676,25.12883569,39.39999581,35.90737509,34.91109194,26.05299133,28.82028004,45.8533022,39.20274898,28.93906942
AT1G49890,458.5104885,424.8505891,456.6677135,608.1951926,437.5449373,491.8408603,406.0730248,374.4014824,363.9636033,376.4110977,352.2001366,372.4952104
AT1G49910,31.25610449,19.9417049,11.3808093,22.75107581,25.58484269,17.00973972,18.37740102,28.25691661,30.5537503,20.16090936,17.90471828,21.72320798
AT1G49920,5.499999718,25.70893581,25.87419793,29.09420117,19.20043239,19.90114209,6.167355615,12.73065749,7.680545268,15.15857615,13.20890536,21.76982451
AT1G49940,1.925581634,4.32035056,13.57438186,11.11957503,8.572369127,4.55446045,6.717373848,6.775767825,0,11.58190093,6.961555623,2.853363882
AT1G49950,388.4544817,329.3053414,295.9877431,347.7324597,322.4178866,325.915727,332.2120367,354.595372,368.8173368,390.0390305,397.145897,389.8520121
AT1G49960,2.751200736,3.452500914,8.095274778,13.79795575,13.69778327,10.20885937,16.88688396,22.65298346,24.86816721,18.48290044,82.5269026,19.54924968
AT1G49970,1806.445203,1571.271306,1504.39667,1148.699875,1154.804169,1218.194399,1229.147013,1099.679684,1019.282761,1115.673612,1033.016084,1012.232077
AT1G49980,244.6284663,168.2746029,172.0169057,288.6567965,138.3375711,187.6964002,287.4232936,205.2281785,252.9782739,224.6543032,178.5776769,205.3520987
AT1G50000,53.9261618,63.15848109,67.1885503,23.49611763,45.78464271,54.90226469,38.77529824,28.13083703,41.68656258,27.48505601,28.5072157,32.38202916
AT1G50010,12591.82707,10163.78228,9355.822255,9401.356886,7336.572627,7563.44031,9746.30553,10165.11164,10244.15437,7524.150261,5641.9557,7587.337424
AT1G50020,82.37831499,121.3357921,134.9729123,48.0182053,147.135137,83.87675955,152.5908898,161.9687511,154.2759429,112.5449999,124.9580448,127.0952179
AT1G50030,2184.669912,1632.737544,1751.529041,2328.200469,1938.725258,2048.596184,2388.122045,2242.194467,2090.493852,2347.77542,2388.55325,2174.948812
AT1G50040,69.30742164,56.1273762,51.02061358,119.3243442,114.5878335,93.01144363,116.6458929,120.3198099,122.4075033,124.3382127,105.2315079,115.1243135
AT1G50060,86.67431688,20.26716864,51.16034115,48.94110871,87.43160171,92.88314337,16.70110691,12.62094659,9.488885854,23.51063324,2.3703006,9.777749418
AT1G50110,63.28495409,79.0112169,74.96454899,25.95038098,76.8354992,52.55746949,54.75420674,78.88117413,68.36324886,79.20620517,79.79146321,88.39276367
AT1G50120,314.0601248,332.0774124,290.705562,210.8641514,301.0339761,279.6074238,376.7403356,339.1216847,296.729622,282.1649326,276.8749251,288.8758129
AT1G50140,398.0943243,354.8669438,375.2666751,422.1250486,361.4158693,339.3502704,477.9787902,386.4457687,388.2619216,375.9636339,356.6487042,381.3648557
AT1G50170,151.0746616,160.2661017,164.5393556,150.3110584,128.9244581,135.4217356,137.9147874,130.8661538,133.6078003,152.6899311,143.514829,148.8583812
AT1G50200,2854.717854,2940.492479,3143.693755,4463.344929,3216.010966,3716.406056,2888.345728,2421.613631,2494.91902,2819.975131,3035.102208,2543.305389
AT1G50240,179.6495346,128.7649924,142.245295,128.3532174,122.7006593,121.6404402,66.87557308,82.49183915,53.45543646,105.3664586,67.02164345,88.12884097
AT1G50250,724.9856716,1080.233015,1105.405432,520.620555,694.2444245,534.3861888,529.1132713,348.8671735,452.0736571,621.7498606,390.5274289,481.0948156
AT1G50270,82.12724558,79.22851019,72.70548891,60.02845738,69.03410505,70.33795072,61.48156914,65.19575281,49.77967365,68.89451365,69.44007392,71.6774094
AT1G50280,69.04908984,33.73977161,36.69317482,52.2620488,30.11105359,32.87830038,16.79462508,23.93662707,39.94985196,42.11677198,19.03143815,38.04552249
AT1G50290,1311.468934,70.0679249,66.46487677,1893.761627,62.71380534,911.6684013,606.2267657,302.3428798,393.7534783,891.8781603,386.2030231,574.6735278
AT1G50300,130.3353068,91.68418239,98.35762889,234.9035357,101.1819631,162.7203358,120.9606471,93.22363833,104.8771985,110.4956261,107.8278131,119.4871048
AT1G50320,478.049118,563.5944454,590.4153016,387.1107658,486.5822627,448.6743538,354.4662133,353.9975811,380.1018343,369.4925024,369.1912334,321.5675093
AT1G50360,346.7949971,227.1838149,266.2787771,247.9493468,273.0335605,262.1410691,412.9328374,384.8977091,435.3741058,299.133895,602.2260768,322.5182096
AT1G50370,593.7372482,626.4875749,517.0296245,517.1632802,550.7166762,674.8684506,652.0431287,679.2254133,648.1969919,532.6286664,567.8291452,543.0466566
AT1G50380,572.0212716,385.6611181,428.5062923,432.5040326,353.254548,441.5472819,543.8309934,383.9404307,380.3016465,454.8846847,332.4677653,347.3250857
AT1G50400,18.08994481,18.21519443,17.89098723,10.56406303,19.34860301,16.44229809,15.31109352,31.07663072,21.00234843,10.08034825,16.70799894,19.55103135
AT1G50410,292.1935368,259.2906909,251.4519337,325.500102,327.3454607,344.6365204,393.6322911,397.9495415,405.5636138,379.5985821,435.1543052,391.8153637
AT1G50420,554.180881,518.1422444,520.7883284,603.4469842,614.917827,575.7706985,678.0373244,555.7248607,513.2235771,646.9446987,568.8307497,665.7236771
AT1G50430,649.6459172,598.1727709,532.5927605,485.5401091,665.4564545,606.8011793,802.2514253,836.1655744,892.8281103,618.3146162,903.6099323,596.2690088
AT1G50440,196.444914,195.7511971,175.6558373,133.1560084,188.5489781,183.3506183,231.0446303,386.1556103,328.3737091,192.1945285,310.2692872,190.9770537
AT1G50450,248.2846481,225.7805338,214.1582701,171.3506637,186.3720793,189.4034304,179.3988579,100.4180915,110.8545403,109.2111613,77.66548952,112.9560014
AT1G50460,263.9318473,218.1952532,218.9741345,378.7086735,250.5109916,322.970181,413.0726219,267.583229,358.9529751,254.6644041,329.2606611,250.4631906
AT1G50480,3442.243203,3569.728936,3339.851214,6606.466667,3719.558737,5427.521575,3369.995306,3105.942852,3511.982433,3231.354281,2984.116887,3178.75628
AT1G50490,365.0266057,271.7597788,239.1983857,300.1603181,249.5496773,316.8511857,163.4620249,207.2464809,211.5918993,243.5818219,154.8586617,208.5592219
AT1G50500,617.2105616,509.6018394,463.7737162,409.8377483,473.9021263,472.3747449,652.1775064,636.182451,498.3862584,471.2873842,473.8215664,489.6593852
AT1G50510,183.1956868,177.6826675,151.9687351,125.9333623,162.2188806,157.6270174,192.9968792,156.8498881,164.2472788,151.208085,170.7166134,146.6307881
AT1G50560,163.5562142,324.18452,414.8725283,361.0861609,550.1065541,436.7428753,288.7802526,529.7797536,468.8647985,564.583229,445.1414148,503.9256325
AT1G50570,400.1358292,324.6317879,298.6453862,512.0541296,365.9251685,445.2956445,472.3084333,436.2426888,478.4696985,384.9977824,528.634631,493.2290967
AT1G50575,135.4277397,190.7752748,165.8575888,54.44205199,105.4672732,82.21293016,90.34830178,103.1305895,85.92747124,77.28319197,58.48486792,82.54841042
AT1G50580,7.136421421,6.060445732,12.98925902,12.99604399,21.20152645,24.3829473,9.195837727,12.72414766,11.4640418,6.720548015,8.360895078,9.775188136
AT1G50600,670.3062003,761.1273518,786.4258901,1222.812707,919.6510513,1112.62119,882.5072277,717.3984714,745.0851772,973.621227,1190.486963,1075.059398
AT1G50620,418.1601389,298.4945855,263.8894671,589.5765296,323.2227911,461.7678153,284.5242004,256.6650236,304.5536044,334.3991893,327.0102404,329.0570426
AT1G50630,313.5680674,446.5708577,484.0615957,427.0734386,559.948064,547.1473393,653.4366066,815.5967684,730.0289397,577.0329631,530.2333377,707.8074329
AT1G50640,1558.027067,1983.938984,1833.916466,3296.633105,2242.830002,2679.140805,1459.416876,1445.089375,1793.866183,2024.684575,2253.862516,2051.611703
AT1G50660,900.7139974,694.094601,656.060185,807.4531396,653.4551351,685.3374746,692.6020278,691.0293969,758.9155448,729.315847,668.8055356,726.5112839
AT1G50670,388.2172791,349.3174595,334.1063893,272.0493141,320.3384888,301.372994,409.6749145,395.6378804,393.6266696,242.2639055,277.9366979,315.3557708
AT1G50700,115.3094718,79.918473,86.61386509,75.27449764,85.9555015,85.43375899,80.43032396,90.51290326,109.6163113,134.0967984,126.014719,113.0169914
AT1G50710,233.6330599,170.2447459,169.3836923,151.8231247,138.307368,137.2414751,174.8938233,154.2353185,149.1382955,174.7422025,148.2282855,147.7089028
AT1G50740,155.7855572,195.0943845,161.3296447,144.2860199,205.4127823,173.3386633,298.0095797,247.1157511,366.6492137,223.3681593,601.5839142,268.3390004
AT1G50840,480.2342109,451.6588476,397.0687257,428.466257,345.2943504,414.9842428,383.9552807,282.9723168,365.7140313,390.5887047,396.6612917,431.6860932
AT1G50890,146.8886251,189.8602442,171.6843755,197.0029654,188.2174259,167.3621966,206.2326548,158.9166944,224.2181743,161.3230292,152.2138034,178.0987244
AT1G50900,731.5682219,954.6868375,913.0530717,505.5499268,585.8138162,596.4379832,537.8876664,468.6911005,408.2496818,379.5446493,234.8100862,327.0101417
AT1G50910,283.4167489,302.073752,287.3654191,198.3692939,191.8927275,229.7521632,239.0244545,213.4968268,196.632815,169.32314,131.4864778,150.9679341
AT1G50920,2884.037749,2359.62681,2283.058278,3504.230249,2151.943859,2620.273007,2086.996148,1671.848865,1834.966168,2038.321551,1966.831576,1986.289199
AT1G50930,8.228360304,10.46571432,13.71230364,2.82829906,18.27181187,14.59709865,14.08714683,24.00463785,15.13553998,15.64543569,19.55370958,20.28733308
AT1G50940,159.0683474,200.2077163,197.4686813,220.989972,169.0776788,185.4108263,156.23989,145.5488707,143.2417491,154.5684662,132.5173215,155.3198763
AT1G50950,82.19648274,58.7590626,52.26497121,41.4115436,50.12606594,59.80590105,71.83087204,84.55962505,84.58720892,55.15654548,61.90732686,70.217771
AT1G50970,31.65323589,18.10988838,18.3703263,28.55254837,27.21190352,39.74339342,37.59650538,49.58278588,41.21423364,33.82742601,49.05298223,39.52219791
AT1G51060,826.7016044,910.5101838,796.1175728,661.7826207,718.9463176,653.1759708,722.5584043,957.9654654,834.2687047,801.1229692,607.7544874,732.2196691
AT1G51070,1273.042878,1362.035566,1242.403994,1470.983648,1281.039962,1453.769765,1028.670153,1205.969691,1193.453515,1060.084692,947.4405253,1169.935139
AT1G51080,57.89413755,106.3361191,107.8283504,59.39087492,58.18487218,61.78037022,44.28694785,32.41628886,32.39763257,53.75502554,36.91691402,46.70908542
AT1G51100,218.1844408,338.7673954,310.0918621,133.481399,182.8430554,157.54994,109.8525008,129.5617958,100.9374318,97.42642789,63.06791528,106.4561925
AT1G51140,199.0321024,179.7132204,179.074434,202.1498779,209.3083707,204.1636533,216.3403771,253.3101348,187.3939935,391.4917436,211.6035693,484.3963987
AT1G51160,741.6639191,622.7760024,593.5320861,461.2680394,619.2407949,693.6663692,704.7512565,725.759847,838.516402,568.1711755,587.575631,599.0375586
AT1G51170,293.4071838,607.0549817,587.1188853,867.2349326,628.193387,683.9097917,315.9253002,507.8320384,539.0566262,697.277414,326.2467614,539.795765
AT1G51190,6.063291819,11.19483426,17.77172023,21.90203526,26.74234927,18.71902438,23.05614226,14.17328368,5.743907282,23.5249805,15.56446289,13.03224466
AT1G51200,3344.618747,3886.100212,3796.997976,5225.457675,4372.214885,5394.760169,3299.93497,4052.949064,3844.847885,5114.924575,4394.150623,5145.05385
AT1G51260,0.54915361,4.32683679,6.491780608,2.436476678,4.363994967,3.969440493,3.066060713,4.24231688,5.733069107,6.720627505,0,4.344490194
AT1G51270,8.104114417,11.0952925,11.60986017,9.70142266,26.13742791,15.7413674,8.762085224,28.93202386,42.00491436,14.17568516,62.63748302,17.91418825
AT1G51310,287.1976948,315.9437171,337.6123878,221.5857828,258.4061916,270.532557,267.1016462,150.0672057,160.678793,206.6718021,172.2203974,192.2347554
AT1G51340,23.22515833,14.19801113,25.94624666,57.90653773,21.2368693,41.81513219,38.07217914,54.03593916,73.08642677,42.76614447,55.32155784,59.43629
AT1G51350,412.1863382,389.5607354,342.073821,351.1249265,356.1135903,380.0864406,483.0001834,506.3104575,490.4071527,361.2880584,481.5957204,383.3545474
AT1G51360,228.8352627,258.7151504,238.1738731,285.3978203,208.6906323,267.3473509,156.4957426,169.7874816,170.8886786,218.3215026,181.4361884,167.3077378
AT1G51380,21.57524007,11.66544218,17.58936755,9.396478908,10.21382152,16.48003239,10.3605174,11.77682488,9.946407791,27.97571012,26.31975402,22.38807619
AT1G51390,130.4177157,124.9662443,109.0224377,71.51919922,123.6117396,117.92709,113.2719037,111.5676537,127.8989236,112.562458,132.4414027,116.2210381
AT1G51400,465.9168525,831.7781674,837.3832223,295.6265722,737.607025,521.543168,514.5950693,506.4747327,642.9398436,862.7339938,772.8650747,685.6711426
AT1G51420,101.1598191,164.8842496,193.1557611,212.8480138,243.2597567,248.5332095,198.0622058,238.8154619,279.3469461,185.2282635,512.1862281,152.7606986
AT1G51430,67.4614806,48.18747141,41.04011178,63.53761325,57.70596398,75.9234462,54.82501424,70.30167655,57.05854751,65.5045694,47.52581412,61.92164163
AT1G51450,162.3996078,175.9656624,169.9008253,242.6439185,179.2598626,148.0345576,170.4623495,137.3743172,160.7260318,216.7573271,125.6198948,161.8223534
AT1G51510,666.3526541,559.5454544,568.524521,628.071658,569.9481582,529.9525764,638.3591225,661.0249403,611.7547105,628.262663,619.2644721,573.5436767
AT1G51520,38.45935346,24.93707826,31.81300271,29.14663043,27.93689524,31.69837041,36.80063408,42.41902907,26.74269123,55.33578449,48.97217122,42.26739357
AT1G51540,377.3333482,308.0012355,271.7865525,201.4043218,257.4469131,243.2735931,346.5069057,333.7639207,326.8133815,260.425776,268.8265638,278.0462122
AT1G51550,164.7045494,151.6893337,180.2819435,217.4432233,144.3450949,199.6586953,110.6189326,170.012325,158.8627879,166.3518915,153.1923494,193.3148808
AT1G51570,1725.843618,1759.316507,1487.97678,1467.188432,1440.740371,1502.341231,1753.50041,1710.213448,1612.031704,1349.416852,1329.500888,1384.593075
AT1G51580,216.9280683,150.0627582,144.7973717,237.76487,203.5173948,192.8440807,218.0889907,249.2762735,176.044861,199.9552498,169.8988342,169.4241827
AT1G51590,469.2671611,393.0857265,377.5818474,440.5926757,368.3598006,373.2142185,445.5184093,536.8827099,480.3852398,396.5294796,356.6454169,344.2977016
AT1G51600,216.1708264,155.5492438,172.6883015,184.576248,180.5373538,179.3758344,170.8776614,216.7146938,153.9174834,193.8751203,197.5330908,148.566735
AT1G51610,161.4519414,179.1929475,169.7054015,137.1047271,162.353896,155.4204062,173.6500923,160.1266476,155.0602348,181.4766181,129.2805036,194.3992831
AT1G51620,23.53647215,20.90505665,16.03446888,17.13480847,35.72398787,36.29918897,37.25079266,27.36906467,60.5984939,17.72175202,52.64432418,23.04485739
AT1G51640,67.30441507,63.6539347,73.43502543,86.7733257,77.69658896,94.16905321,53.82980229,90.75579264,67.04090335,95.78275109,144.9406021,73.84773866
AT1G51650,1586.357011,1584.535066,1460.092002,540.5995875,1054.036674,1082.432002,1127.496244,1052.498099,991.2299233,921.9938916,980.7899785,888.6841867
AT1G51660,205.4222702,242.255682,232.0839897,246.6694684,218.4154734,183.7733319,236.5648301,213.9034619,296.6384442,213.3994485,333.8686292,260.6507564
AT1G51670,5.446282142,5.446554165,9.592536512,8.094684817,7.509243166,5.038742938,1.602263019,4.2494483,0,9.965063252,17.90068416,12.46851052
AT1G51680,2215.561377,2316.897971,2624.732188,1567.335286,2807.492053,2119.1742,2848.746879,3076.424865,4488.31264,3234.543639,6305.431542,3135.876383
AT1G51690,566.6270477,522.3389822,411.6004936,523.2646957,495.9050166,529.3159706,600.6436741,641.1255594,641.9618406,498.2802761,580.9663237,513.7731592
AT1G51700,54.82789994,102.3277337,97.56576824,75.56932302,132.9280153,99.78930644,119.441755,132.7965996,190.9479134,126.0051161,208.8719821,144.4597889
AT1G51710,639.4215143,664.6272982,556.729196,608.2559793,604.5160404,603.8615062,897.5649464,800.6490933,667.0575304,560.5716698,713.4948308,536.6772717
AT1G51720,318.878871,276.8635534,262.0038047,300.7887059,289.9665589,292.5634062,370.0226083,322.8783962,335.7303212,329.6439157,347.1650107,281.8951671
AT1G51730,630.9044401,584.4845783,538.9793722,924.2296157,487.7614452,586.2043646,373.3400077,359.9974569,341.6008107,450.2410758,363.7938863,355.1848592
AT1G51740,142.404377,164.6510747,141.7783978,162.8666565,155.0856293,181.7568722,133.7653113,174.1285061,143.6641176,132.8367524,143.5076351,146.8661456
AT1G51745,429.3075788,361.8234172,341.8804461,593.4616904,291.9999756,432.2554529,315.3965692,243.9753189,264.3910068,342.7788504,305.5348876,301.8766926
AT1G51790,53.0937225,66.79293738,104.5851092,209.2953977,230.4213193,219.5905729,146.1135457,281.3192323,362.6557822,142.8244598,249.3463499,115.2186487
AT1G51800,101.0674713,157.1892058,181.3296293,201.8591933,364.6031044,292.1776866,464.8335417,708.0839303,1402.888411,238.6245254,707.1858439,236.7401939
AT1G51830,95.48090277,105.8524906,197.8336859,247.9072024,380.5433081,351.4342395,373.2312627,483.1721971,624.7144655,260.0424915,351.2225301,273.7339433
AT1G51840,48.48583478,54.02277676,61.13335775,63.18011664,145.8586093,120.5425381,154.599045,264.4866785,272.9390163,115.3579274,134.4351698,134.4321254
AT1G51850,91.09918289,109.0922425,126.7602601,152.392057,309.3057588,245.0489282,329.3013743,531.9991327,714.698778,228.5063732,251.6506496,167.2139692
AT1G51860,129.9595387,207.2112067,345.0368433,390.9490579,643.4492724,541.4084233,360.2965362,516.1015611,474.3603297,304.0213843,306.9383038,333.9605893
AT1G51880,33.69262012,57.54243419,81.38675926,94.84636349,96.26866705,106.6599487,69.26829067,69.53563209,55.58179047,42.01148815,16.78168259,77.10324269
AT1G51890,41.8918913,49.84833933,59.23401363,160.1035785,163.6252919,180.8958968,128.7326464,171.1782505,761.3509506,113.6198839,945.4501947,87.15326841
AT1G51940,581.3526897,896.5444206,755.5096654,326.0286222,512.2407999,390.2846519,874.9985813,781.2580051,651.1904668,499.0755969,452.7383586,518.0228424
AT1G51950,195.8342553,259.0263839,176.5329903,362.8355184,212.3517749,304.557524,217.9540784,184.026144,153.0146302,173.0657234,283.4187844,210.6988565
AT1G51980,3117.576645,2731.473767,2841.518164,2854.05628,2344.600245,2567.890102,3037.314893,2857.361769,2905.309179,1952.895195,2335.937277,1963.059524
AT1G52050,44.37763789,13.02049759,20.34460217,46.32768018,39.33575559,48.75752682,13.77450757,31.06595404,22.90511471,10.08015684,3.579109865,4.34473031
AT1G52060,34.54373278,4.335564486,16.25972525,35.7525143,39.31513887,52.72986295,4.594116347,9.88948561,1.909539609,11.7605021,7.161586112,6.516973419
AT1G52070,172.1851319,66.66239001,98.50021138,228.5144159,246.745432,300.1133235,93.43681274,83.37926918,87.4577421,70.60668643,46.56498458,52.16969511
AT1G52080,102.052116,110.3075997,106.640778,108.3894062,147.217957,142.0412411,152.8405117,151.2193269,148.9979548,115.2143175,131.8772159,164.3565107
AT1G52140,121.2346122,251.9368882,361.117652,781.0622622,533.0925873,733.421056,166.4428873,248.0358063,282.0317579,416.5995657,319.1289699,320.4469226
AT1G52150,352.4819692,368.597427,408.9189461,533.7376409,564.1749651,517.8995501,591.2294104,603.0044536,621.4343014,582.8839383,594.4941775,538.6301629
AT1G52160,196.0192261,165.8235845,150.7427696,203.4941184,165.8639445,193.4580123,212.3763794,154.6521576,172.4682725,215.0968385,196.5500394,173.7552444
AT1G52190,1488.324151,1565.572666,1260.356324,1355.313266,1801.827514,1552.030955,3221.109595,3402.440813,3521.747056,1485.453199,1324.493747,1322.758545
AT1G52200,281.8344629,188.5058946,214.6659509,854.4829075,379.4998786,729.3358383,514.6435459,782.3558384,1655.036271,317.0395323,1300.778818,183.6933688
AT1G52220,336.8670659,609.1810311,543.2304042,128.6219428,407.5282049,228.3127107,292.6381434,291.1436418,307.6867342,358.6483287,254.2264588,267.3304078
AT1G52230,370.5531647,1383.457715,1430.965748,79.19321847,837.5174945,388.4181583,469.7091618,601.9365004,528.7009176,612.8853502,336.0144318,433.500777
AT1G52245,43.56375208,93.63137633,78.70758703,29.31644267,100.2977048,52.69756982,57.90878666,64.71424579,83.72538679,45.35088608,38.0412817,33.67606925
AT1G52260,78.18326942,110.389012,96.26034035,92.50879134,120.7401298,91.88463927,119.79652,97.72844644,126.2939277,90.73603468,134.005784,101.0028427
AT1G52280,217.4711704,223.8734913,191.8644443,124.4594083,183.261371,156.4407879,259.6935547,334.1182085,280.206628,198.2247319,154.8525154,197.6970534
