Sample.Name,Atha_Col.0_HypocotylCC_WT_FLT_Rep1,Atha_Col.0_HypocotylCC_WT_FLT_Rep2,Atha_Col.0_HypocotylCC_WT_FLT_Rep3,Atha_Col.0_HypocotylCC_WT_FLT_Rep4,Atha_Col.0_HypocotylCC_WT_FLT_Rep5,Atha_Col.0_HypocotylCC_WT_GC_Rep1,Atha_Col.0_HypocotylCC_WT_GC_Rep2,Atha_Col.0_HypocotylCC_WT_GC_Rep3,Atha_Col.0_HypocotylCC_WT_GC_Rep4,Atha_Col.0_HypocotylCC_WT_GC_Rep5,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_FLT_Rep3,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep1,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep2,Atha_Col.0_HypocotylCC_HSFA2.KO_GC_Rep3
AT5G03430,5.202937662,5.254165744,5.294837804,5.041282703,4.91774626,5.153853198,5.367325339,5.42114974,5.10086953,5.526452218,5.256322713,5.181006372,5.00606759,5.502336648,5.328164861,5.42500085
AT5G03440,2.33680378,1.864809395,2.121994891,2.104369443,2.405254608,2.40339928,2.150425592,2.221039347,1.836031315,2.328304685,2.172514126,2.050753365,2.265283063,2.559650171,2.094075071,2.032405367
AT5G03450,2.454691032,2.18555894,2.363425039,2.199612947,2.421468742,2.730641632,2.470101094,2.584472612,2.160898073,2.026727778,2.576822001,1.683984559,2.52773007,2.46939833,2.796012643,2.328496058
AT5G03455,8.670529546,8.323087265,8.554358916,8.359086411,8.495046822,8.78055151,8.568599927,8.768021846,8.374845713,8.24736849,8.499263935,8.269377249,8.480303158,7.995420016,8.202633078,8.501631091
AT5G03460,7.409827564,7.56086639,7.180574583,7.120389605,7.286487952,7.383778144,7.556398198,7.324606351,7.330062685,7.29716539,7.51494833,7.447766318,7.624560961,7.437748222,7.328482033,7.598953557
AT5G03470,4.876282471,4.696084552,5.196614472,5.21783133,4.927137747,5.211781648,5.101759359,4.987457911,5.068598926,5.29343145,4.913709236,4.293990343,4.807434045,4.616248112,5.053080066,4.828253859
AT5G03490,3.354346186,2.699569833,3.60011553,3.114084596,2.860151705,3.111858245,2.925696134,3.40975844,2.719972563,3.307075723,3.156377797,2.862162169,3.365255107,3.042662481,3.148911846,3.096975156
AT5G03510,1.96101419,1.932575836,1.788420117,1.932675871,1.882494239,2.136756899,1.855415992,1.934722084,1.74896086,1.768589122,1.975130333,2.193891589,2.012944007,2.034955546,1.754837912,1.814153013
AT5G03520,8.142268373,8.391219054,8.052450819,8.126212854,8.160664961,8.157470212,8.637116874,8.171315539,8.322261799,8.256073085,8.452479895,8.2373104,8.250414732,8.634339729,8.194353981,8.594450609
AT5G03530,2.193907509,1.993650505,2.027502962,1.898965916,2.28280893,2.059563953,1.803234894,1.932198201,1.986034307,1.703629185,2.576128227,2.120234786,2.714254599,2.319452303,2.112757827,2.531842604
AT5G03540,7.381694651,7.052755421,7.308216421,6.576519129,6.954695177,7.209432077,6.941657684,7.201717654,6.860273891,6.977361945,7.473652795,7.150151423,7.104199212,7.060718297,6.854055569,6.602217232
AT5G03550,2.045965884,2.12694887,1.941480305,2.035699604,2.127274212,1.952030697,2.049725016,2.187966647,2.013062252,1.692250152,2.243596182,1.90975045,2.030007451,1.933436099,1.993001993,2.094995502
AT5G03555,6.117471829,5.76230191,6.228175757,6.427352655,5.709077261,6.24027378,5.523658704,6.438102366,6.549380384,5.927586092,6.192280532,5.596098689,5.465916992,5.437837885,6.102167554,5.479194793
AT5G03560,6.215393779,6.216532777,6.146494666,6.473212535,6.346220599,6.435428366,5.815755897,6.400491821,6.114241239,6.125558237,6.280274167,6.040016644,5.654154123,5.774329106,6.275493241,5.945658119
AT5G03570,1.892869645,1.951840895,2.074736757,2.042017907,2.050962271,2.063539208,2.060909742,2.050962271,1.952672927,2.165531516,1.930636196,2.31804729,2.152564919,2.512772052,1.952700162,1.774773893
AT5G03610,2.726705091,2.595181691,2.42715559,2.066433938,2.202362935,2.415184399,2.113575182,2.150528888,2.259425935,2.214413933,3.205110688,3.071560529,2.676973027,3.080052894,2.770062309,2.941710309
AT5G03630,3.864503844,3.748259828,4.033449959,4.012303459,4.053070894,3.910878331,3.826223752,3.723468385,3.860488005,3.541043798,3.975767588,3.733709206,4.064863893,3.353222737,3.34095421,3.644878604
AT5G03640,2.10537359,2.043194894,1.955864675,2.158673814,2.069276229,1.869511478,2.203668824,2.082427053,1.901648217,2.061951515,1.994130067,2.057558413,2.038240583,2.047646019,2.205969329,1.821232565
AT5G03650,2.55342996,1.903685455,2.439318694,2.112572638,2.230170353,2.710048343,2.201394599,2.570419527,2.280396873,2.107500754,2.421851936,1.802097501,2.24158747,2.209045064,2.119620042,2.158076102
AT5G03660,3.512835452,3.556458934,3.657909731,3.454293131,3.316272247,3.698247361,3.862505394,3.593643346,3.574235464,3.296473653,3.925005021,3.654030281,3.788591371,3.190068567,3.578371224,4.158181959
AT5G03670,1.864218276,1.961403491,1.932262292,1.72871087,1.578285331,1.810585725,2.066273366,1.555709896,1.997909468,1.768046889,1.696775405,1.756911879,1.778499181,1.565703579,1.98217171,1.837382393
AT5G03690,3.576786491,4.176241177,3.994622158,3.819831853,3.60917976,3.390333626,3.318772226,3.556544997,3.719240246,3.600621611,3.789690272,3.832958255,3.84466508,3.777635109,4.472335344,3.516989355
AT5G03700,2.182522398,2.049109173,2.522739985,2.203236485,2.180153143,2.339691248,2.300566731,2.275032899,2.334020455,2.258947837,2.60856021,2.343715629,2.390525574,2.346734924,2.911927148,2.495725304
AT5G03720,2.119161474,2.154237076,2.040989625,2.588111888,2.031507736,2.632234224,2.177864669,2.20682869,2.27609953,2.277450259,2.403461751,1.958005082,1.922408658,2.107372855,2.003788768,1.976006921
AT5G03730,6.742883252,6.433206514,6.830555327,6.614416912,6.380026419,6.414358479,5.768709603,6.682139796,6.539164569,6.499683271,6.214176746,6.345387741,6.33591519,5.435123447,6.067581578,6.239366453
AT5G03740,7.135641096,7.025007132,7.099766485,7.386755129,7.536952581,7.245823122,6.927956014,7.22142693,7.340240044,7.128162557,7.199945907,7.057396862,6.639685403,7.036948487,7.318690238,6.848734548
AT5G03760,1.761059228,1.905586942,1.826621684,2.127208749,1.865172034,1.734678852,1.891534729,1.858643832,2.082224977,1.941206096,1.783179458,1.96365434,1.826240795,1.765048288,1.715874487,1.798846756
AT5G03770,2.265705632,2.273564185,2.063534529,2.35954601,2.135464143,2.47825895,2.22226503,2.127673273,2.130502863,2.194478328,2.243002016,2.034966291,2.16152923,2.274452374,1.99923807,2.581031124
AT5G03780,2.266890945,2.059345685,2.276963884,2.115069972,2.159952349,2.187938173,1.89621244,1.839666462,2.015268836,1.956069715,1.917955832,2.156602658,2.126999316,2.361736872,2.126215593,2.057995625
AT5G03795,2.364870737,2.870413559,2.561954862,2.496583608,2.578278685,2.364665323,2.082741544,2.50214453,2.589633123,2.343586709,2.429574273,2.436092791,2.364665323,2.321078897,2.092259652,2.20869916
AT5G03850,8.614269695,8.350776848,8.651511609,8.401466209,8.221661247,8.721399628,8.652818282,8.415307776,8.13777654,8.267989681,8.57279556,8.182747152,8.649596018,8.536300457,8.586828976,8.499478085
AT5G03860,3.010985625,2.603914439,3.480313552,3.346533452,3.116110234,3.35852875,3.311287358,3.253651296,3.677455972,3.445548953,2.991618579,2.862162169,2.980385036,2.43987565,3.069109819,3.088704139
AT5G03870,2.045306304,1.85747664,1.998671839,1.989928947,2.078903002,1.999724972,2.050648895,1.799623791,1.945099947,1.916562178,2.00820332,2.050648895,2.099240111,2.052123533,2.005272505,1.980507762
AT5G03880,6.377014669,6.579525346,6.080372845,6.13877251,6.506481052,6.316604822,6.263436509,6.230356551,6.109767815,6.31035221,6.157797626,5.965268696,5.94462629,6.005508614,6.140667272,6.319708379
AT5G03900,2.04320447,2.281889491,1.935082023,2.015591078,2.056669107,2.131741251,1.96395931,1.861987004,2.033545443,2.215819351,2.147036114,2.040516832,2.179501329,2.128358657,1.825141967,2.100375886
AT5G03905,2.349543887,2.478122864,2.783614673,2.793850119,2.73891999,2.69552642,2.501821298,2.710102201,2.57777981,2.809454359,3.082953723,2.8274065,2.621354632,2.870252949,2.484867465,2.879947773
AT5G03910,2.578006076,2.677238518,2.57145906,2.513555248,1.949143602,2.509489085,2.450509897,2.654967913,2.513634083,2.374951917,2.59632634,2.497218786,2.442464007,2.322104311,2.449431451,2.987979744
AT5G03940,1.96142959,1.830377742,1.757935567,2.211502289,2.080677179,2.353397536,1.896989181,2.299225163,1.823530531,2.006324068,2.031617834,1.805554314,1.716737227,1.912502105,1.965952379,2.175680542
AT5G03960,2.049316048,1.99973637,2.096346998,2.034966291,2.267424768,2.217239327,2.122952152,2.085369759,2.020259562,1.909910159,2.083787339,2.82711641,2.133644621,2.211399049,1.889306533,2.214127056
AT5G03970,3.840033414,3.910996822,4.074033831,4.299978002,3.496768121,4.140221659,3.508467596,3.809864897,4.134103128,3.321614455,4.41327628,4.250177718,4.07064659,4.230498484,4.104257277,4.002098148
AT5G04000,1.910440585,1.868489722,1.759635806,1.680475873,1.896884314,2.078686286,2.042963966,1.892368464,2.008030959,1.816790867,1.71258255,1.803054764,1.816464599,1.795839491,1.7745915,1.926558023
AT5G04020,1.959917361,2.086429981,1.962933982,2.165025685,1.770368567,1.687081587,1.980081645,1.820825067,1.875389238,2.080741627,2.098117807,2.23658406,2.371615399,1.625882933,1.942879198,2.192669983
AT5G04040,9.345917164,9.191393376,9.745410484,9.843617087,9.125360579,9.006224424,8.963508276,9.158377661,9.334836807,9.200851329,9.798417695,9.030579268,9.710805435,8.826294066,9.513908219,9.519331155
AT5G04050,2.592216905,2.457938715,2.446685778,2.599483745,2.864695379,2.332518956,2.174635472,2.34464711,2.33200936,2.430502202,2.358911689,2.292571877,2.454001148,2.660404433,2.125636453,2.116127949
AT5G04060,2.085272496,2.367285371,2.323700189,2.230696182,2.250762824,2.049289818,2.279583044,2.250909697,2.165620081,1.925304497,2.383233051,2.240382749,2.346606909,2.44211783,2.505687432,2.326106801
AT5G04070,1.954476652,1.934896599,1.932713605,1.887767822,1.849145163,2.052439634,1.89852116,1.912608797,2.15027703,1.920827169,1.766556105,1.740830758,1.922843305,2.122834385,2.046965228,2.015436035
AT5G04080,1.876027168,1.587221492,1.765282953,1.693314692,1.6703447,1.69595701,1.631266917,1.599630509,1.661507311,1.545816541,1.528398786,1.598587043,1.785636985,2.13436951,1.418785471,1.710370051
AT5G04110,2.229367481,2.084659548,2.384820547,2.688649847,2.394488796,2.151465747,2.397402974,2.502037791,2.504849205,2.532622023,1.979464457,2.739288891,2.371119478,2.584261373,2.034966291,2.187156513
AT5G04120,1.735090615,1.803078655,1.843771891,1.628482922,1.807615125,1.683056072,1.897744818,1.7239002,1.946342472,1.541487407,1.685942612,1.831772234,1.992816587,1.881143924,1.562082047,1.946681093
AT5G04140,1.913623778,1.88434117,1.888324607,1.94488973,1.873215441,1.929905624,2.136894737,1.813610203,1.565561318,1.849224215,1.862556859,2.136857106,1.841501066,1.837455247,1.940058247,1.851790825
AT5G04160,2.443542415,2.077856316,1.911849533,2.139100003,2.341798488,1.906312428,2.070039192,2.017839651,2.177078135,2.141804809,1.938625622,2.384607607,2.042557196,1.935285948,2.314779273,2.214697422
AT5G04170,4.267365824,3.840337069,3.87709797,4.146086598,3.453280783,3.872533497,4.12695321,3.867290396,3.881723602,3.289868302,4.083302332,3.383872841,4.168288887,3.393190641,3.839322959,3.694575618
AT5G04180,1.983462801,1.938687976,1.759686766,2.109316645,2.341798488,1.933964795,2.073128995,2.108566621,1.91825856,1.824157891,2.399728372,2.183880577,1.85866387,1.97482503,2.132864648,2.143710456
AT5G04200,2.367941463,2.230756525,2.060517538,2.520207404,2.381499515,2.039185455,1.994961333,1.999164841,2.120674052,2.569661324,2.345237847,2.183735055,2.260196989,2.120895661,2.325858368,2.075459371
AT5G04220,1.683207638,1.865867695,1.7750992,1.805527498,1.844111313,1.963132346,1.975287309,1.852502611,1.925584541,1.967625799,1.833395148,2.004623683,1.901837841,2.026389356,1.726988229,1.926558023
AT5G04240,5.353783839,4.508266695,5.460905607,5.525468928,4.324833014,5.146293875,4.370860062,5.107689714,5.044968921,4.754758616,5.775760489,4.512802783,5.516305115,4.884011146,5.733602548,5.190701321
AT5G04250,4.749518516,4.879898991,5.897315264,6.473994688,4.670755648,5.666714283,4.852680468,5.370708321,5.33714078,5.885924314,6.102082759,4.51767639,5.247859424,5.548638624,5.377046569,5.646507252
AT5G04260,2.461580384,2.130490781,2.318525868,2.22016193,2.17781658,2.471009286,2.068339696,2.431077581,2.153057605,2.464667693,2.320215826,2.187658138,2.250393697,2.269067577,2.342350476,2.250485563
AT5G04270,1.892042735,2.090228621,1.963402433,2.296475808,2.138218939,2.11758991,2.231791196,2.122267171,1.986010055,2.173601503,2.24036349,2.079233427,2.093930119,2.427758711,2.394736858,2.235445605
AT5G04280,7.306747916,6.796069475,7.531974083,7.505961318,7.08180755,7.325645945,6.872134104,7.25120828,7.275382561,7.106186676,7.120051312,7.160806359,7.011561071,6.659449171,6.880947958,6.799076743
AT5G04290,2.231404159,2.278096154,2.431142611,2.233928446,2.64406355,2.577992285,2.480284995,2.749545476,2.565223465,2.338636556,2.322607918,2.235262206,2.436568318,2.128041264,2.31843726,2.313011552
AT5G04310,2.10659027,1.925304497,2.066428851,2.224462575,2.299544857,2.266021361,2.296062299,2.16587579,1.712373619,1.934896164,1.946843917,2.788992232,1.857783924,1.85747664,1.631555821,2.026580712
AT5G04320,1.898389164,1.763838822,2.124889044,1.950588144,2.394154941,2.157749364,2.055106237,1.958281498,1.965278924,1.837533724,2.115897548,1.846380725,1.902078924,2.42963124,2.196623901,2.036925221
AT5G04330,2.371727791,2.735261073,2.55196784,2.778356401,2.782209494,2.547314496,2.657041097,2.43529175,2.77713068,2.761167951,2.579628559,2.527696226,2.901589642,3.134956941,2.743512585,2.691575895
AT5G04340,9.304195064,8.897582865,9.750722737,10.1985998,9.738782729,9.615551031,8.780793999,9.031445925,8.543496128,10.05306353,9.879844815,8.474677126,9.142381563,10.01613253,9.712070823,8.790469258
AT5G04360,1.824144686,2.340474608,1.719230792,1.655515557,1.927464071,1.706344795,1.808000577,2.146918016,1.870422109,1.78342812,2.174562434,1.985910841,1.8536486,2.114359923,1.992816587,2.131483267
AT5G04390,3.247556007,3.557647033,3.60795033,4.539506966,3.83964475,3.599489172,3.676040009,3.604698942,3.514346765,4.587550003,4.161169075,3.800490191,4.574671558,3.777804709,4.452667364,3.814086623
AT5G04410,8.298323134,7.886595248,8.399053834,8.792220955,8.29417983,8.145118936,7.723802281,8.162598491,8.141804166,8.172383642,8.947540595,8.206460477,8.339003743,8.346282377,8.734776223,8.535649507
AT5G04420,2.616048638,2.237202939,2.797295447,2.336556183,2.146498848,2.585607442,2.087234083,2.676291144,2.284400745,2.103210613,2.540652382,2.143945095,2.4709688,2.480151457,2.392002664,2.978340369
AT5G04430,6.65050495,7.005062565,6.845881814,7.115667492,7.305691526,7.113369229,7.398678221,7.252094495,7.34554174,7.115631215,6.572118888,6.799468435,6.50172148,7.307939286,6.969885691,6.68667264
AT5G04440,3.668657912,3.608583347,4.030576725,3.725555643,3.708057235,4.157810821,3.829703823,4.24753179,3.864038586,3.470046285,3.512711669,3.34864756,3.345675809,3.440475861,3.278563426,3.354563853
AT5G04460,2.12767381,2.19482877,1.922486181,2.172020609,2.440603209,2.303866929,2.32234153,1.990191818,1.94121524,2.332494545,2.154245545,2.233627586,2.296039848,2.107031848,2.437420363,2.117356556
AT5G04470,2.999018361,2.998166002,3.162113752,3.752461298,3.331278443,3.068773534,3.439412182,3.24350463,3.237503323,3.263662477,3.169978996,2.745420853,3.404785118,2.370947669,2.78285759,2.777198709
AT5G04480,2.180169139,2.380717072,2.15966354,2.315746982,2.548733893,2.31620326,2.880163588,2.179182728,2.464358326,2.101872217,2.186328307,2.096576327,2.465325731,2.303729049,1.694801881,2.152785464
AT5G04490,1.9766812,2.425354239,2.108045379,2.253002304,2.309971444,2.122831247,2.105172405,1.930542011,2.13852069,1.729771545,2.072016427,2.253941089,2.036825036,2.067666394,2.116313677,2.139134517
AT5G04510,1.856525694,2.400454935,1.760573767,1.911631658,1.895696093,1.930542011,2.068571484,1.916805344,1.750206065,1.967850823,1.893625228,1.816878671,1.856588441,1.930261208,1.957713942,2.204331998
AT5G04520,4.066239818,3.740696325,3.642888083,4.699676436,3.446230774,4.085678103,3.092251869,3.727344979,3.751067395,3.723902371,3.827895276,3.25142446,3.27669087,3.118518579,3.767254867,3.057273544
AT5G04540,5.51259958,5.04286435,5.658529619,5.69695233,4.604303477,5.480855283,4.867078346,5.756398007,5.356113256,5.580325269,5.609624269,4.754440641,5.448587056,4.415559262,5.631274449,5.642019264
AT5G04550,3.106064405,2.481068224,2.998718188,2.584662159,2.916992256,2.782329134,2.036044738,2.632046618,2.624237447,2.805281242,2.843205353,2.478563788,2.583440052,2.705717693,2.398454427,2.565590637
AT5G04560,2.658556521,2.605333986,2.497840387,2.189975798,2.626531259,2.821887634,2.649988264,2.638027818,2.7400407,2.299547432,2.679931521,2.838647328,2.87776555,2.89011351,2.580136827,3.275660594
AT5G04590,7.869120581,7.488611814,7.976454572,6.812337856,7.054555239,7.899767544,7.490976691,7.558326252,7.581424417,7.384919099,7.89183667,6.988903638,7.800754029,8.19120976,8.19799427,8.497178712
AT5G04600,8.776573612,8.856607758,8.940410907,8.978326373,9.016987541,8.791577399,8.891373004,8.699461661,8.936016117,9.025993458,8.754444758,8.732279265,8.428714779,9.08689447,8.981642609,8.985103063
AT5G04610,1.854455734,1.993641313,1.910765181,1.936794253,1.883413499,1.926382916,2.032267094,1.840195009,2.025419703,2.179902337,2.287644826,1.951632074,2.224551126,2.405188221,2.446418127,2.218903054
AT5G04620,2.075206032,2.038470771,2.163604484,1.861156394,2.155862173,2.201464014,2.067791594,2.157000591,2.165971347,2.128918109,2.18450275,2.171067813,2.233275884,2.351425217,2.171067813,2.05433687
AT5G04660,2.030167571,2.236221443,2.15454464,2.131843181,2.171418979,2.311832268,2.088377952,2.220946091,2.261700276,2.057562563,1.981235135,2.151852571,1.974551551,2.056731965,2.074837348,2.145338093
AT5G04670,1.990382521,1.96286213,2.039435919,2.037159236,2.22496526,1.901787618,2.230317042,1.951200865,2.128702295,2.033221375,1.9614775,1.803617379,2.303829334,2.011854739,2.078556308,2.005660376
AT5G04680,1.655042243,2.006856648,1.691543815,1.722873764,1.945791111,1.757469871,1.932432442,1.906960772,1.62411675,1.652353425,2.034995978,1.835887632,1.938413011,1.774047592,1.955442155,1.948946237
AT5G04710,3.258275481,2.74281688,3.277900572,3.135808825,2.799508885,3.471736188,2.778851632,3.764595413,2.999627132,3.00488062,2.767630899,2.493957923,2.996707023,3.007552483,2.702730833,3.023187707
AT5G04720,7.971128289,7.867752505,7.798300136,7.264511941,7.211590588,7.875623615,7.741475248,7.898425615,7.583535409,7.48252402,8.162497318,7.594538252,8.052520807,7.877651198,8.077214925,8.133848098
AT5G04740,5.239039621,5.252312469,5.013460133,5.284824645,5.12083802,5.143735552,5.093215917,5.132573029,4.834881537,5.269566631,5.070527661,4.846929782,5.284219138,4.933343032,4.9968542,4.887088257
AT5G04750,8.867060834,9.060203885,8.839260243,8.807216473,8.709718581,9.08072474,9.14723104,9.010353633,8.761548814,8.787827131,8.967302187,8.721073307,8.733577389,8.427191361,8.767341855,8.825920107
AT5G04760,5.596614283,5.079699337,5.765242536,5.603301144,5.625614821,5.561616059,4.808699474,5.397428564,5.204980156,4.800598847,5.467753479,4.652169107,5.431879404,5.136962961,4.985142573,4.642326641
AT5G04770,2.141730367,2.061834982,2.054687955,2.144545725,1.852407936,1.90047829,2.107563389,2.106086641,1.847482693,2.322106578,1.962067332,2.179970058,1.902653419,2.43293899,2.246878175,2.383365159
AT5G04800,9.54453786,9.409166246,9.461563064,8.986373847,9.166848527,9.305407619,9.574408663,9.339490668,9.142020313,9.313426975,9.39130505,9.165012779,9.451798826,9.970653119,9.764654926,9.835086907
AT5G04810,2.379667927,2.402864025,2.215827167,2.082634788,1.758091553,2.119445795,2.017494278,1.838583193,2.284862618,2.031926806,1.964825146,1.969751573,1.860922175,2.095023926,2.112757827,2.115264664
AT5G04820,2.083051421,2.027082461,1.933436099,1.903803131,2.158132044,1.969313169,2.288613898,1.877375645,1.945895874,1.818872955,1.950360827,1.986530469,1.965455055,1.992787833,2.172971399,2.14468721
AT5G04830,4.871860424,5.12918168,5.29517542,5.239230501,5.396186559,5.072183747,5.681622961,5.535580824,5.348158156,5.471992236,5.549577815,5.443755443,5.587052664,4.829522333,5.239670051,5.951869462
AT5G04840,1.985361636,2.027339323,2.024054201,2.015591078,1.996304957,2.016440335,1.932326385,1.766050992,2.127960062,1.987279813,1.797135001,2.034966291,2.103338122,1.917431056,2.133603209,1.838654973
AT5G04850,5.698055211,5.658927771,5.463377714,5.581047202,5.642038319,5.335988478,5.532777566,5.70893473,5.220939344,5.580561084,5.667380882,5.383911338,5.500456795,5.030355523,5.86146367,5.449368881
AT5G04860,1.760238289,1.450771088,1.527321037,1.793783916,1.58514112,1.663858042,1.748225131,1.930542011,1.66549731,1.736415976,1.661198592,1.614032821,1.664142645,1.564445866,1.962721401,1.890828881
AT5G04870,1.969511721,2.194079598,2.243821031,2.039157418,2.084282499,1.964292668,2.036044738,2.047239165,2.007097813,1.879063683,2.278083247,1.878859062,1.987702179,1.864565497,2.249104534,1.972633938
AT5G04890,7.20375497,7.670849534,7.138265875,8.044770379,7.872050849,7.893672646,7.939060055,7.39819394,7.669474232,7.367654842,7.913279668,8.048551104,7.732810429,7.961019933,7.591021646,7.134040292
AT5G04900,3.038857075,3.158792095,3.459795338,3.313915355,3.042614326,3.273894181,2.922574512,3.229249415,2.967797383,2.718568806,2.81865618,2.486431094,3.067734853,2.831467144,2.934372541,2.56185143
AT5G04910,6.522819347,6.41489473,6.534435957,6.633467538,6.428265571,6.717937023,6.430933121,6.596577597,6.223041094,6.335793495,6.456195544,6.491187178,6.443554634,6.336223738,6.628807881,6.24353481
AT5G04920,2.677070814,2.336570077,3.076835006,3.228716841,2.519726241,2.399404162,2.24527237,2.7008956,2.517549449,2.879262306,2.894981444,2.557284773,2.695264291,2.678211798,2.846228702,2.656821245
AT5G04930,3.169037915,2.805964604,3.593898458,3.623815338,2.949455339,3.567539921,2.860142169,3.028047317,3.176874557,3.425494409,4.570054003,3.496570566,3.909821562,4.455237616,4.481769825,4.144900494
AT5G04940,2.468088514,2.215767884,2.320886533,2.269594059,2.43486536,2.359142654,2.376332503,2.361457104,2.229421337,2.227444354,2.282248858,2.269594059,2.382044062,2.123373722,2.258839579,2.101115103
AT5G04960,1.717653636,1.707421063,1.73028812,1.911689512,1.727378014,1.997706022,1.822173958,1.908302904,1.86738626,1.91780752,1.968762651,1.745799558,1.850152173,1.91154564,1.769248403,1.839609973
AT5G04970,1.793262953,1.948581531,1.572307511,1.756336904,2.266100411,1.84328948,1.948771912,1.913672323,2.182634744,1.909466615,1.974821535,1.841482703,1.734733933,2.13354866,1.865999062,1.854463772
AT5G04980,2.034464701,2.254315123,1.817111206,1.861005525,1.921903656,1.856909549,1.958538357,1.873331448,2.210768283,1.924143326,1.81725675,2.047026523,2.231448925,1.750238622,1.975955324,2.069315658
AT5G05000,5.638303111,5.385408712,5.830777778,5.466586629,5.429377071,5.7209582,5.364504709,5.709198097,5.810649579,5.550399357,5.349148417,4.739276088,5.281505652,4.878360449,5.374656359,5.021679431
AT5G05010,7.950148939,7.827809435,7.851478997,7.475218431,8.030319369,7.974822089,7.920096197,7.884809889,8.055423515,7.810082261,7.717173376,7.617470974,7.746621448,7.998759285,7.911690784,8.04444125
AT5G05080,8.117137089,8.05573551,7.84843728,8.158999909,8.292543487,8.255668179,8.072018362,8.167369417,8.392144331,8.124969994,7.67087642,7.598055189,7.341759042,7.945172269,7.824973371,7.698364412
AT5G05090,1.776094161,1.680794057,1.728269831,1.705043946,1.995756276,1.725063735,1.736554113,1.822504917,2.302804702,2.138648608,1.813205672,2.102938387,1.734673047,1.874112011,1.805731408,1.657713846
AT5G05100,8.110706723,7.935858708,7.802776011,7.780875627,7.854333224,7.955170815,8.01972752,7.88841178,7.698718441,7.576474314,8.331965021,8.306847912,8.215117093,7.999323022,8.169031986,8.066393494
AT5G05110,4.252804282,4.783229488,3.964567031,4.580698244,4.461815692,4.398970886,4.396291987,4.64577698,3.575128142,4.51689499,3.920869371,4.403968144,4.041927192,3.550787351,3.410096875,3.301935932
AT5G05130,2.818122529,2.710868503,2.600969797,2.631465066,3.123818408,2.842080565,2.498263208,2.448458118,2.464695364,2.790111096,2.446842203,3.00734568,2.737851156,2.834605655,2.71244721,2.595337093
AT5G05140,2.280726894,2.048825444,2.255977181,2.498222554,2.032454584,2.038649321,2.087408081,2.271751621,2.0694134,2.931815293,2.716799398,2.223882019,2.708038781,2.233799143,2.354286645,2.548432142
AT5G05160,1.893386849,1.622347191,1.732393015,2.014223927,2.128595067,2.007604873,1.981655452,1.879314324,1.816666404,1.925304497,1.691968831,1.825365464,1.883568,1.978591742,1.793089356,1.963955746
AT5G05170,7.327180756,6.822158836,7.476769028,6.538371273,7.097145373,7.405282152,6.994071635,7.634101688,7.155425569,7.084682292,6.952367639,6.107320557,6.865526252,7.176080872,6.815538879,6.905928588
AT5G05180,1.952400087,1.575102595,2.344533774,1.965154648,1.871114762,2.266475833,1.63570099,2.067745457,1.747669595,1.774435406,1.670231957,1.858997126,1.798018184,1.639095459,1.816585111,1.649194575
AT5G05190,2.296764092,2.730388188,2.320178065,2.524497564,2.421532197,2.474159084,2.597811782,2.175199159,2.481481489,2.248562285,2.601907996,2.305725837,2.464996073,2.703905708,2.384082272,2.223737319
AT5G05200,4.809388075,4.143531828,4.553964211,4.331084573,4.542769085,4.582475615,4.233162257,4.831675149,4.403908774,4.445478924,4.655577193,4.087330073,4.409973281,4.366412884,3.926091332,4.144365199
AT5G05210,3.714087789,3.584412244,4.056241501,3.855847311,3.868046635,3.261164842,3.570579486,3.648116709,3.401627296,3.561358549,3.941973346,3.649220144,3.672204507,2.982227334,3.724214897,3.552343743
AT5G05230,3.309952511,2.469553776,2.970108157,2.96355684,2.332812469,2.931747303,2.524795474,3.227965593,2.231602183,2.594040108,2.764356199,2.9633003,2.850359796,2.792289488,2.475412457,2.23895434
AT5G05270,2.021843478,1.885205218,1.918207028,1.934110919,2.078084071,2.091383648,2.282629462,2.125426652,2.319268863,1.989014799,1.841816721,1.972851596,2.341693753,2.437304478,1.998494564,2.398298102
AT5G05310,3.322010856,3.802901656,3.525766153,3.816569623,3.821198301,3.489383733,3.558067183,3.85995812,4.089340303,3.29721422,3.506038422,2.761487121,2.990842784,3.744662039,3.34945145,3.131552397
AT5G05320,3.366507646,3.319423111,3.452949638,3.598952038,4.310580347,3.571884129,3.600832275,3.050425416,3.566020926,3.261288045,3.357901388,4.079300368,3.175401063,3.117984099,2.898256385,2.716320155
AT5G05370,8.095738801,8.36151376,8.614212171,8.987304253,8.389067685,8.121933971,8.665167339,7.977364652,8.274468876,8.780871552,8.807302867,8.452383974,8.60501889,8.756776904,8.846749037,8.557829944
AT5G05410,10.70712938,10.57146606,10.71762179,11.36148076,11.23492704,10.63094627,10.1986311,10.65133768,10.81268319,10.84894203,11.24460743,10.90432781,10.74503501,10.34636238,10.92258454,10.35234909
AT5G05440,7.682589734,7.398998416,8.316622489,8.238435872,7.688770329,8.473804798,7.551748196,8.261347274,8.243630251,8.35985044,7.569965824,7.13673846,7.268705863,7.06108042,7.276151301,7.324616504
