Sample.Name,Atha_Col-0_Root_Zone-I_Rep1_Array,Atha_Col-0_Root_Zone-I_Rep2_Array,Atha_Col-0_Root_Zone-I_Rep3_Array,Atha_Col-0_Root_Zone-II_Rep1_Array,Atha_Col-0_Root_Zone-II_Rep2_Array,Atha_Col-0_Root_Zone-II_Rep3_Array
AT4G27040,6.675171877,6.566122189,6.471721936,6.138184385,6.317118834,6.533294889
AT4G27050,5.766182819,5.804451408,5.6696709,5.235056206,4.29645428,5.303021082
AT4G27060,4.149282841,3.898516137,3.586271105,3.765040894,3.069549237,3.528128999
AT4G27070,7.714775699,7.670359095,7.781060583,7.353556198,6.67875096,6.99061427
AT4G27080,7.686156542,7.610595676,7.742346562,5.904386407,6.43262101,7.06560648
AT4G27090,11.83572802,11.66387005,11.95415002,10.80303689,10.70353524,10.95595543
AT4G27120,6.866329386,6.70650843,6.590547559,6.013721393,5.99867138,5.88666897
AT4G27130,9.47714493,9.1287584,9.424134175,8.579006568,8.70718752,8.939058394
AT4G27180,6.472029074,6.25986865,6.360216247,7.59097895,7.880105102,7.802817653
AT4G27230,7.423584857,7.649365384,7.549254851,5.311246007,5.770731345,5.600263321
AT4G27240,3.484172431,3.529778211,3.691554481,3.617465346,3.315430306,3.558855862
AT4G27250,1.518436503,1.628085814,1.578610596,1.30342739,1.450212426,1.514053488
AT4G27260,3.850033989,4.442703918,3.629792173,6.299933072,6.490496586,5.523449128
AT4G27270,6.078874587,5.5316403,5.560091552,5.259025424,5.105163142,5.269056298
AT4G27280,6.150333137,5.917383255,6.381458196,7.53882948,7.25642182,7.508813595
AT4G27290,1.987013284,1.683204012,1.845577542,4.634681932,3.799228327,4.147247464
AT4G27300,1.750367001,1.854077756,1.813863447,1.838968144,1.951678018,1.863213558
AT4G27320,5.669542833,4.998392055,4.89236117,6.25213109,5.864456499,6.109223968
AT4G27340,3.048961106,2.986538897,3.145617521,2.416633033,2.601690526,2.477588251
AT4G27350,4.120652096,3.854787609,3.480273499,7.346468462,7.277288083,7.044653208
AT4G27370,5.60359802,5.32361248,5.14918469,5.620399939,4.530024826,5.310601451
AT4G27380,7.831189369,8.0863152,7.888963001,5.604261263,5.933015555,5.145543336
AT4G27390,2.924140839,3.066006488,2.784683387,2.55790574,2.653202948,2.827142252
AT4G27400,3.274131158,6.488909447,6.565042706,2.853320699,2.736083319,2.3523019
AT4G27410,3.16343902,3.871845938,3.443739274,5.543665954,5.135281123,3.811349713
AT4G27430,5.41139655,5.304258051,4.81012442,5.311280501,6.074475556,6.079464281
AT4G27435,3.651345293,3.424739962,2.91855182,4.88396252,5.007353193,5.310936283
AT4G27440,2.90623168,3.251265647,2.409984882,3.883672091,2.912424855,2.985879643
AT4G27450,3.88168814,2.72775668,7.12836756,3.369662072,2.972058541,3.723276384
AT4G27460,2.76281153,2.412042649,2.899050759,2.724121747,2.747182879,2.809038302
AT4G27470,5.831110529,4.933012466,4.462791645,8.199664724,8.093862512,8.309922962
AT4G27480,5.049449236,4.346825157,3.929208299,4.753062689,6.146622715,5.950367187
AT4G27490,5.478994514,5.650499727,5.32177226,3.477013082,3.466275991,3.554594794
AT4G27500,8.645708202,8.382999672,8.671380887,7.460385877,7.963671692,7.953116569
AT4G27510,2.10612022,2.407484301,2.403345786,2.153384799,1.718859027,2.127250111
AT4G27520,2.36908259,2.985699386,2.645479136,2.728839292,2.816958851,3.011369114
AT4G27560,4.469211751,4.036770039,3.924756375,4.074226637,4.043247652,3.815794285
AT4G27590,4.479120245,4.184500549,4.216417346,3.568372224,4.060234302,4.602737059
AT4G27600,4.765268025,4.776006026,4.780768219,5.726452878,5.279466193,5.039543923
AT4G27620,3.801857862,3.64230254,3.978299572,4.634080344,4.626776276,5.315303777
AT4G27640,4.851194461,5.782809116,5.602287543,4.203518442,4.177512662,4.227309774
AT4G27650,5.033810995,4.85510424,5.322025083,5.452707731,5.41501322,5.379825335
AT4G27652,3.460022681,3.369460029,3.701240819,4.128699674,4.913111733,4.879628093
AT4G27660,2.966254597,4.026456308,3.397436489,2.259205325,2.486334918,1.833850875
AT4G27680,5.830519993,5.548643961,5.49371699,4.816425347,4.681692823,4.3409617
AT4G27690,7.250541945,7.295366104,7.335173556,6.359967901,6.344433805,6.47615575
AT4G27700,2.644801449,2.484247995,2.49969655,2.890018902,2.826635922,2.815710704
AT4G27710,2.815089086,2.679168474,2.582452087,2.845919193,2.915014619,3.048544186
AT4G27720,4.994752324,5.1691358,5.750405869,4.6212405,3.960561363,4.834954045
AT4G27730,2.13415384,1.70033558,1.999943852,2.678502061,2.781298122,2.720110215
AT4G27750,6.351326229,6.207926378,6.306481279,6.245023773,6.196560949,6.318939094
AT4G27760,5.240516801,5.120550838,5.595117588,3.442770196,2.75259627,3.716946506
AT4G27780,5.996296043,5.557865003,5.933289036,6.03546222,6.380302432,6.464605811
AT4G27800,4.413174553,5.373123346,5.225081947,5.099976468,4.965380175,5.357199282
AT4G27830,1.935186273,2.475598214,2.482722836,3.880178191,4.582902146,3.907869033
AT4G27840,5.057534552,5.323135594,5.196255688,5.328546826,4.934831184,5.794322352
AT4G27860,6.10893893,6.258226568,6.036458012,4.726808173,5.269446139,5.097147743
AT4G27880,2.755719923,3.042419797,2.743438299,3.086920653,3.196733595,2.511384003
AT4G27900,3.186618415,3.405169908,3.492494833,2.848507711,2.7429126,2.858455466
AT4G27910,5.371834389,5.280440438,5.553254521,5.036925435,5.437697174,4.376359884
AT4G27940,4.8158958,5.031549858,4.359328351,4.606170562,4.529813676,4.12936293
AT4G27970,5.196255688,4.539603278,4.823795956,5.599864053,5.110928943,5.223328545
AT4G27980,1.664881762,1.754393801,1.981372917,1.715895883,1.552832419,1.409089476
AT4G27990,1.747636917,2.476544297,2.182197857,3.112259568,2.422494528,2.554702508
AT4G28010,2.520324116,2.838800844,3.01227177,1.422417145,1.895607219,2.23258532
AT4G28020,3.265350728,4.09277925,3.910526973,2.916333669,2.484501992,2.552982404
AT4G28025,3.25711179,3.286618002,3.799947605,3.39496079,3.624720629,3.671921651
AT4G28030,2.579993182,3.084731793,3.305832343,4.207023157,4.133584224,3.803300225
AT4G28040,4.76693415,4.378007133,4.092377261,3.595585269,5.276243547,6.233279395
AT4G28050,5.733150827,5.333201815,5.400329578,3.701782126,4.612357383,5.411551672
AT4G28080,2.095982733,3.126392182,2.461897651,3.537303898,2.256217451,2.373335853
AT4G28085,5.724852699,5.368385377,4.931357864,6.907073649,7.149592491,7.541988283
AT4G28100,5.822213539,6.110357,6.042380001,4.072834995,4.592949613,5.811554122
AT4G28150,1.569571396,1.37731518,1.400866965,2.403971528,1.545752388,1.533743307
AT4G28160,1.755801286,1.973807003,2.104627002,2.076417386,2.256212006,2.099525416
AT4G28170,2.095982733,2.14524823,2.329776235,1.984266435,2.185551589,1.935553048
AT4G28180,3.20532058,2.626877006,2.764779112,2.494597316,1.817116796,2.077184418
AT4G28190,7.790688194,7.548821269,7.721376449,5.130926507,5.558711397,6.100242534
AT4G28200,6.418978591,6.848750671,6.537538947,3.363318189,4.286144119,3.89056805
AT4G28210,4.745671458,5.213706343,4.994284179,4.304235006,3.886121024,3.701194919
AT4G28220,5.893063383,5.370852553,5.595127446,3.984919928,3.830068868,4.907214419
AT4G28240,4.511151203,3.483294042,4.188133879,5.922846815,5.173663622,4.561706157
AT4G28250,4.324203221,4.653900091,3.848217076,3.355167348,2.7429126,2.699834842
AT4G28260,6.656216765,6.567200975,6.212733166,7.960511093,7.531093865,7.524578827
AT4G28270,2.176824862,2.63415896,2.321045604,3.413121945,2.968075912,2.344910892
AT4G28280,1.836375597,1.851139367,1.868488262,1.859823659,1.874587429,1.842474764
AT4G28290,4.546096003,3.543622116,4.51661895,7.995934092,8.325784677,7.499374389
AT4G28300,6.522961262,6.20609395,6.193397376,7.450199102,7.691136792,7.009215172
AT4G28310,5.339721853,4.861375557,4.849232221,2.715502124,3.545013295,3.096339813
AT4G28320,3.065144252,3.492587326,3.087534036,2.897019631,2.142536927,2.10521081
AT4G28330,3.648354701,3.583477219,3.822251405,3.332225497,3.68461317,3.571626687
AT4G28360,8.342669654,8.144727419,8.232036801,5.775337828,6.467401865,6.428613277
AT4G28370,5.433443656,4.025651258,4.767883539,5.723670426,6.088499468,5.679444596
AT4G28380,2.038122445,2.15740191,2.210287255,2.143417674,2.475462722,2.695042062
AT4G28390,1.810671958,2.489880848,1.997504304,2.413501033,1.940555498,1.833850875
AT4G28400,4.052658832,3.535391224,3.994287125,3.993709486,3.702577539,3.235019918
AT4G28410,5.13415628,4.476592138,5.066652304,5.794752932,5.872990666,4.574098846
AT4G28430,2.640366315,2.985400282,2.376730335,2.168989866,1.842224379,2.170137654
AT4G28440,7.467347552,7.536757868,7.04134222,6.451347078,6.19829597,6.286442565
AT4G28450,7.121335524,7.540193541,7.103403321,4.75373514,4.935490442,4.351400071
AT4G28470,5.904231359,6.421443303,6.490135951,5.145528028,5.403357912,5.541722665
AT4G28480,7.427540049,7.453361681,7.452374988,7.421028079,7.300792255,7.37503796
AT4G28490,2.544289874,2.582111606,2.460286906,2.105544572,1.821830764,2.110686154
AT4G28500,2.136543512,2.674533866,2.593325427,2.81355509,3.380633168,2.805455103
AT4G28540,7.194123499,7.452817998,7.520479154,7.876288895,7.841910879,8.182515858
AT4G28550,5.218591276,5.18550087,5.108445373,6.669542776,5.883459118,6.098652288
AT4G28570,6.985965469,6.717862964,6.993726671,6.239133934,5.58353232,5.571239606
AT4G28590,1.962349335,1.906936854,1.895946624,1.837582012,1.550226844,1.650322596
AT4G28600,6.254173296,6.240140955,5.712864134,7.196139332,7.688185872,7.305487253
AT4G28610,7.635770527,7.734250107,7.513699197,7.550575661,7.881971075,7.177627341
AT4G28640,2.297489631,2.534541217,2.526412414,3.197983578,3.107636601,3.16753888
AT4G28650,7.279442215,6.891942486,7.083884228,4.3166271,4.802342903,6.138522641
AT4G28660,3.018051215,2.893674843,2.859566693,2.755919357,3.096578475,2.906297906
AT4G28703,1.98585892,2.08008846,2.099525416,1.98585892,1.886307371,1.853085866
AT4G28706,4.863562462,4.416144242,4.452165173,2.382133041,2.272984467,2.811275087
AT4G28710,5.603390036,5.449439819,5.855558197,6.067185532,5.954634585,5.898347925
AT4G28720,3.899623937,4.382507041,3.794418466,5.368045796,5.576931732,5.466294202
AT4G28740,4.96041451,5.046236392,5.215024267,6.162392961,5.633695535,6.583906196
AT4G28750,2.961840747,2.694808669,2.7429126,6.017472303,5.142811127,4.215716764
AT4G28760,6.613880634,6.580498793,6.446209492,4.996466947,5.601680827,5.602512284
AT4G28770,5.117486222,4.969614526,4.977475205,6.403152435,5.941064832,6.282213779
AT4G28820,3.624298833,3.526431935,4.305809231,2.496644021,2.238132234,2.329873563
AT4G28830,7.381821786,6.654981856,6.807907194,5.941381852,6.108385182,5.890328114
AT4G28850,2.001924845,2.375637216,2.419311568,3.961031087,4.282279178,5.611963353
AT4G28880,6.579131178,6.328340031,6.498797341,7.711797962,7.228644094,7.222159407
AT4G28890,3.569636227,3.284887145,3.51268407,6.640954692,6.308773526,6.452468991
AT4G28910,6.564845121,6.626386614,6.722891418,5.012395249,5.326046687,5.171783444
AT4G28940,2.432792392,2.506659311,2.737558891,3.767103118,3.443842011,3.344728393
AT4G28950,2.65353904,3.721249439,2.668179455,1.659448455,1.565742408,1.642722448
AT4G28980,5.840785203,5.698675229,5.647357014,5.117405073,5.569307241,5.421769316
AT4G28990,5.850952202,6.175375543,6.130542027,4.167550744,4.992238569,4.886443935
AT4G29000,5.799809771,6.486798811,6.362641605,4.830403923,4.087406637,4.66093594
AT4G29010,6.856255988,6.437009699,6.538955702,6.723444675,6.780832287,6.504090703
AT4G29040,7.912894646,7.820981949,8.039321336,8.148314093,7.506722833,7.808404354
AT4G29060,5.571204586,5.110935661,4.800278059,5.307772784,4.028063385,4.099935316
AT4G29070,3.777124334,3.493690294,3.136562583,3.460075926,3.673655847,3.225181017
AT4G29080,2.122743183,2.661399734,2.189222371,2.773270513,2.030097717,2.298718392
AT4G29100,4.866188615,4.69843312,4.520854144,6.857749121,6.764381586,6.40340331
AT4G29120,6.595041798,6.223520774,6.349662924,5.838912877,5.764646648,5.346805886
AT4G29130,6.594791877,5.946261672,6.250388179,6.714120815,6.562844638,6.586301115
AT4G29140,7.365930592,7.289182868,7.624691335,7.694960706,7.74981841,7.792338483
AT4G29160,7.291521318,7.170902175,7.1379755,8.184220517,8.253786294,8.357916238
AT4G29170,5.344624526,5.313357256,4.707847126,2.544754752,2.651239212,2.93138502
AT4G29180,1.82197925,2.185033784,1.988644556,7.636677914,7.107675067,6.969094324
AT4G29190,2.154763434,2.554702508,2.589049756,2.297377154,2.330074257,2.160106702
AT4G29210,6.111929989,5.504108283,5.597927639,6.10989803,5.613622108,5.803392473
AT4G29220,5.456317077,4.971555956,5.05596755,8.639116595,8.011813786,7.456851853
AT4G29230,2.566358325,2.64529903,1.513584187,3.15922757,3.149288572,2.911919073
AT4G29240,2.810889343,2.864711619,2.376514255,2.812821126,2.806043628,3.094476201
AT4G29260,6.36465257,5.291421935,5.690257652,6.733281335,6.561439435,6.518531
AT4G29270,5.634713532,4.915244445,5.013019086,5.305299377,4.72937996,5.311834289
AT4G29330,5.385231724,5.225551248,5.344486253,4.386342873,4.858215351,4.558271683
AT4G29340,2.129905476,2.540571746,2.251973535,2.993727795,2.731936263,2.424166192
AT4G29350,9.517543668,9.086038186,9.327316141,10.2653158,10.41009144,10.49773584
AT4G29360,5.686040583,6.059470091,5.927174241,2.254027568,2.073831763,3.612025815
AT4G29380,5.080951269,4.823436248,5.060029913,5.416180818,5.110408427,5.603400684
AT4G29390,10.73115876,10.54630511,10.54561277,9.101312147,9.315368897,9.324020428
AT4G29410,11.58474165,11.82983109,11.80520837,9.344771378,9.693087047,10.01754581
AT4G29420,2.155934976,2.035504634,2.16083687,2.383222792,2.003413673,2.335034899
AT4G29430,7.459159756,7.241176433,7.422582882,4.831028349,5.552426423,5.615063912
AT4G29440,4.59477022,5.523991806,5.27434555,6.504052392,6.089155308,6.448872935
AT4G29450,2.644167754,2.920351167,2.902749595,3.292915517,3.718238799,3.10714259
AT4G29480,9.532737475,9.448703775,9.414359829,9.465218924,9.335114527,9.514959273
AT4G29490,5.771075175,5.979893264,6.083845972,5.559409862,5.882314453,5.56321339
AT4G29510,7.775051937,8.420747823,7.8670344,5.770623445,5.498626471,5.985358769
AT4G29520,7.178887763,6.469328301,6.973269522,4.585121157,4.873532721,5.404567165
AT4G29530,4.404812472,4.656180509,3.805708922,3.484284805,3.524282444,3.717608639
AT4G29540,3.263319992,3.689784623,3.733681844,2.7429126,2.848997971,3.012830211
AT4G29550,3.317617692,3.532955601,3.136633223,3.8737121,2.785524051,3.241749144
AT4G29560,2.86731571,2.764915276,2.445315571,1.643602397,2.262992921,1.829154597
AT4G29580,1.659371441,1.9530172,1.806140763,1.580083717,1.958656314,1.726493542
AT4G29590,4.70260264,4.653793064,4.59307253,4.814376214,4.884716721,4.871984542
AT4G29610,2.087697125,2.297589004,2.304603438,2.121155463,1.976386681,2.192788049
AT4G29660,6.495506227,5.845455647,5.610180442,4.471121031,4.238261933,4.233190635
AT4G29670,4.255753,3.93867271,3.970998127,4.689805513,4.272016281,4.909124272
AT4G29680,8.299183748,8.017814947,8.331647312,6.744340734,6.388928393,7.411339252
AT4G29690,7.414202606,7.408805531,7.414980498,3.880178191,3.33260589,3.52866468
AT4G29700,5.802333029,5.212099412,5.507474176,4.756714048,4.069915419,3.997563797
AT4G29720,5.799569177,5.970939353,5.594667076,5.47834241,6.111651743,5.309871372
AT4G29730,6.302178515,6.477548767,6.557467526,3.815952058,4.170098606,3.784861258
AT4G29735,9.77607064,9.551865942,9.81157914,8.090343899,8.367382647,8.797271569
AT4G29750,3.983717482,4.150925717,3.091941073,3.497088935,3.107356917,2.691299115
AT4G29780,2.192940429,2.344736455,2.485631721,3.051519896,3.391395387,3.391090213
AT4G29790,4.274211838,3.521974776,3.884861882,3.660558056,3.784652662,3.885898481
AT4G29800,3.668799152,3.341096101,3.614761608,8.580690146,7.736437666,8.268625555
AT4G29810,5.49166687,5.682680279,5.625869137,5.667934791,6.204841265,6.148941589
AT4G29820,2.253488319,2.39388301,2.782036317,2.384672445,2.494322767,1.686087784
AT4G29830,4.741917454,4.519434738,4.732027909,3.098136162,3.05707244,3.452511051
AT4G29840,8.606393507,8.964919807,8.986580928,5.69315773,5.897355067,6.570164414
AT4G29870,6.80373225,7.037360306,7.275067832,5.291421935,5.516900014,5.630889661
AT4G29890,3.722715045,3.713414234,3.582728925,4.453044503,4.295050225,3.975245266
AT4G29900,4.722085626,4.202924194,4.747950839,4.716374688,4.939216244,5.183482542
AT4G29910,3.029425023,2.337433418,2.677596635,2.105941725,1.585132101,1.817196543
AT4G29940,6.410743651,6.442557896,6.329949895,5.437919538,5.888892653,5.328551531
AT4G29950,5.576101885,5.270484211,5.318523273,8.047817165,7.428060845,7.250123206
AT4G29960,6.695747998,6.261034088,6.490318398,6.282057939,6.469618693,6.268602668
AT4G29990,1.783704283,2.136144733,2.10032494,1.575647142,1.922983498,1.760743307
AT4G30000,3.547995471,3.377183015,3.711987409,2.458718444,2.641117857,2.22558332
AT4G30010,9.073077928,8.471161998,8.554271172,8.823500529,8.468172369,8.865512079
AT4G30020,7.194064756,7.490294132,7.532343417,5.790840058,6.316816456,6.24141843
AT4G30060,7.120676758,6.664590567,6.9070388,6.062362096,7.014320011,7.823620796
AT4G30080,5.588902085,5.161243742,5.583211145,2.745428745,2.598990197,2.29149324
AT4G30090,2.548960005,3.08516427,2.810751717,2.578402827,2.578402827,2.181038955
AT4G30110,2.969279985,2.407484301,2.317459583,4.059993369,4.425674524,3.953042746
AT4G30130,3.927131518,3.166766941,3.190761691,3.150145803,2.851039399,2.376481191
AT4G30150,4.23405382,4.702750244,4.741515308,3.655855307,2.982404831,2.704848822
AT4G30160,7.421846338,7.540001139,7.717423294,8.629343514,9.127879692,9.438380366
AT4G30170,10.06757237,9.295531575,9.350369419,11.09902121,11.1084399,11.27068202
AT4G30190,9.126036388,8.662536889,8.546588267,10.57218605,10.40372757,10.6019912
AT4G30200,7.653416461,7.61835909,7.41994022,8.087164227,8.097589245,7.922636965
AT4G30210,5.271017412,4.526467389,5.108835651,6.633452601,6.828002671,6.959229679
AT4G30220,9.720295982,9.617054426,9.765487072,7.726094225,7.278847866,7.609441428
AT4G30270,1.836726888,1.890770024,1.943890812,8.628757362,7.568654716,6.536276713
AT4G30280,5.552998906,4.740063271,4.772966382,8.075076775,8.068323959,8.560974591
AT4G30290,8.092301237,7.892014937,7.564981296,6.821248099,7.866307211,8.586138225
AT4G30310,5.133401157,5.22967131,5.081733763,5.897826435,5.442708798,5.599520914
AT4G30320,2.326415821,2.54817551,2.511556193,8.081240614,7.139902287,7.515808317
AT4G30330,8.347990288,8.128635975,8.558781067,6.958281134,6.263010843,5.842661232
AT4G30340,2.733691581,3.045813251,3.357040158,2.018426768,1.607176942,1.855667631
AT4G30350,3.11185517,2.938272968,2.774886114,4.634080344,4.790632989,5.232048212
AT4G30360,3.752262532,3.683385338,3.594458337,3.825229796,4.016357768,3.81104863
AT4G30390,4.438829132,5.216993102,4.993991594,5.876402038,5.672972073,5.397822878
AT4G30400,3.415645865,3.162747704,3.440192959,3.137899101,3.567041148,3.665734886
AT4G30410,6.258150802,6.545508851,6.042601793,4.744271541,7.558224767,8.203471371
AT4G30420,5.064368945,4.68697529,4.682274127,3.545601171,4.948777228,5.798217023
AT4G30430,1.634373208,1.922011898,1.545788233,1.561519048,1.84969286,1.833850875
AT4G30440,7.427767699,7.219779051,7.236706095,8.256663478,8.436345225,8.867266615
AT4G30450,4.104557436,4.257203718,5.035207862,8.648413464,8.138164152,7.054342512
AT4G30460,4.481820017,4.226064905,4.853689113,6.654293012,6.115842312,5.978093608
AT4G30470,7.309389828,6.171542646,6.411241919,7.525989873,7.295133012,7.969300228
AT4G30480,5.668660324,5.38712955,5.588303342,4.101203394,4.705768751,4.210914121
AT4G30490,4.365820264,3.619438938,3.39761698,5.374930736,5.690130329,4.872181435
AT4G30500,6.2162441,6.136120268,6.151188994,3.479279325,4.400011499,4.414118982
AT4G30520,5.009034155,5.154974337,4.619821344,3.07660291,3.561393506,3.048716821
AT4G30530,7.190874976,6.784302306,6.171177325,8.237895469,7.465531998,7.317441699
AT4G30550,7.403841838,6.976284227,6.908473236,6.513780008,6.126367592,6.564729795
AT4G30560,4.360275238,3.960975592,3.922915762,7.297248896,7.061703287,6.704144868
AT4G30570,3.046209504,3.132588977,2.684329086,2.773710521,2.819166377,2.846135319
AT4G30580,4.799397644,4.63865711,4.457652804,3.823895158,3.875568843,4.144958169
AT4G30600,7.885270549,7.70012212,7.774267223,8.000412715,8.1823405,8.336490023
AT4G30610,4.617658932,4.555635401,4.024884463,2.129839208,2.542253148,2.884065233
AT4G30620,8.089301712,7.974174221,7.742592971,5.843633514,5.648097646,5.411406247
AT4G30630,4.651497315,3.88404842,3.69470403,6.381032667,6.137361666,6.027158579
AT4G30640,2.511808526,2.369545938,1.998517206,3.24833777,2.614790575,2.711373565
AT4G30650,5.712700638,5.363251769,6.299447446,4.713053954,4.595900417,5.179102478
AT4G30660,8.611957521,8.328896076,8.418601729,7.059658915,6.817899792,7.621792606
AT4G30670,5.289598636,4.364049384,3.420931637,9.579091446,9.32819997,9.606878762
AT4G30680,4.053468019,4.147894106,4.317216677,3.136414501,3.136414501,2.413130552
AT4G30690,4.510667266,3.618516712,3.938873724,3.578410974,3.48015202,3.062725864
AT4G30700,4.458607122,4.340079922,4.583012222,3.01483716,1.947025228,2.385273534
AT4G30720,2.618818274,2.554983457,2.823712576,2.099525416,2.121255516,2.010337754
AT4G30750,7.064491498,7.373136849,7.119320963,7.118649123,7.120982531,7.040505451
AT4G30760,7.365209032,7.42647262,7.266977717,6.653464085,6.690043444,6.360899238
AT4G30790,4.775968885,3.84717814,4.570815651,5.721756539,5.695818317,5.887460778
AT4G30800,7.940769259,8.537430933,8.286735745,4.683452022,5.08943067,4.886376696
AT4G30810,6.732401304,6.42649547,6.094723362,6.142869886,6.105235358,5.295086229
AT4G30820,5.466536125,5.358539828,5.110361802,4.086670506,3.889425557,3.358866857
AT4G30825,3.020178569,2.994814429,2.776061962,2.702460436,2.921885942,2.596002686
AT4G30830,1.789026595,1.888008252,1.636574334,1.981206085,1.608166774,1.917469161
AT4G30840,6.887169531,6.607971547,6.891389692,4.869534436,5.294442635,4.990272278
AT4G30850,4.131445152,3.592431947,4.171607152,5.335329668,5.066701255,4.771635717
AT4G30860,5.710894458,6.017898105,5.07730898,4.447771546,5.033047521,2.747610045
AT4G30890,7.547373653,7.290275512,7.467983724,6.639797146,7.094351721,6.817450987
AT4G30900,5.572397261,5.169609802,5.329973243,5.605203079,5.89311227,5.837230272
AT4G30910,7.918973785,7.982641477,7.830016971,6.7314653,5.930816041,6.704804076
AT4G30930,8.445209473,8.288482607,8.389942014,5.397924848,5.90393374,5.889051489
AT4G30935,4.721696033,5.099643091,5.677761623,4.952287438,5.128408381,5.275786275
AT4G30940,2.738222933,2.905233121,2.775782038,2.670733326,2.915014619,2.853131089
AT4G30950,6.722872224,6.276109763,6.820062562,6.338971404,6.104936058,6.331151101
AT4G30960,8.422259919,7.714463308,7.726458098,8.97349571,8.662861226,8.656584975
AT4G30990,4.074089312,4.68872451,4.585512454,3.182165582,3.27652739,3.141629288
AT4G30993,4.806467488,4.315548015,4.459922728,3.535337449,3.505022426,3.764711195
AT4G30996,6.496050785,6.316589514,6.105113457,5.701475896,5.682819491,5.914075632
AT4G31000,3.426987333,3.674164129,3.704458459,4.831028349,5.007197098,5.615577239
AT4G31010,2.299223601,2.043290303,2.357386269,1.923347336,1.934917265,1.939091594
AT4G31020,3.628295154,3.814215825,3.694033375,3.895551852,3.803974223,3.811010832
AT4G31040,6.003673184,5.685261939,5.645917069,4.879658383,5.643861268,5.289025092
AT4G31050,2.060182653,2.102460938,2.100218551,1.832279143,1.89181423,1.867851788
AT4G31060,1.874853476,1.776418356,2.229001349,2.060529084,2.151126485,1.988519971
AT4G31070,2.231540276,2.298394286,2.383793545,1.918016776,2.095982733,2.037973079
AT4G31080,4.535694212,4.071633418,4.373638865,4.445392579,4.658928347,4.746298367
AT4G31100,5.160118909,4.760369172,4.466397853,5.25592614,5.573132895,5.495349026
AT4G31115,3.065716711,2.849779667,3.153691173,3.295090857,2.6991955,2.682861027
AT4G31120,6.774349363,7.137788583,7.110563254,3.779372848,4.814315726,4.076726861
AT4G31130,6.225192306,6.062233736,6.137839739,6.813278422,6.703859484,7.104385598
AT4G31140,4.435995086,4.214074797,4.369232311,4.809864053,4.647606506,5.211424006
AT4G31150,3.326980918,3.409186153,3.219041207,3.118589163,3.105337806,3.152579753
AT4G31160,5.505342568,6.177462857,5.744447181,5.004427097,5.183644545,4.467152213
AT4G31170,5.717800773,5.58121825,5.832482145,6.558955392,6.40483287,6.540251406
AT4G31180,6.38055852,6.603400175,7.121562774,5.032237182,5.277660195,5.057904131
AT4G31200,5.184013764,5.059459639,5.270249269,4.106673323,4.424468721,3.655855307
AT4G31210,5.403988914,5.902747712,5.338444492,2.923636413,2.851802208,2.444357258
AT4G31230,1.673095244,2.027873662,2.052436814,1.938272883,1.910999451,1.874205481
AT4G31240,2.215628669,1.772416468,2.153882229,1.973643751,2.164959479,1.707120222
AT4G31250,3.268347882,3.284887145,3.276977146,5.572970701,5.028116176,4.562709834
AT4G31270,3.986261363,3.651229876,4.291722508,3.550775916,3.418590592,3.038343764
AT4G31290,8.781871938,7.810088876,8.65408043,5.676652005,4.332718682,4.788519185
AT4G31300,8.124655121,7.8148567,8.125351722,7.903520974,7.662542493,7.63186386
AT4G31310,3.710383319,3.441152457,3.2912154,3.395114357,2.915014619,2.922401731
AT4G31320,7.866020254,7.99918837,8.44036978,8.865960479,9.276035747,9.594245337
AT4G31330,1.976251803,2.077752055,2.041831603,3.114130669,3.69075577,3.349700338
AT4G31340,10.61339321,10.37077414,10.4000695,10.10075426,10.60453823,10.6967091
AT4G31360,6.85752162,7.461629291,6.651161724,4.454195763,5.43378278,4.637857424
AT4G31390,2.280668531,2.27076647,2.262992921,2.544754752,2.092813781,2.35859871
AT4G31400,2.940450228,2.761377819,2.723592432,2.556191842,2.156487477,2.114593078
AT4G31410,5.74809629,5.720675861,5.839859532,5.589699595,5.796682418,5.273614654
AT4G31420,5.58835485,5.759707656,5.291421935,5.79076296,5.527625146,5.799109043
AT4G31430,6.179527884,5.885294199,6.451543865,4.859901563,5.027955966,5.341016879
AT4G31450,3.607112612,3.099732682,3.088582842,6.871286418,6.125075762,5.852955689
AT4G31460,7.650926942,7.699409592,7.721339,6.230456718,6.780057095,6.173686673
AT4G31470,6.389103348,5.930216415,5.066705249,6.733531539,8.181419406,8.5482181
AT4G31490,8.736233095,8.447375949,8.941077931,7.589062344,7.96144796,8.44055629
AT4G31500,8.03960597,7.598038407,6.733376424,8.814592798,7.998136905,7.84228982
AT4G31530,3.282128044,2.845646971,3.120628307,3.502213404,3.673469023,3.164865654
AT4G31540,3.662793339,3.506593332,3.645229184,3.882946332,3.240371696,3.79284199
AT4G31550,3.30855085,3.444905613,3.286248317,5.257880746,5.363020843,5.254276809
AT4G31560,4.564732328,4.416698843,4.752293349,4.453652186,4.926216989,4.146392702
AT4G31570,5.105471334,5.272269775,5.1991822,4.98184882,5.009512012,5.074553233
AT4G31580,7.248242921,7.650144814,7.062330132,5.973375612,6.267343613,6.484853687
AT4G31590,3.775516516,2.998873304,3.411375155,3.51588736,3.449511984,3.915474211
AT4G31600,5.061329674,4.963744932,5.142056533,2.926849101,3.172574431,3.731979689
