Sample.Name,Atha_Col.0_wo_act2.3_FLT_Rep1,Atha_Col.0_wo_act2.3_FLT_Rep2,Atha_Col.0_wo_act2.3_FLT_Rep3,Atha_Col.0_wo_act2.3_GC_Rep1,Atha_Col.0_wo_act2.3_GC_Rep2,Atha_Col.0_wo_act2.3_GC_Rep3,Atha_Col.0_wo_WT_FLT_Rep1,Atha_Col.0_wo_WT_FLT_Rep2,Atha_Col.0_wo_WT_FLT_Rep3,Atha_Col.0_wo_WT_GC_Rep1,Atha_Col.0_wo_WT_GC_Rep2,Atha_Col.0_wo_WT_GC_Rep3
AT1G01200,3.525636621,3.428006935,3.436026736,3.481944826,3.394163301,3.576130051,3.195882316,3.453030273,3.417426934,3.349014823,3.64110631,3.423827552
AT1G01210,9.855819091,9.869376493,10.04671776,9.518817687,9.666000856,9.752811753,9.80441665,9.981938838,9.985512467,9.615256068,9.696173093,9.625820742
AT1G01220,4.766091674,4.664524805,4.942020068,4.896986119,5.130644049,4.923005003,4.934154763,4.565809659,5.23247829,4.977299475,5.009900386,5.109435565
AT1G01225,3.099634726,3.256455312,3.427333269,3.856878953,3.86134292,3.661867436,3.11238316,3.218566716,3.301135615,3.873071028,3.83268776,3.76609155
AT1G01230,8.351656129,8.334736365,8.23185067,8.343965609,8.272586861,8.563708558,8.281018474,8.428775584,8.366013432,8.348031758,8.503491014,8.300615428
AT1G01240,7.83404214,7.775319003,7.644610347,7.845897436,8.104959386,8.135810028,7.956541237,7.846268968,7.644850445,8.122930981,7.643510206,7.912067935
AT1G01260,6.015207098,6.284441218,6.042031118,5.954391258,6.066275409,5.945950851,6.022445108,6.020129058,6.157736404,5.963810895,5.93249191,5.718981414
AT1G01290,6.566889091,6.404870943,6.436144783,6.419830402,6.215452233,5.859033903,6.459768366,6.565422313,6.718695601,6.499819275,6.375489593,6.53331745
AT1G01300,7.314605242,7.350100504,7.148272934,7.867338146,7.296819032,7.679780302,6.860891075,7.292939637,7.085581748,7.170361167,7.403359554,7.554929655
AT1G01310,2.660171519,2.544003194,2.45137908,2.643085604,2.600001289,2.373026485,2.564257027,2.522214813,2.611040061,2.620481414,2.505042178,2.706011705
AT1G01320,5.5788775,5.271862101,5.457029655,5.306655754,5.082799387,5.413596533,5.435217621,5.413596533,5.429056794,5.036497295,4.801330216,5.12728169
AT1G01340,4.593124971,4.380656537,4.579170879,5.206232161,5.281318441,5.173381059,4.587453023,4.849092272,4.612674869,5.437945179,5.313131626,5.397131144
AT1G01360,8.59649187,8.388465217,8.5802795,8.689893093,8.701755254,8.930725191,8.63782437,8.849493803,8.630070235,8.820163755,8.856614829,8.611948426
AT1G01370,3.40464781,3.401351549,3.109448272,3.378250373,3.033422054,3.058914289,3.462269791,2.88067594,3.120810385,2.926129202,3.370645587,3.018972361
AT1G01380,2.768616577,2.871446006,2.826167328,3.373231818,2.927855438,2.6604105,2.900644127,2.90763979,2.933255095,2.960810191,3.010853051,2.997180837
AT1G01430,8.089519904,8.250663505,8.077556439,7.926215495,7.671556303,7.559026441,7.998659641,7.902235601,8.045372218,7.598664763,7.530535418,7.85392837
AT1G01440,6.264652535,6.218543053,6.237987404,6.256485266,6.229745223,6.45082655,6.325652622,6.496529906,6.135142641,6.636360499,6.772233516,6.507087349
AT1G01450,2.749038317,2.698108688,2.852761502,2.58679727,2.774517648,2.576215991,2.899442014,2.773560152,2.593137448,2.72850571,2.594796219,2.461939417
AT1G01470,11.27621711,11.2338838,10.87118425,10.9019222,11.24227304,11.34655485,11.05160863,10.57527439,10.74896344,10.78156127,10.57417167,10.64158324
AT1G01480,3.129174879,3.383169043,3.398001689,3.496798716,3.327588484,3.242607176,3.319069585,3.604898426,3.362240442,3.109135292,3.346883726,3.103086471
AT1G01490,11.01279328,10.98645906,11.14094218,10.51368587,10.44496415,10.61048033,11.06209903,11.15035451,11.00701316,10.66006054,10.56978369,10.664684
AT1G01500,7.356966824,7.334004843,7.682951607,7.383004527,7.405423461,7.576720322,7.533279804,7.785820206,7.506104258,7.48076041,7.51821857,7.348796398
AT1G01510,7.925290175,7.949604177,8.009325606,8.045609275,8.122255202,8.002609288,7.936783311,7.943956305,8.014721586,8.140889877,8.035468717,8.083425825
AT1G01540,6.496019644,6.677064573,6.484843053,6.606463379,6.439853695,6.604654993,6.649263212,6.699580346,6.592313805,6.306458045,6.395449213,6.629315652
AT1G01550,10.3146247,10.39012187,10.20600069,10.32345309,10.48293533,10.48216559,10.31761984,10.24704556,10.32430008,10.53207122,10.35461786,10.38628906
AT1G01570,3.565003128,3.659157787,3.958668842,3.94826522,4.349080272,4.365418803,3.710272365,3.808762242,3.872955796,4.095415976,4.030537872,3.814410138
AT1G01610,7.165439832,6.766084153,6.070127236,6.706197304,6.553215321,6.788544931,6.725362485,6.052369762,6.334197695,6.578139022,6.752136156,6.608717079
AT1G01620,11.43596698,11.17812481,10.88202254,11.23070347,11.09038265,10.94535673,11.12500685,10.71118215,11.13605041,10.87987117,10.98404619,11.0528465
AT1G01630,7.050463874,6.743123475,6.772143741,6.898519159,6.817103884,7.118062187,6.742670206,6.409533745,7.064559367,6.706265983,6.7735492,6.781580687
AT1G01640,8.160132669,8.147339971,8.02292112,8.944945213,8.816774734,8.898475059,8.096588801,7.92009998,8.275278955,8.938978893,8.994169674,8.788361379
AT1G01650,6.495169429,6.522997957,6.436698409,6.855528753,6.715213724,7.042184024,6.467993928,6.769346323,6.429883389,6.841193331,6.796353906,6.818976327
AT1G01660,2.63112152,2.314187083,2.625014208,2.817530085,2.664092541,2.587587589,2.696567814,2.509324429,2.581622892,2.875424533,2.860901735,2.79526963
AT1G01670,4.01708096,3.759336919,3.961504519,3.966853294,3.497900633,3.705796041,3.675028081,3.649119409,3.87380556,3.871088974,3.386455536,3.345036624
AT1G01700,2.29113312,2.478172718,2.311868641,2.325240544,2.259122302,2.468047348,2.341329828,2.528850535,2.478311449,2.220614821,2.491012768,2.189017136
AT1G01710,7.152457386,6.878036553,7.113428277,6.864259543,6.809604458,6.935978636,6.973134532,7.251409466,7.102084337,6.934684674,6.770964507,6.886767582
AT1G01720,10.1005242,10.09686782,9.970787583,10.07014625,10.32503092,10.1255136,10.05669484,9.767793727,9.841650811,10.16986807,9.646477483,9.880797959
AT1G01725,7.871247083,7.677611397,7.854311935,7.650046299,7.771518165,7.71406833,8.048650524,7.908688725,8.255800193,7.872549485,8.126529332,7.79910273
AT1G01730,8.23899798,8.074378564,8.328775009,8.213756927,8.395015957,8.226006908,8.41023034,8.308711623,8.393533057,8.359799516,8.240537189,8.266938973
AT1G01740,4.466592877,4.445994645,4.615789649,4.68461412,4.471025986,4.395125151,4.5436632,3.967595416,4.353392474,4.484634367,4.26686899,4.395900583
AT1G01750,2.752964547,2.784948485,2.639166426,4.793331141,4.662032602,4.949560226,2.606955035,2.650473171,2.683001268,5.269387457,5.766177155,5.562799741
AT1G01760,3.841137252,3.926830599,3.857289711,3.949937775,3.99883905,3.962912326,4.037928679,4.127936217,3.996271888,3.966037832,3.994253843,3.915644497
AT1G01770,6.986377279,6.767842951,7.026145924,6.972816745,7.071911665,6.838458666,6.981776405,7.279713702,6.665676544,7.101267593,6.73740825,6.788544931
AT1G01780,6.646869491,6.46955014,6.684254566,7.216113861,6.943596474,6.723613791,6.706055685,6.721160707,6.375687073,7.366258519,7.112845587,7.392022388
AT1G01790,4.730697678,4.940617255,5.077338851,5.061787707,4.925870034,5.193282437,4.874843682,4.998713943,4.863251342,5.275969147,4.95921208,5.017987469
AT1G01800,8.630112534,8.729193641,8.770923999,8.714163405,8.788849471,8.577248599,8.657094248,8.499460228,8.741320756,8.648268883,8.710272785,8.601530589
AT1G01820,9.798173469,9.785167658,9.906325346,9.57044239,9.708777672,10.03793104,9.901896486,10.27739816,9.796816676,9.868813213,9.757781751,9.734467514
AT1G01830,4.31902587,4.40764052,4.133998315,4.092694534,4.107293726,4.168820992,4.155536361,4.237166506,4.249902155,4.121626992,4.147245923,3.933093909
AT1G01840,3.579052212,3.784716299,3.911511319,3.591119218,3.772219247,3.767468129,4.131485761,3.841475561,3.824434881,3.679028177,3.814837265,3.571624648
AT1G01860,4.032707086,4.240013848,4.236685908,4.236337603,4.097343664,4.28057884,4.122023699,4.375011416,4.029421582,4.687604761,4.239665542,4.115436663
AT1G01900,2.838493455,2.848389801,3.105283627,3.316117602,3.176503056,3.120093624,3.244880431,3.087092163,3.241434649,3.186904089,3.160445556,3.319492297
AT1G01910,7.930877558,7.904578791,7.955216672,7.720189497,7.833095927,7.650376821,7.744220639,7.975676277,7.895860945,7.909950587,7.894849449,7.861624223
AT1G01920,5.136241048,5.444567786,5.451179415,5.172869294,5.167443334,5.540594143,5.10897784,5.398071128,5.13790766,5.12942404,5.139320465,5.172401343
AT1G01930,6.526256388,6.550957853,6.656085476,6.345189063,6.18608492,6.454663458,6.675223019,6.671702136,6.375749795,6.39282348,6.411215132,6.017461957
AT1G01940,7.868788536,7.922839962,8.265011062,7.623829321,7.774484157,7.983983197,7.867165632,8.074030813,8.316853141,7.8346497,7.81400186,7.774891654
AT1G01950,5.2718677,5.336125291,5.498439897,5.613110153,5.789187577,5.96219393,5.20927667,5.120521637,5.507997778,5.562699887,5.579067307,5.728253882
AT1G01960,7.714753739,7.739589948,7.782660075,7.981657888,7.905217244,7.921443446,7.767403735,7.849765023,7.643057193,7.87047256,7.981926556,7.994822342
AT1G01970,5.492081375,5.30596943,5.43238256,5.224864444,5.134691262,5.341935146,5.367886127,5.191989056,5.466538809,5.224094301,5.132853312,5.214665702
AT1G01990,7.303518725,7.354175052,7.492952732,6.910580985,7.079940547,7.124070069,7.334156759,7.999234465,7.384510145,7.112380788,7.295761694,7.105767179
AT1G02000,5.215149115,5.202233421,5.216807449,5.258667879,5.273968995,5.569630394,5.080700388,5.203791341,5.138180505,5.500265119,5.052775057,5.277005396
AT1G02020,6.042237757,5.823043219,6.109108358,5.730846458,5.822919661,6.011767691,5.984767617,6.471708599,5.928139776,5.919294349,5.762482688,5.837248368
AT1G02050,6.067675392,6.051336411,6.027105045,5.638531448,5.783365683,5.945304354,5.963081638,6.207888366,6.160920405,5.881672629,5.527075799,5.724269164
AT1G02060,3.010623454,2.921523018,2.926130146,3.374179028,3.115749662,3.070707963,3.037805427,3.02722301,3.024021644,3.024760309,3.03065899,2.904705264
AT1G02080,6.736382543,6.766250647,6.78806462,7.616444946,7.622729207,7.480176274,6.723209018,6.593289598,6.624916715,7.414016684,7.489220969,7.530917916
AT1G02090,6.708304736,6.516516316,6.705714704,6.708991429,6.642697725,6.784031292,6.877035342,6.483114404,6.807206893,6.930530912,6.700813114,6.6011027
AT1G02100,8.818609942,8.789354668,8.938522366,8.807551265,8.906179826,8.791243756,8.847913944,8.519997069,9.015964322,8.869394831,8.752544361,8.725246512
AT1G02110,6.482833101,6.299228685,6.541295104,6.373115802,6.302700667,6.509708449,6.284937268,6.554764968,6.576404601,6.466551517,6.204462905,6.590469247
AT1G02120,8.116360578,8.227980131,8.201534161,8.167802369,8.397616493,8.199077414,8.305913396,8.370339558,8.108926744,8.338262833,8.257095054,8.261124898
AT1G02130,8.613357072,8.576946774,8.488882815,8.589211629,8.590911061,8.598912986,8.649358137,8.567710843,8.498294158,8.751987645,8.797479882,8.646440509
AT1G02140,11.23284473,11.20776255,11.5146572,11.03526692,11.14006702,11.21080342,11.16699629,11.32829866,11.31679329,11.23598537,11.20688416,11.10684285
AT1G02150,7.755605615,7.767879804,7.80086206,7.505667197,7.608097459,7.609639555,7.923588897,7.869987226,7.798795874,7.557103506,7.484670036,7.495075073
AT1G02160,8.75002012,8.565471624,8.550293099,8.542399257,8.509969048,8.680677897,8.411225146,8.54783407,8.468151609,8.558360371,8.517548324,8.486994817
AT1G02170,7.849603275,7.819445275,7.940313598,7.713269957,7.805290651,7.620641707,7.94784059,8.084582758,8.005949072,7.850691002,7.795451865,7.861855575
AT1G02180,4.408014535,4.140723779,4.456462948,4.504121032,4.334545916,4.2748653,4.307244051,4.114833489,3.885220826,4.178623682,4.040067437,4.053996223
AT1G02205,6.889654645,6.520815897,6.295420138,6.342731137,6.608708245,6.318453232,6.614998178,5.877353288,6.092902248,6.06792827,5.85189776,5.67100144
AT1G02220,3.305904545,3.135021226,3.094584935,4.096784469,4.192479021,3.958481571,3.418465556,3.02523081,3.529963546,4.84569252,4.425256438,4.268345888
AT1G02260,5.705647907,5.638935959,6.019573201,5.952706842,6.047643198,6.017080469,5.89135406,6.119558583,5.734537575,5.970526379,6.026555685,6.084647366
AT1G02270,6.283454497,6.281314736,6.364062931,6.683107523,6.548332555,6.57669193,6.141723049,6.19044787,6.429602758,6.581971746,6.299029592,6.369785287
AT1G02280,7.981360628,8.053108625,7.970473246,7.702100191,7.75365327,7.468144367,7.822565789,8.004646599,8.000861845,7.735783411,7.689118893,7.602838212
AT1G02305,10.43452992,10.39242691,10.23347521,10.01944594,10.04966732,10.1233297,10.44011328,10.40511978,10.2301567,10.07191059,10.28295287,10.23162526
AT1G02310,3.207239926,3.257801176,3.179945056,2.996199904,3.302812251,3.07702821,3.210069641,3.373364825,3.2819359,3.128364296,2.884814669,3.034187946
AT1G02330,6.816777936,6.560884231,6.734632083,6.614762914,6.77205364,6.334011396,6.724505171,6.900861465,6.73267684,6.705323444,6.586759612,6.709666142
AT1G02340,11.22498408,10.98420754,10.98166879,10.58551435,10.5234692,10.65772681,11.08059392,10.91152135,10.94057609,10.63035414,10.4113601,10.43228241
AT1G02360,4.657841174,5.077380062,4.96493514,6.739248325,7.094384856,6.709861809,5.315366129,5.259958577,5.544519762,6.975034658,7.541249241,6.900962012
AT1G02370,5.352614579,5.432662876,5.634453894,5.546928068,5.410188539,5.021878331,5.48770373,5.613565315,5.61518483,5.31133621,5.393972828,5.321437528
AT1G02390,3.489195306,3.232153903,3.402185349,3.286266641,3.1410256,3.381507615,3.297268402,3.524296476,3.132938913,3.492094056,3.28874656,3.283941076
AT1G02400,6.888247138,7.032092484,6.305906765,6.889324663,6.859546365,7.210746033,6.71277683,6.072639368,6.448724997,6.757224506,6.625947371,6.202598179
AT1G02410,6.460565732,6.323060996,6.180650392,6.237371472,6.439595086,6.245897674,6.198286997,5.921111339,6.091885273,6.257642455,6.329286672,6.144019365
AT1G02420,4.014725641,4.367025212,4.163969519,4.156938017,4.070060735,4.507822472,4.565070908,4.089003703,4.251865208,3.961998283,4.092426708,3.942166965
AT1G02450,2.527098227,2.445396727,2.415095268,2.466220005,2.61387918,2.677112973,2.648220987,2.512949869,2.839591402,2.571288636,2.350950076,2.470067242
AT1G02460,3.661450543,3.580869065,3.527461167,3.542355773,3.462823053,3.85167409,3.309693382,3.441447677,3.538429094,3.601684864,3.594309451,3.581934849
AT1G02475,5.714748998,5.69680541,5.6743386,5.578148823,5.363023578,5.752600018,5.87235808,5.771054044,5.950807636,5.420777557,5.460494208,5.506213163
AT1G02500,11.09199022,10.99574974,11.03141079,11.77760767,11.72658065,11.59723405,11.01150433,11.07808199,11.31515917,11.71960498,11.71271683,11.88957786
AT1G02520,3.882762313,3.546481471,3.640480728,5.223980476,5.294209376,4.795574728,3.651194387,4.059402021,3.551592587,5.287642859,5.656000121,5.114535785
AT1G02560,7.990189677,7.875711887,7.864492243,7.994710269,7.927248137,7.90817263,8.090350042,7.908738133,8.104455237,7.93368981,7.874975159,7.914333123
AT1G02575,3.562338554,3.407748927,3.500323179,3.316117602,3.307355161,3.390526835,3.366620052,3.533047928,3.676911932,3.43771789,3.331624576,3.26728101
AT1G02640,5.990585849,5.82074684,4.9814371,6.287390012,5.900325623,5.768702144,5.781043053,4.328585308,5.888253805,5.312423295,5.578979076,5.605532257
AT1G02660,6.524765549,6.303550967,5.91210406,5.8980728,6.228643202,5.867591222,6.248009897,5.792987169,5.820023923,5.769826025,5.595274243,5.641327813
AT1G02670,2.73678276,2.702998544,2.648036486,2.415629763,2.796599916,2.753069831,2.791506119,2.582579193,2.918408638,2.798032914,2.790581875,2.717646083
AT1G02680,7.002177813,6.876603265,7.124764375,6.431567458,6.478862379,6.506063603,6.835813455,7.040415253,6.986033963,6.603939921,6.531291443,6.406517202
AT1G02690,5.352780566,5.68390121,5.252041485,5.974355097,6.128196826,5.757375317,5.466602358,5.435959912,5.689644936,6.239967587,6.052160947,6.19572168
AT1G02700,2.939847558,2.839761079,2.802432787,2.678816433,2.912628981,2.724963549,3.037353508,2.904542294,2.892084923,2.670715595,2.813959507,2.811884944
AT1G02710,4.379858631,4.668479886,4.77599465,4.411204731,4.849255091,4.847324594,4.521966828,4.574873121,5.095794543,4.59771969,4.375191381,4.467813473
AT1G02720,4.063048169,4.124520712,4.315470854,4.366989572,4.266815118,4.377832212,4.158001127,4.148584145,4.12844991,4.253432198,4.218259224,4.411662645
AT1G02730,4.200564737,4.313468116,4.298509515,4.62154438,4.561996385,4.45753372,3.942026348,4.008764172,4.383840639,4.497602227,4.580187647,4.616798169
AT1G02740,5.218435527,4.708263988,4.935971376,5.081422732,5.016383977,4.771405635,5.142158094,4.573132423,5.027077836,4.977299475,5.087905,5.030874577
AT1G02750,7.217876847,7.23768218,7.333525847,7.149156465,7.12243345,7.1312335,7.199634522,7.456279476,7.400015025,7.222202216,7.356796375,7.263945538
AT1G02780,11.35311853,11.4202636,11.46457513,11.46160579,11.52598547,11.5820723,11.32726354,11.19583042,11.44384246,11.46112369,11.49491448,11.45039662
AT1G02810,4.834630319,5.191989056,4.580678294,5.58206432,5.421550072,5.54825482,4.666078384,3.982545906,4.199558062,4.68011776,5.342502151,5.052297314
AT1G02816,7.253170817,7.102871994,7.030459941,6.902754484,6.950927643,7.001256805,7.217576638,7.294514028,6.849438373,7.055102191,7.003737858,6.543776672
AT1G02840,9.519500731,9.422566598,9.474371468,9.572335568,9.542492233,9.628582084,9.562397546,9.627075074,9.510770842,9.617223674,9.686239862,9.578945085
AT1G02850,9.627526533,9.55130423,9.7791893,9.194747326,9.319790591,9.267848295,9.640271457,9.7766188,9.406347394,9.257405281,9.082318916,9.320025818
AT1G02860,8.518505788,8.374956269,8.328194595,7.971735242,8.059525984,8.060547518,8.435049136,8.415351107,8.359854216,8.265227536,7.934960757,7.893749516
AT1G02870,7.842402474,7.773000574,7.789597608,7.748009283,7.742632488,7.921337415,7.829314248,7.774137962,7.779290749,7.704505046,7.775705628,7.708958978
AT1G02890,6.866760698,6.931220656,6.892197465,7.55611976,7.43866586,7.38829917,7.072313455,6.868381694,6.825606117,7.381581413,7.422030832,7.454555619
AT1G02900,8.750188566,8.691217319,8.314667274,9.438106585,9.554764067,9.496597135,8.317613806,8.217225027,8.547913193,9.259794314,9.691878589,9.320247666
AT1G02910,5.741591318,5.646617606,5.767281703,5.556728885,5.665978804,5.447579714,5.654649153,5.901416738,5.847571233,5.799870066,5.657454713,5.388218741
AT1G02950,2.921467196,2.587101568,2.52748346,3.382728908,2.957786341,3.01413137,2.785719969,2.837094257,2.675465858,3.032342008,3.144715404,3.500785677
AT1G02960,5.994774172,6.208675021,6.128051402,6.186334199,6.218362879,6.359445194,6.181234749,6.079515051,6.161272461,6.024238485,6.013773634,6.056577039
AT1G02970,3.099753427,3.198178777,3.067760779,3.00043545,2.921566958,3.211391122,3.095654398,3.327793284,3.187850148,3.066118527,3.096777476,3.100186247
AT1G03000,6.108734065,6.346160328,6.392693054,6.346482239,6.350816749,6.563887148,6.269477668,6.446111259,6.415701797,6.349515631,6.228709491,6.310449033
AT1G03010,2.602522771,2.713536383,2.640508795,2.748752943,2.732664475,2.911132518,2.676470064,2.537498116,2.452339283,2.585205101,2.683719773,2.893441224
AT1G03030,4.932891051,4.967767662,4.781644448,5.3992358,5.209060388,5.309327107,4.763027003,4.992998932,4.832073815,4.984350528,5.353256046,5.129399427
AT1G03040,8.123061104,8.106757436,8.117925574,8.285822371,8.141341646,8.115895929,8.225166361,8.169065558,8.222286078,8.432835154,8.194437019,8.081288747
AT1G03060,5.886892504,5.784178587,5.943661471,6.338962615,6.063836757,6.257422166,6.01490208,5.807957027,5.675831928,6.044119924,6.366622953,6.217743022
AT1G03070,4.339581976,4.533785555,4.42701694,4.383973895,4.481596337,4.845525932,4.411793129,4.19322225,4.307021115,4.576703481,4.451101046,4.533290312
AT1G03080,7.057881126,7.055286466,7.112314547,6.944115372,6.994148512,6.928462148,7.175142896,6.964764081,6.857495544,7.003465962,6.768887662,6.964909307
AT1G03090,8.969767947,8.824325505,8.777861628,8.852178313,8.905710189,8.836104621,8.92765468,8.861304209,8.929468529,8.85906637,8.735625692,8.620935873
AT1G03100,3.352378601,3.618195071,3.948862128,3.46098662,3.514637106,3.596457549,3.555610213,3.611292184,3.518031097,3.350465574,3.364644229,3.520956717
AT1G03110,5.733893726,5.876429331,5.944216812,5.723182186,5.628686551,6.399830652,5.472018489,5.987985206,5.715891857,5.838502479,6.045825644,5.715991268
AT1G03130,6.095209422,5.88955888,5.752761376,5.435691178,5.465968767,5.433599989,5.996740304,6.11306752,6.22478529,5.442284381,5.234347328,5.426233985
AT1G03150,7.091722458,6.953167456,6.881206306,6.86479544,6.955774187,7.117474811,7.035550849,7.003084677,7.06446459,7.088014962,7.109517348,7.060732428
AT1G03160,3.217237504,3.344352677,3.139749035,3.109733374,3.16804017,3.53253035,3.29119047,3.587285862,3.319270578,2.823712744,3.142074747,2.880292947
AT1G03180,3.75712664,3.995922036,3.60659173,3.693868957,3.682245719,3.931687949,3.530580342,3.630510448,3.512157557,3.75203865,3.885995478,3.832441384
AT1G03190,4.999423278,5.12330352,5.304777781,5.143610803,5.207974029,5.175096139,5.140220512,5.299941436,5.015343349,5.411165479,5.290191647,5.518967221
AT1G03200,3.216090483,2.818280686,2.708202322,3.192229239,2.927341194,2.714464769,2.985489036,2.79581491,2.749723757,3.110046062,3.011759386,3.141571925
AT1G03210,7.958558068,8.087877527,8.335685752,8.173517608,8.200562895,7.899338798,7.961057613,7.637099069,8.016300662,8.074385293,8.025004267,8.106870118
AT1G03220,10.95326817,10.91545315,11.2193746,11.16809917,11.04579893,11.34533296,10.92729849,11.49085866,10.95462249,11.25733064,11.12575305,11.23210293
AT1G03250,6.009717674,5.896870734,6.066198529,5.808064573,5.807121302,5.808749077,5.729841547,5.943988874,6.025371874,6.021187215,5.859117066,5.841851229
AT1G03260,6.222471371,6.191865343,6.345322019,6.133041386,6.09695066,6.074184345,6.135688441,6.245230519,6.221945201,6.161073015,6.197904379,6.131168081
AT1G03270,2.788664201,2.992304514,2.759577483,2.703676147,3.068211826,2.686756288,2.80101927,2.985527237,2.920580739,3.073534746,3.002682655,2.988571532
AT1G03280,7.332720957,7.119887998,7.3062824,7.240231199,7.340323332,7.415613774,7.205378288,7.596426445,7.139969552,7.41373931,7.22647133,7.348094189
AT1G03290,6.475164873,6.402694941,6.526160826,6.554992899,6.466433061,6.135842766,6.424317485,6.904320661,6.353977008,6.624350668,6.527609517,6.393019331
AT1G03300,3.434281586,3.242333113,3.422519158,3.137168866,3.084859064,2.847435145,3.239877113,2.903041542,3.516308833,3.236794086,3.143243899,3.00004274
AT1G03310,4.336954853,4.01794067,4.00926869,4.369333871,4.135570981,4.275988259,3.731651816,3.584939674,4.037531979,3.956144197,3.918717756,4.360897185
AT1G03330,8.690871231,8.698964124,8.797043044,8.337513843,8.692251875,8.604859108,8.689879671,8.688587419,8.879943263,8.546706387,8.729899711,8.708824436
AT1G03350,7.844522975,7.942175158,7.823502992,7.878326103,7.826649387,7.777955427,7.950411344,7.902973241,7.920844344,7.875366235,7.771725817,7.85105396
AT1G03360,5.791324567,5.748160522,5.932326764,6.043834928,6.013846303,5.874078635,5.679986472,5.91446187,5.957252896,5.850815922,5.962820734,5.976427986
AT1G03370,5.689978623,5.911273275,5.985201991,5.937013796,6.115443763,5.967392036,5.912644454,5.886946816,5.62115674,6.007663742,5.870334376,6.045435787
AT1G03380,6.463279552,6.353474956,6.461329441,6.873601842,6.661605083,6.578481227,6.432999783,6.523388087,6.205152328,6.510578174,6.723348137,6.59756045
AT1G03410,4.134582983,3.854511031,4.527219704,3.924607845,3.904311667,3.835056083,3.911227475,4.120159882,4.502418649,3.794219648,3.979542465,3.838585105
AT1G03430,7.727040991,7.76593109,7.580670556,7.712941988,7.660789399,7.339585663,7.816716189,7.532437225,7.709060294,7.803032055,7.931744687,7.642429652
AT1G03440,3.873186038,3.605329931,3.744470651,4.14846131,3.892046912,3.76336464,3.637257003,3.859420469,3.764933981,3.806444716,3.7690191,3.687135574
AT1G03445,3.427975434,3.586808795,3.718986965,3.327558818,3.674540487,3.232881401,3.669222269,3.846267993,3.873690812,3.251923211,3.352947972,3.419103091
AT1G03457,4.391421247,4.703666819,4.619611595,4.859009908,4.818936119,4.852916369,4.689917386,4.63040434,4.763186876,4.725955698,4.777504604,4.736875356
AT1G03470,6.193698,6.065114309,6.134067811,5.973596576,5.821738657,6.059604654,6.259611378,6.273217886,6.10886559,6.061586875,5.970254276,5.947733603
AT1G03475,6.712738316,6.698021254,6.79888947,6.367575476,6.466118317,6.81195084,6.638836015,6.984535568,6.745015981,6.598433969,6.527391572,6.544569327
AT1G03510,3.343487872,3.323924029,3.664719299,3.28337581,3.238761559,3.505844493,3.541765045,3.556493178,3.445879372,3.388426024,3.361713991,3.118006364
AT1G03520,5.226439621,5.17035722,5.188277387,5.296858043,5.156312085,5.090318888,5.201476935,5.072052721,4.879790058,5.092915579,4.965004207,5.247969041
AT1G03530,6.154885642,6.000212938,6.580038469,6.179267432,6.035018175,6.100232022,6.202924616,6.611191552,6.21138628,6.207874317,6.106242376,6.414756921
AT1G03550,5.042404149,4.727774258,4.84733046,5.977580804,6.313251855,6.167858421,4.6814747,4.59433343,4.851995113,5.964996472,6.126287253,5.97988362
AT1G03560,4.346334801,4.200752742,4.079258734,4.061426315,4.255921446,4.031568604,4.059189042,4.210034072,4.221455405,4.288616887,4.146559041,4.551272776
AT1G03590,6.118399864,5.905367919,5.970866463,5.833647492,5.820291946,5.665791248,5.868096873,5.862786286,5.926701746,5.60750135,5.532158982,5.615401368
AT1G03600,7.34592117,7.199658933,7.174493679,6.355945219,6.126805799,6.581252504,7.051348362,7.232309969,7.574299497,5.895717304,6.045587558,6.170621728
AT1G03610,8.990702359,9.070428798,9.827397501,9.155415645,8.934906384,8.976389308,9.201302307,10.74812389,9.29532314,9.426589773,9.384990902,9.31565538
AT1G03630,2.532518827,2.952375141,2.757364238,2.557327432,2.781592226,2.707672849,2.899442014,2.670474815,2.586059097,2.584519661,2.595403687,2.753337948
AT1G03660,4.440411335,4.912943965,4.986940761,5.068012231,4.83795463,5.082792318,5.136869036,5.26529608,4.706142238,5.648013351,6.194397268,5.57930804
AT1G03680,7.394932374,7.514052516,7.277557287,7.20631172,7.419758245,7.302104302,7.541542287,7.859042518,7.547117336,7.285741871,7.455887629,7.395690281
AT1G03687,4.719022022,4.762630718,4.969264879,5.163670796,5.113484329,4.882803085,4.644648634,4.803611912,5.079233161,4.953013581,4.914202012,4.942535958
AT1G03710,2.911148152,3.041570201,2.9074653,2.460533722,2.616336666,2.831537273,2.787204688,2.928976523,2.592730336,2.635528325,2.742978003,2.741930968
AT1G03730,6.952908164,7.011870672,7.073568323,7.18774078,7.116595868,7.211023619,7.054302467,7.011730672,7.075423873,7.206408161,7.118862068,7.278548128
AT1G03740,5.094216913,5.32056987,5.334900622,5.519815736,5.132526028,5.622906583,5.486154794,5.372308568,5.129149684,5.259385281,5.226030003,5.221020199
AT1G03750,3.965957321,3.781412708,3.84410089,3.872736838,4.059874082,3.975084864,3.988647553,3.799942837,4.223577478,3.985352731,3.805370727,4.068554297
AT1G03760,7.696353044,7.699343712,7.874274293,7.299161591,7.258558605,7.40828018,7.760985089,8.085130701,7.92223515,7.48961892,7.412915941,7.390514083
