Analysis.Id,FLT_Cen_Rep1,FLT_Cen_Rep2,FLT_uG_Rep1,FLT_uG_Rep2,GC_1G_Rep1,GC_1G_Rep2
AT5G56280,9.256762002,9.381743377,9.111060511,9.29406292,9.407841039,9.457656018
AT5G56290,9.728193599,9.770482379,9.329857225,9.438442096,9.469587771,9.478801866
AT5G56310,4.454339142,4.197495693,4.291848874,4.322831342,4.369708416,4.085532928
AT5G56320,4.6011523,4.760762595,4.405546544,4.586180874,4.46562658,4.673959407
AT5G56340,7.449706386,7.40665932,6.966848472,6.976594017,7.254318165,7.583880579
AT5G56350,10.24518131,10.45431965,9.975550964,10.0727282,10.49404348,10.4166014
AT5G56360,9.60346499,9.599329856,9.446683791,9.769105194,9.497196256,9.527188476
AT5G56450,6.453519374,6.294170815,6.08263603,6.341800758,6.107392783,6.329893775
AT5G56460,6.310545982,6.776438302,6.418666926,6.436130326,5.603361396,5.763150257
AT5G56500,9.89888392,9.907438073,9.834165694,9.728816816,9.789504735,9.790787054
AT5G56520,6.671721835,6.779339228,6.649499419,6.864788696,6.459657033,6.573346924
AT5G56540,6.784889884,7.331264967,6.187651158,6.450139919,6.596052004,7.129888027
AT5G56580,7.091255804,7.705002879,7.465042559,7.88907495,8.244574265,8.115223767
AT5G56590,8.266466683,8.258090664,7.944981427,8.014864768,7.332233523,7.635209908
AT5G56610,7.306837558,7.269520628,7.461010029,7.534600506,7.152498641,7.346366195
AT5G56620,3.296711793,3.466254989,3.210264182,3.305131873,3.328482581,3.360656801
AT5G56630,9.90736521,9.820044589,9.893691014,9.906496764,10.05514132,9.867042964
AT5G56650,6.717982084,6.320409829,6.834673884,6.645018015,6.654401669,6.417129359
AT5G56670,11.8290533,11.87475587,11.93475269,12.07390274,11.99351017,12.12182166
AT5G56680,8.928061766,8.960747426,9.036915847,9.11423616,9.245535559,9.299667745
AT5G56710,11.559266,11.50196119,11.60252122,11.6304803,11.68886511,11.76389461
AT5G56720,4.35432707,4.301267401,4.286640754,4.441260789,4.19710454,4.346070869
AT5G56730,6.448114304,6.420996551,6.472271064,6.685495699,6.837396535,6.883916616
AT5G56740,7.849035627,7.882984995,7.624788257,7.815993122,7.769452998,7.926584473
AT5G56750,7.490181681,7.497301578,7.081947264,7.050837787,7.37950012,7.310431525
AT5G56760,10.55181731,10.45882032,10.47979481,10.5840032,10.30873806,10.31647959
AT5G56780,4.434616529,4.515312125,4.45914963,4.721812399,4.959178488,4.625463524
AT5G56790,6.736831625,6.582648691,7.306852946,7.254073207,6.936185265,7.012540375
AT5G56870,9.555911557,9.249440506,9.171768111,8.894021439,11.02653598,10.43938825
AT5G56880,5.719060566,6.085814961,5.675153786,5.920601255,5.709509931,5.939934857
AT5G56900,7.798624898,7.804048625,7.480130985,7.395603709,7.723518908,7.694992808
AT5G56910,8.755326854,8.866612408,8.772159052,8.921884757,8.637294836,8.83385382
AT5G56940,10.11496541,10.3171537,10.27200502,10.42863253,10.3511784,10.56831096
AT5G56950,6.262493472,6.399314349,6.398146973,6.648218118,6.436989649,6.91800256
AT5G56970,5.817034502,6.124448788,5.440359281,6.383526142,7.856029782,8.947578249
AT5G56980,5.450968025,5.350247766,5.072665315,5.282376537,7.588397686,6.848487147
AT5G57000,6.951791496,7.080194096,7.031420587,7.405981776,7.409435747,7.143469471
AT5G57020,10.37466136,10.49082925,10.22288357,10.29153551,10.43708811,10.37304028
AT5G57030,6.767404783,6.610052425,6.570232315,6.637462796,6.556692024,6.592742306
AT5G57040,7.443700207,7.416064269,7.467092028,7.173272977,6.876105011,6.462320585
AT5G57050,5.33645436,5.608580887,5.505286281,5.301675431,5.802842468,5.700482149
AT5G57060,8.423175167,8.458747417,8.456965483,8.318359855,8.586931395,8.595764644
AT5G57070,2.951031452,2.949846489,3.001397697,2.961324139,3.117941089,3.225117301
AT5G57080,7.086204477,7.225715091,7.447308099,7.454506504,7.863376099,7.972827268
AT5G57090,5.450982698,5.644561175,5.346845165,5.376113121,5.257220283,5.085213287
AT5G57100,8.134704413,8.426892833,8.346831593,8.946826309,7.644940922,8.45409549
AT5G57110,7.565603722,8.253537394,7.52335371,7.808878388,7.420679876,7.78652361
AT5G57120,8.722509358,8.724252718,8.915262159,8.79690815,8.462999466,8.529597388
AT5G57130,6.524622952,6.698107818,6.503123774,6.840140696,6.311687396,7.002712612
AT5G57140,4.579690964,4.6138189,4.584085055,4.744529502,4.792160418,4.861977725
AT5G57160,7.828530445,7.597297692,7.935392909,7.662919031,7.648148724,7.697886749
AT5G57170,6.778172108,6.796450065,6.825989489,7.108826267,7.445960523,7.386573935
AT5G57190,4.653003242,4.844649135,4.614924053,4.969417894,5.114699301,5.065662688
AT5G57200,3.190422422,3.434494337,3.281251062,3.278368386,3.164261401,3.365946106
AT5G57220,5.732705485,5.248252631,6.33457487,5.783726636,8.37585201,7.40231057
AT5G57230,7.776531913,7.881955517,7.613519369,7.790485202,7.925817004,8.032010999
AT5G57240,4.104346782,4.514424879,4.302789149,4.473257426,5.096429125,5.398610035
AT5G57250,5.90450848,6.155287263,5.774934025,5.832164015,5.554855032,5.3798857
AT5G57280,8.572185958,8.688788313,8.458083364,8.782245816,8.578596387,8.903607557
AT5G57290,10.64294063,10.69156097,10.63276754,10.8210169,10.77519818,10.85642457
AT5G57300,8.467016116,8.406491254,8.437171185,8.506615409,8.552759144,8.643041802
AT5G57330,9.752727036,9.797832597,9.957123087,10.13832693,10.10413831,10.0226565
AT5G57340,8.568820686,8.770045281,8.651604938,8.77779462,6.808046377,7.370742441
AT5G57345,6.043331666,6.005433041,5.840069895,5.631194015,4.607656828,5.203183213
AT5G57350,9.625161887,9.825803116,9.133151619,9.54030656,9.983143701,10.15190488
AT5G57360,7.537145179,7.307332878,7.289132633,7.102514294,7.164930504,7.017376388
AT5G57370,7.994336289,7.965934206,8.339583976,8.479366694,8.06776047,8.339765404
AT5G57390,3.826878337,4.191260027,3.789108863,3.998843173,4.053929287,4.037346787
AT5G57400,3.597722142,4.018042445,4.164756909,4.545554774,4.264266035,4.701655973
AT5G57410,7.495059366,7.760942544,7.546946729,7.951557363,8.0879407,8.272253799
AT5G57420,4.469762109,5.092538141,4.717768347,4.703229736,4.41660011,4.3289848
AT5G57440,7.26963756,7.268032395,7.43680714,7.825493264,7.819203998,8.089595037
AT5G57450,5.620968059,5.618220367,5.168651761,5.425528735,5.247615668,5.603526165
AT5G57460,8.693868941,8.655853066,8.607990258,8.562503634,8.565838866,8.519100254
AT5G57480,7.840232148,7.636984355,7.206106447,7.233455364,8.705453026,7.971192533
AT5G57490,9.869313274,9.858674773,9.663847672,9.825353669,9.469663785,9.706535586
AT5G57500,3.026195871,2.991541466,2.971243936,3.18085969,2.994459657,3.083413049
AT5G57510,5.160314803,5.329613793,5.14047838,5.220617444,7.294762817,6.410389605
AT5G57530,3.918894114,3.70523473,3.858180759,3.66754224,3.605245812,3.952014307
AT5G57540,3.722424666,3.973545677,3.889077409,3.947199606,3.903305571,3.899366639
AT5G57560,9.839187483,10.12339283,10.14703885,10.17559727,10.93656932,10.40514249
AT5G57570,4.061033974,4.112881258,4.032268407,4.12097914,4.085013467,4.243102025
AT5G57580,8.608249686,8.438463075,8.227334133,8.087978095,8.736847088,8.632650565
AT5G57590,7.334863782,7.324096551,7.25541261,7.28953979,7.028952423,7.052972092
AT5G57610,7.608600625,7.619506542,7.825005626,7.619265502,7.270357472,7.233146325
AT5G57620,3.216061529,3.165240768,2.98574335,3.223498691,2.932679883,3.179112003
AT5G57630,5.260783081,4.519346583,4.969251179,4.93567567,5.2451607,4.881219814
AT5G57655,9.718255327,9.348250948,9.138719357,9.095475113,9.694137138,9.961426187
AT5G57660,4.054132007,3.793832433,4.657868874,4.217477825,5.602635051,5.071951129
AT5G57670,3.333465413,3.164463588,3.261245048,3.186844192,3.330248993,3.448616571
AT5G57700,8.178331765,7.990676338,8.278922043,8.336748333,8.188968613,8.418008034
AT5G57710,8.406889269,7.712762243,8.09323325,7.411561684,8.406233817,7.839320172
AT5G57740,6.62512772,6.487840744,6.705780105,6.381328032,6.859669817,6.634624263
AT5G57760,3.215504708,3.279711249,3.043027918,3.42679579,3.229672457,3.284024643
AT5G57770,4.231580427,4.403209466,4.063149093,4.234980208,4.234348295,4.406850998
AT5G57780,3.186080434,3.131158093,2.987782457,2.824358117,2.871861902,2.923017228
AT5G57785,3.169964977,3.295602464,3.008392091,2.984640188,3.242095161,3.142075006
AT5G57790,5.325064894,5.263244308,5.344075144,5.368970942,4.9246862,5.203140009
AT5G57800,7.355908163,7.131760149,7.533863774,7.511939688,7.08521926,6.818885229
AT5G57815,9.710528993,9.795450977,9.65144153,9.691500104,9.417471263,9.674142612
AT5G57830,7.032837399,6.987322788,7.248127492,7.37880951,7.169321974,7.00407381
AT5G57840,5.000165419,4.855515763,5.074825578,4.922929951,5.080845173,5.00032923
AT5G57850,8.117140134,8.001990616,8.087428996,7.998774899,7.901051445,7.979988852
AT5G57860,7.731478162,7.699656145,7.899351637,7.946186783,8.038004895,7.866534223
AT5G57870,11.35688811,11.35758573,10.95720554,11.06265389,11.07260539,11.14872948
AT5G57890,9.119108552,8.74261528,9.056304544,9.02660295,9.275740924,9.036032574
AT5G57900,10.13436782,9.630300272,9.996387678,9.89795772,10.05619116,10.11594189
AT5G57910,5.600490562,4.884506392,6.340138609,5.94466216,7.26468489,6.557672642
AT5G57920,5.282921032,5.425758463,5.150396245,5.291325854,5.29288507,5.29288507
AT5G57930,7.997803828,7.94842191,8.00105904,7.92470556,7.612731538,7.809492878
AT5G57940,9.019576173,8.79958094,8.891568981,8.55517936,8.266729896,8.319344489
AT5G57950,8.984564141,8.932117723,8.906177629,9.183739643,9.253858669,9.384906267
AT5G57960,6.081902433,5.930426733,6.084192556,5.950587432,5.950748935,5.978216602
AT5G57970,7.082897112,6.939529295,7.019630242,6.944526862,6.94268657,6.783284191
AT5G57980,6.487725197,6.603029704,6.517670031,6.690876591,7.243813914,7.86215748
AT5G57990,9.664499103,9.398190106,9.78145867,9.57654634,9.812733748,9.646656038
AT5G58003,7.52335371,7.603181513,7.476655215,7.421679566,7.39459373,7.502134197
AT5G58010,5.462258667,5.56416668,5.500586361,5.56570782,5.454297013,5.520361411
AT5G58020,10.87668972,10.92845853,10.62742582,10.59755063,10.87343176,10.85218697
AT5G58030,9.159448374,9.135512066,9.172462148,9.253670139,9.284939672,9.346011556
AT5G58040,8.937029879,8.760281967,8.850662097,8.657078374,8.361483521,8.303986126
AT5G58060,9.959849464,9.77412943,9.968498086,10.10833135,10.01609147,9.958750072
AT5G58070,12.38824983,12.52751939,12.1493579,12.18580068,12.07384001,12.08711409
AT5G58090,8.816792431,9.078064122,8.65684294,8.708116801,8.021268267,8.176964177
AT5G58100,8.662788587,8.727016923,8.435108372,8.509154881,8.464364492,8.435423818
AT5G58110,9.911641134,9.941019394,10.24463462,10.09475856,9.853705918,9.999702821
AT5G58130,9.434447613,9.456497226,9.14268147,9.200054224,9.169221467,9.268328129
AT5G58140,5.326063055,5.159381869,5.183468753,5.313878347,5.034357976,4.915708736
AT5G58150,7.476403663,7.425235435,7.649538667,7.927566394,7.157461629,7.10603858
AT5G58160,5.406123543,5.373903061,5.71974227,5.692464944,5.235195209,5.385030202
AT5G58190,8.155487039,8.179000479,8.13103975,8.26045135,8.409490384,8.257262614
AT5G58200,8.606801771,8.456039932,8.517354733,8.434041613,8.380772379,8.690114962
AT5G58210,7.909529403,7.923258329,7.753635676,7.874634914,7.764363685,7.905164879
AT5G58220,9.545292954,9.395875141,9.607261429,9.449423977,9.648663976,9.902598885
AT5G58230,10.29459237,10.42925756,9.968269184,10.16876165,10.19123171,10.3629697
AT5G58240,9.103450983,8.774260309,9.388040134,9.395547186,9.357447036,9.628573567
AT5G58250,8.840503259,8.649786547,8.870596354,8.878893111,8.169888496,8.281266212
AT5G58270,8.599532107,8.574159887,8.552690346,8.635974249,8.713785441,8.61393938
AT5G58280,4.853299727,4.89681119,4.855721342,5.18530388,5.397956278,5.472727391
AT5G58290,12.29263054,12.41368361,11.9901993,11.97982118,12.36299344,12.25340327
AT5G58300,6.328228487,6.474664586,6.528418851,6.416759806,6.183694212,6.230068371
AT5G58310,3.883085879,4.134331004,3.929768675,3.86501319,3.738390204,4.000349939
AT5G58330,7.400652705,6.945549499,6.709901824,6.710660245,5.719707012,5.661823283
AT5G58340,4.191713601,4.858948798,4.744329246,5.214114562,4.93551478,5.077519722
AT5G58350,8.694903759,7.885229279,8.549031241,7.939256932,8.5993524,7.971231325
AT5G58360,5.029634474,4.931641754,4.648773348,4.813428807,5.198362402,5.046527289
AT5G58370,6.918675142,6.889440781,6.838261493,6.982704221,6.738324762,6.988325958
AT5G58375,11.44099377,11.13214843,11.50269324,11.2456041,11.6599194,11.45521745
AT5G58380,7.845039683,7.533132258,7.957234303,7.870271654,8.360747726,7.902925475
AT5G58410,8.61543211,8.699720103,8.518741153,8.544016028,8.630555965,8.57861638
AT5G58420,11.22597347,11.34103423,11.11678217,11.21532411,11.13853483,11.34001147
AT5G58430,8.736018438,8.645306476,8.705197438,8.757690723,9.228773576,9.042415075
AT5G58440,7.30506082,7.250292792,7.297482725,7.376690715,7.237144677,7.285310753
AT5G58450,7.678351263,7.824562443,7.55476872,7.724554731,7.684662495,7.795941225
AT5G58470,7.923731818,7.569005429,7.725969175,8.010361712,7.959379418,7.926975396
AT5G58480,6.378340112,6.263489538,7.361272189,7.693650317,6.870037208,6.858139723
AT5G58490,9.493468757,9.374257267,9.382818769,9.332482972,9.20931088,9.335056915
AT5G58500,8.955329418,8.452071187,9.092419631,8.8128867,8.226609491,8.074570265
AT5G58510,7.945681052,7.645833828,8.143724164,8.129051649,8.177336587,7.914425648
AT5G58520,8.697128924,8.797579344,8.665806776,8.616328672,8.002345544,8.296571686
AT5G58530,5.03639697,4.894648353,5.238468292,5.187227618,5.169424006,5.127131688
AT5G58540,4.177603027,3.972282694,4.335636528,4.114423481,4.660876414,4.364960775
AT5G58550,5.492216543,5.784819664,5.594861659,5.439500772,5.107376497,5.434306398
AT5G58560,7.701540941,7.511155027,7.592495685,7.745263275,7.653150554,7.56473413
AT5G58570,4.345261233,4.457076336,4.565841847,4.168034259,4.086820244,4.089021757
AT5G58575,7.747407902,7.543515763,7.921360425,7.799801371,7.38095719,7.570484632
AT5G58580,4.78200647,4.490469029,4.841301947,4.624748857,4.388152035,4.365211435
AT5G58590,11.44574709,11.38462542,11.2782394,11.17277711,11.30406812,11.30943045
AT5G58600,7.645074939,7.605483638,7.577615383,7.759339485,7.353192457,7.538711692
AT5G58620,7.843549492,7.883292209,7.528508213,7.643359582,7.751147617,7.740014541
AT5G58640,9.337275311,9.42909638,9.152482707,9.38453565,9.024687694,9.331646286
AT5G58650,8.812299925,8.623956044,8.744612351,8.805472196,9.301633441,8.428004721
AT5G58660,7.505373995,7.210752545,7.515747437,7.484770894,6.725413352,6.156468768
AT5G58680,4.097337406,4.173962715,4.047271206,3.953271334,3.872568255,4.184388672
AT5G58690,5.024531663,4.630927539,5.201039645,5.090670479,5.665242141,5.620080991
AT5G58700,8.380614416,8.431313716,8.388073718,8.437551186,8.828978085,8.540348159
AT5G58710,9.856617831,9.942198447,9.981766739,10.11126498,10.10866737,10.38649459
AT5G58720,7.540183471,7.612058345,7.635909872,7.486558368,8.126481115,8.151180024
AT5G58730,7.346515039,7.176642698,7.421653627,7.668402033,8.103037016,8.02060601
AT5G58740,9.391070229,9.416891932,9.739603018,9.757346798,9.419945144,9.606129976
AT5G58750,4.045585842,4.182708823,4.022305084,4.070368457,4.128626878,4.125466972
AT5G58760,4.019180643,3.987011129,4.385255961,4.089509411,4.809403455,4.269262483
AT5G58770,3.593237394,3.521496978,3.321159894,3.157343582,3.324374996,3.241833073
AT5G58780,3.533335445,3.502013102,3.348676663,3.226826975,3.304184021,3.573345034
AT5G58784,4.143937668,4.154283478,3.743117301,4.081634666,4.073211428,4.264354745
AT5G58787,8.618140303,8.402909782,8.415787591,8.484759587,8.158078181,8.527103809
AT5G58790,3.505994209,3.241577905,3.696919753,3.558145237,3.554266836,3.532369017
AT5G58800,8.063988277,7.578054333,7.923480087,7.359901389,8.029140547,7.870502413
AT5G58840,3.080710283,3.389206959,3.159802535,3.124999557,3.112367286,3.176166431
AT5G58870,9.157975768,9.068830875,8.974052413,8.929672977,8.897029565,8.859266121
AT5G58900,5.521240866,5.376885801,5.7379931,5.98752881,5.569917722,5.512241587
AT5G58920,8.445910635,8.392199846,8.508083126,8.521466526,8.767946491,9.091503571
AT5G58930,9.59231396,9.691406397,9.616132401,9.639014837,9.410289035,9.568082097
AT5G58940,5.645055407,4.68523536,5.551294013,5.708467225,6.490304291,6.096233456
AT5G58950,8.889131451,8.757284771,8.807354756,8.565019689,8.132834393,8.326802658
AT5G58960,6.739113337,6.729372983,6.757779283,6.673311107,6.672949099,6.871554877
AT5G58970,7.731378143,7.851895413,7.77241394,7.83605275,7.80177323,8.143848134
AT5G58980,5.987241686,5.54134641,6.393318448,6.115362679,5.699046452,5.963722545
AT5G58990,7.647746985,7.417922892,7.878909875,7.874917869,7.763791335,7.993955226
AT5G59000,4.927345952,5.284844614,5.045863105,5.018289414,5.28330883,5.4428294
AT5G59010,7.705460675,7.778485245,7.613715943,7.686262433,7.46734874,7.714652601
AT5G59020,5.397450683,5.163271227,5.412732802,5.72736556,5.194229832,5.178243198
AT5G59030,7.162977646,7.318312964,6.188623728,7.605732921,6.009314125,6.125631378
AT5G59050,3.631108312,3.804862716,3.397280197,3.568191511,3.584127413,3.607545743
AT5G59070,4.428530454,4.657111146,4.411655338,4.663839813,4.761053359,4.639698767
AT5G59080,3.60361494,3.938517081,4.964145788,5.581471015,3.689269881,4.299443297
AT5G59090,3.121435549,3.017382294,3.147437932,3.200531557,3.029622623,3.131203038
AT5G59140,9.729280571,9.884752027,9.738111864,9.828458751,10.20917469,10.14798727
AT5G59150,8.497071846,8.249066461,8.55458015,8.64786117,8.439143593,8.421102117
AT5G59160,10.24952164,10.34561631,10.17504305,10.11877524,10.16186976,10.28234442
AT5G59180,8.867046027,8.983716874,8.71022397,8.744752169,8.677037432,9.003481722
AT5G59210,8.502077919,8.347613423,8.47102528,8.597490528,8.604948906,8.896131744
AT5G59220,4.278806059,4.565493832,4.086812879,4.009407588,4.220003736,4.397909233
AT5G59240,6.982690661,7.553795201,7.393881583,8.021212183,8.184665928,8.450775509
AT5G59250,7.128728542,7.106448385,7.024290059,7.128489831,6.944682767,7.103712276
AT5G59290,9.022029699,9.174747328,8.779770562,8.724235903,9.256498504,9.382687246
AT5G59300,8.908438341,8.914419993,8.754299789,9.031756156,8.980328665,9.220711933
AT5G59350,6.1166493,6.360809364,6.493231108,6.732521956,6.548184974,6.599551237
AT5G59360,5.782257757,5.909478631,5.678784004,5.752943719,5.591462443,5.796188104
AT5G59380,8.350215813,8.273008713,8.324286045,8.480205824,7.897523104,8.367340322
AT5G59400,6.066235137,6.135992843,6.01755866,6.211209045,5.9584024,6.366731345
AT5G59410,8.173853485,7.981960171,8.391235439,8.550416842,8.014638018,8.141090681
AT5G59420,10.02129018,10.15072093,9.773837215,9.782599857,10.18436853,9.9970075
AT5G59430,7.058680589,6.894492352,6.670740296,6.621486475,6.857706306,6.760466846
AT5G59440,9.363315825,9.389092844,9.414036373,9.430265165,9.406788451,9.712647845
AT5G59450,6.151310154,5.525442446,5.821385574,5.518190263,6.279659041,5.814426496
AT5G59460,7.852040793,7.903830373,7.787331823,7.835684919,7.682903412,8.196889718
AT5G59480,7.124598143,7.636415634,7.625466263,8.350749618,8.379145031,8.64316492
AT5G59490,5.223641689,5.618340103,5.068287155,4.822989688,8.50887799,7.659335137
AT5G59500,8.5506446,8.521007712,8.458981143,8.541781203,8.679050594,8.760497592
AT5G59510,3.537411078,3.30961166,3.319209391,3.352807744,3.369243104,3.415724545
AT5G59520,10.46048451,10.24145058,7.631566505,10.23356318,8.67183936,8.587128631
AT5G59530,2.927665004,2.875178674,3.086613889,2.897303135,2.909014741,2.839893864
AT5G59540,3.871690634,3.616431142,4.036928535,3.783401636,3.498051982,3.392105705
AT5G59550,9.159290037,9.279706207,9.159651793,9.159290037,9.056535047,9.164194048
AT5G59560,8.536656319,8.496747271,8.535829825,8.622975369,8.253354191,8.393546119
AT5G59570,7.469424618,7.306275392,7.395615295,7.243079801,7.287991921,7.46481826
AT5G59590,5.093881718,5.047881669,4.955113494,5.03180221,4.868062565,4.753949731
AT5G59600,5.264833997,5.309193248,5.264833997,5.376937436,5.683438083,5.541004351
AT5G59610,5.818971189,5.355738898,6.287067913,5.956451643,5.815808963,5.841824235
AT5G59650,3.611904884,3.492879279,3.691134791,3.482218687,3.43004548,3.533335445
AT5G59700,4.809807952,4.590225962,4.81737111,4.690330971,4.70294637,4.419482354
AT5G59710,8.426761914,8.156813072,8.149986618,8.062257813,8.066427229,8.007118326
AT5G59720,9.26359507,8.117293716,7.32969373,7.202786676,5.541713658,5.785710025
AT5G59730,6.050435132,5.684777925,6.189721618,5.856053556,5.416094307,5.460869658
AT5G59740,7.189601064,7.134436844,7.409939528,7.659451016,7.078268458,7.743930354
AT5G59750,7.290082126,7.502200604,7.25628878,7.124650922,7.227288183,7.361241285
AT5G59770,7.22251658,6.891482205,7.089737832,7.400642842,6.634433949,6.67575233
AT5G59780,4.831470689,4.701347716,5.966831553,5.131647574,4.050205791,4.302785985
AT5G59800,8.142312152,7.795021654,8.142761815,8.087042623,7.999941505,7.924566504
AT5G59820,8.489666955,8.832074772,8.326703378,8.178710503,10.2260706,9.711553846
AT5G59830,8.035616366,7.913234486,7.945716568,7.915222652,7.814584987,7.927519275
AT5G59840,8.665816514,8.630758365,8.565370212,8.64078152,8.803189279,8.845230786
AT5G59845,7.601821107,7.730680936,7.387959681,7.082371529,8.629004139,8.109285375
AT5G59850,11.17364219,11.12390889,11.06817191,11.34020129,11.41135646,11.56931297
AT5G59870,10.99173995,10.98924304,11.10487388,11.31603075,11.22419154,11.50071271
AT5G59880,11.42107459,11.35595124,11.41230879,11.29277608,11.449586,11.51690147
AT5G59890,9.596554409,9.740134249,9.600760221,9.722484987,10.31531575,10.30853854
AT5G59900,4.524517982,4.420031014,4.533432589,4.724347683,4.557326499,4.263961248
AT5G59910,10.6358685,10.45284811,10.74790517,10.88348661,10.90599948,10.97226959
AT5G59930,3.8639577,3.875958855,3.720698558,3.840165356,3.893684827,3.959295005
AT5G59940,6.368770253,6.277180923,6.325463203,6.250068994,7.520332688,7.228404525
AT5G59950,9.579579737,9.430193217,9.448291584,9.465485308,9.70984077,9.81258709
AT5G59960,8.882539642,8.594770252,8.631681054,8.55527906,8.267105722,8.322900804
AT5G59980,6.137667788,6.210742119,6.167328418,6.335008938,6.178904733,6.356122892
AT5G60020,4.293551568,4.581697101,4.086256147,4.509812735,4.510306276,4.395381684
AT5G60030,5.342026549,5.496028522,6.30810992,5.753994584,5.241628521,5.512613158
AT5G60040,6.636289818,6.794625605,6.663780526,6.898727097,6.691499802,6.805651392
AT5G60100,7.262489018,6.947426541,7.519423277,7.220869133,6.723309934,6.586146698
AT5G60120,5.886716262,5.973933591,6.395718574,6.511042104,6.446618,6.346171257
AT5G60150,5.357295515,5.736798175,5.83966302,6.329975843,6.375553909,6.355684196
AT5G60160,9.405015255,9.344431333,9.584975228,9.534959268,9.635240773,9.752283844
AT5G60170,7.192904982,6.81408179,6.69385688,6.809768339,7.030150945,6.810113156
AT5G60190,8.32307794,8.402361312,7.871602522,7.875284627,8.021849559,8.163763721
AT5G60200,9.732610431,9.655533688,9.601127524,9.955898688,9.25944215,9.52352445
AT5G60210,5.887380308,6.000417607,6.260491459,6.441731564,6.30543634,6.442179297
AT5G60230,7.28817391,7.23823264,7.231557836,7.275387608,6.996979063,7.189803843
AT5G60280,3.880940145,4.026137866,4.439173954,4.302415406,6.112415894,5.097587523
AT5G60300,8.911901538,8.826356663,8.758400047,8.6732642,8.840311874,8.590502382
AT5G60310,5.402458735,5.453730428,5.052872564,5.31268962,5.157439471,5.301675431
AT5G60335,5.89619323,5.693815137,5.752091204,5.962656356,5.721198136,5.967352209
AT5G60360,11.20169313,11.05039012,10.99068161,10.85418168,11.2468284,11.20075422
AT5G60400,3.245524602,3.442780126,3.644962044,3.449112999,3.24243564,3.183043626
AT5G60410,9.405240966,9.312784788,8.935496674,8.981256068,9.174917313,9.043428886
AT5G60430,7.676916282,7.192514439,7.566566536,7.488121775,7.215020203,7.479890564
AT5G60440,4.492950856,4.346329641,4.475329301,5.090626549,6.533781102,6.678363789
AT5G60450,6.264455155,6.167375369,6.016565422,5.859490137,5.580037585,5.468054256
AT5G60460,9.921435897,9.757776295,10.0187428,9.700765459,9.213151905,9.550466708
AT5G60490,9.171225161,9.520828384,8.739690974,8.759233942,8.582493446,8.484061147
AT5G60520,4.705945009,5.060372449,4.230890406,4.687546544,4.628993592,4.507516138
AT5G60530,3.723017299,3.698306942,3.55989497,3.455822191,3.587291896,3.455216546
AT5G60540,9.844760734,9.822322028,9.556933206,9.49784274,9.161456343,9.571571832
AT5G60550,8.830051701,8.733772715,8.769193249,8.869963706,8.543251392,8.50941999
AT5G60570,8.255097774,8.147800233,8.273074871,8.183912963,8.079378024,8.077118922
AT5G60590,7.381116584,7.361294337,7.253400696,7.350020663,7.067616684,7.220204199
AT5G60600,9.027756156,9.063665611,8.514448074,8.46667279,8.492631686,8.436157163
AT5G60620,9.598674236,9.322807209,9.641962608,9.492638205,9.600467572,9.581229708
AT5G60630,7.823941074,7.950043903,7.454739603,7.166147439,7.461875307,7.261851487
AT5G60640,10.67537918,10.72314268,10.46639502,10.65717913,10.65303258,10.70472124
AT5G60660,5.379216494,5.687589746,5.446116437,5.378752941,5.237987965,5.295439601
AT5G60670,11.4611891,11.39266715,11.38766201,11.47738207,11.24044571,11.5240283
AT5G60680,9.405618355,9.169793332,9.383930364,8.919777505,9.164775918,9.196250529
AT5G60690,9.103617895,9.08396639,9.003255823,8.779577346,8.438533623,8.756685572
AT5G60710,8.959275033,9.017152879,8.518530746,8.248122176,8.930211327,8.619235387
AT5G60720,3.130609168,3.441636237,3.053447268,3.245834284,2.953038169,3.10908993
AT5G60730,7.397444365,7.761740572,7.56924101,7.95620426,8.04634247,8.228283768
AT5G60750,8.519859414,8.41460473,8.329934264,8.305861636,8.507887532,8.502202055
AT5G60760,4.447694584,4.971694994,4.63615198,4.820970492,4.998587065,5.061849325
AT5G60790,10.95207086,10.84024108,10.66500964,10.67940082,10.45620499,10.54567422
AT5G60800,7.450248043,7.620025075,7.439210435,7.315289921,7.256942441,7.471387846
AT5G60820,6.766444908,6.914088645,6.838514566,7.016003185,6.775210241,6.535933382
AT5G60840,8.1178452,8.216792852,8.16562174,8.36569591,8.088687374,8.187627133
AT5G60850,5.912727759,5.572140659,5.918299177,5.443412618,4.845107597,4.894401912
AT5G60860,7.164657215,7.349330919,7.40179066,7.620615389,7.505571385,7.37277487
AT5G60870,7.457369775,7.581006468,7.430214967,7.60294501,7.369475512,7.582067982
AT5G60890,3.428469888,3.536554047,3.526179331,3.628826148,3.567678196,3.575393447
AT5G60920,10.23284533,10.3310112,10.02233287,10.17683063,9.883006663,9.654122338
AT5G60930,6.579499827,6.985660454,7.164695618,7.558098775,7.749873206,7.730866834
AT5G60940,7.118089738,7.010930213,7.176829371,6.990859782,7.136032119,7.09449609
AT5G60950,5.919010087,5.297212627,7.203558044,7.223211156,8.783103984,8.128829022
AT5G60960,8.934022138,9.015510948,8.933577574,8.986866176,9.122974905,9.229588179
AT5G60980,8.960489817,9.095902504,8.694478368,8.619745522,8.727184955,8.86834828
AT5G60990,8.577733216,8.647998189,8.354450372,8.423969412,8.404795323,8.729042918
