Analysis.Id,ARG1.KO_FLT_Rep1,ARG1.KO_FLT_Rep2,ARG1.KO_FLT_Rep3,ARG1.KO_FLT_Rep4,ARG1.KO_GC_Rep1,ARG1.KO_GC_Rep2,ARG1.KO_GC_Rep3,ARG1.KO_GC_Rep4,WT_FLT_Rep1,WT_FLT_Rep2,WT_FLT_Rep3,WT_FLT_Rep4,WT_FLT_Rep5,WT_GC_Rep1,WT_GC_Rep2,WT_GC_Rep3,WT_GC_Rep4,WT_GC_Rep5
AT1G02810,1.988255815,1.964393309,2.007670047,2.014622865,1.916623973,1.946590989,2.096241551,1.637004545,1.995194927,1.843307101,2.071037855,1.968292513,1.79111382,1.998167783,1.962071068,1.844702325,1.989996212,2.259946487
AT1G02816,2.974726579,3.077544402,3.648969795,3.2808624,3.398935131,3.381065085,3.663921924,3.516899684,3.32494957,3.6905384,3.680467332,3.604417766,3.308756319,3.450759215,3.965644493,3.034890779,3.725302835,3.695296412
AT1G02840,8.916068682,8.880111766,8.655898534,8.777356197,8.710584775,8.054220319,8.709363188,8.8783268,8.76304293,8.655132431,8.634214035,8.792853205,8.925599609,8.747069054,8.498395455,8.9417006,9.020650265,8.817520797
AT1G02850,8.616623371,8.674114229,8.583982538,8.276633811,8.7779735,8.146009577,8.450741347,8.542047346,8.905691732,8.551256433,8.766963234,8.163684123,8.325024214,8.644265,8.762948356,8.364692165,8.393490236,8.334805946
AT1G02860,4.744512616,5.032489712,4.016450856,5.168221872,4.039866231,3.653877554,3.596765735,4.19025156,3.527148308,3.710973081,3.683683993,4.388536496,3.790202944,3.955127764,3.630614035,3.836791182,3.718296832,4.541234047
AT1G02870,7.391542625,7.286683789,7.99186893,7.475097746,7.646444844,7.53324914,7.776561092,7.689694722,7.692591017,7.817780696,7.722935604,7.742500726,7.929703978,7.968775775,7.910233088,7.696348399,7.913039606,7.855828214
AT1G02890,7.739604724,7.433660224,6.722267938,7.323460082,7.256211786,6.787644923,6.97966623,7.333319871,7.52900376,7.522636183,7.512918873,7.459908734,6.818386318,7.127911697,6.959345056,7.423150116,7.152027878,6.921857451
AT1G02900,1.956324608,1.809708598,2.359984985,1.85966851,2.315087494,2.012733894,2.072704766,1.857007933,2.008894588,2.349647412,2.16477591,1.911696662,2.072704766,2.048552194,2.280647008,2.074070586,2.10243285,2.467714753
AT1G02910,3.674974586,3.581804088,3.188496921,3.634852957,3.192388182,3.510165691,3.288986754,3.356087873,3.4474097,3.412719584,3.767261984,3.298190822,3.309606187,3.616823362,3.425810169,3.478584844,3.553073764,3.436263012
AT1G02950,1.704631477,1.739662047,1.869850967,1.860436276,1.733473413,1.932318527,1.956305571,1.748153952,1.66818292,1.781313955,1.818879425,1.794117639,1.699936163,1.957129301,1.936877032,1.806335632,1.857083358,2.069742696
AT1G02960,4.230619721,4.086397902,4.298684362,4.116478597,4.541302411,4.117759292,4.329116696,4.453708481,4.305721232,3.725786617,4.205041501,4.312538204,4.336596656,4.772532929,4.259385037,4.899851388,4.412310923,4.125207879
AT1G02970,2.430881493,2.435051948,2.555346463,2.564695866,2.293332695,2.48728551,2.393466329,2.383814843,2.719375049,2.623728133,2.790979151,2.34551586,2.557428576,2.459878443,2.456705767,2.449437536,2.031760245,2.400108578
AT1G03000,3.094754144,3.03343344,3.037255991,3.069215791,3.434110432,2.706955353,3.37049727,3.349707896,3.180925737,3.183873099,3.052403103,2.361698662,3.236363743,3.355531131,3.33830207,3.15872244,3.285218468,2.996373908
AT1G03010,2.159558653,1.936324625,1.955555147,2.101321068,2.233055408,2.056383994,2.191508553,2.099881172,2.399589274,2.154663048,2.100340609,2.149017479,1.878709699,1.813527961,2.01649976,2.01163846,2.5663403,2.092430367
AT1G03030,2.658132494,2.696911368,2.908670562,2.686499862,2.745062435,2.748790787,2.664207029,3.068665796,2.727372068,2.52897503,2.885125151,2.734319519,2.547218163,2.732445824,2.648769081,2.726936764,2.456088783,2.555292174
AT1G03040,6.19148395,6.119766957,5.406306835,5.233846957,5.307063342,4.915680336,5.645012973,5.871409197,5.796918901,5.373262991,6.026788404,5.249369734,4.649526618,5.852407766,5.601720832,5.841763025,5.404543144,5.237965897
AT1G03060,2.527455585,2.217275441,2.058885774,2.429718524,2.319243434,2.530214371,2.26770972,2.4326678,1.917550209,2.309633168,2.206685394,2.506585321,2.344598926,2.408007797,2.238385325,1.971649239,2.426107271,2.003176151
AT1G03070,8.074169265,8.141102988,7.193031471,7.679567381,7.218497345,6.781215279,7.59964069,7.39854746,6.518864225,6.598487562,7.338814529,8.412057744,7.636875629,7.581494621,7.114816148,7.624912643,7.567698491,7.88538225
AT1G03080,5.7871234,5.021701197,3.32302321,4.390884072,3.476613354,3.217928481,3.805656561,5.147409704,3.402179479,3.6305577,3.859600976,4.861322822,3.586123731,3.502235964,3.127221727,3.416229042,3.706596344,3.911128857
AT1G03090,11.53573502,11.47192111,10.45687801,11.28425375,10.8923625,10.15862535,10.84301106,11.18641022,10.6367543,10.85094121,10.60903255,11.47327523,10.70934206,10.09095941,10.07981209,10.94150367,10.72490087,10.62068215
AT1G03100,2.174642856,2.205793474,2.229197784,2.30910964,1.960723663,2.211214322,2.478768425,2.078761649,2.253009566,2.45285119,2.046785206,2.148476708,2.334623013,2.294960506,2.313639566,2.218380521,2.16074876,1.881120524
AT1G03110,2.518247177,2.481478076,2.45900692,2.490811266,2.758859839,2.528273501,2.230238538,2.470759743,2.501657605,2.623728133,2.776482141,2.661254755,2.255841583,2.862186609,2.788713922,2.648852112,2.630319059,2.645163327
AT1G03130,3.663113417,3.702772246,4.045653888,4.518694172,3.498862402,3.745799795,3.752752034,4.170798578,3.518949563,3.39084828,3.623233876,3.742876452,3.312935486,3.421465034,3.611604625,3.498642274,3.245951964,3.277960554
AT1G03150,4.861965761,4.436852723,4.648150848,4.554056966,4.359311849,4.126992718,4.471559299,4.656642286,4.371836338,3.836698648,4.389125502,4.890234782,3.493750165,4.539692526,4.461842651,4.712075861,3.678624014,4.043291195
AT1G03160,2.004288346,1.918077933,2.072168627,2.307772198,2.125480063,1.864924643,2.059519193,1.97115913,1.937724535,1.984668569,1.982164677,2.288345663,2.031760245,2.046842577,1.992596542,1.802517206,2.105170638,2.300874235
AT1G03180,2.060821592,2.276270767,2.696272974,2.438271252,2.280974781,2.134725256,2.171421118,2.512721051,2.144395322,2.205939204,2.181743681,2.054138531,2.408007797,2.100051885,2.346307449,2.223666075,2.45873485,2.179818268
AT1G03190,3.060701969,2.800479096,2.854641692,2.650326406,2.807299569,2.697183492,2.624619451,3.196322115,2.746933801,2.397128243,2.954699627,2.523888007,2.755549354,2.977478696,2.67473657,2.640586899,2.782585849,2.903075356
AT1G03200,2.325295405,2.34421994,2.259800065,2.154231032,2.278982674,2.462482309,2.500413704,2.664211387,2.197626911,2.285751023,2.335612537,2.729917087,2.089437578,2.20245663,2.102861601,2.058928234,2.425906291,2.667282533
AT1G03210,7.133688901,7.286483881,7.555773354,7.103940732,7.034123404,6.587317727,7.19504945,7.107180365,6.987031855,7.121271142,6.776398836,7.119979029,6.899086771,6.784773599,7.009772133,6.628871215,7.151574937,7.145525602
AT1G03220,13.07290828,13.06698385,12.57158705,12.81315493,12.49121565,12.60375141,12.61039498,12.61934,12.58162069,12.39291581,12.80685191,12.80626302,12.24135312,12.35249574,11.99846356,12.52920583,12.46431641,12.46626743
AT1G03250,3.795925238,4.074009221,3.785349415,3.821565656,3.701227088,3.761343917,3.915887554,4.000418662,3.342147447,3.389577272,3.672960125,3.936626723,3.340447096,3.686364258,3.795417614,3.499487138,3.76685754,4.403941468
AT1G03260,2.134009873,2.102527347,2.488591664,2.632298381,3.00857811,2.735122422,2.286097274,2.061717561,2.722936633,2.682670955,2.553464612,2.128410878,2.55471749,2.418428171,2.734471203,2.322490345,2.40417358,1.707770695
AT1G03270,2.174287956,2.1449222,2.288446153,2.097300653,2.10226016,2.115079943,2.402162988,2.303395448,2.0606252,2.063699303,2.196323326,2.004674042,2.160003097,2.231092109,2.245524314,2.280647008,1.940477104,2.329804055
AT1G03280,6.229560412,6.257602226,5.965580276,6.229572423,5.814732931,5.316186176,5.886128424,6.395608733,5.542688532,5.662601442,5.857271777,6.215308243,5.552803884,5.373568261,5.603119856,5.741158037,5.722971091,5.502530868
AT1G03290,7.22850097,7.386186083,6.603203267,7.303866632,6.901858886,6.848223088,7.113352613,7.342904326,6.353234599,6.462120646,6.241784973,6.961479308,6.123154225,5.799401832,6.165681319,6.268368553,6.19057934,6.598939274
AT1G03300,2.021594801,2.110321113,1.950707664,1.984961038,2.053020084,1.951426798,1.864030257,1.983910463,1.93026155,2.068055928,1.86186515,2.203952399,1.99630869,2.059036131,1.98656553,1.894314282,2.024652165,2.039253344
AT1G03310,1.927828884,2.01490477,1.88183467,1.938342898,1.897553851,1.920792756,1.894715162,2.170150357,1.883007454,1.756905019,1.774225185,1.683851539,1.902326277,2.023590089,1.687308055,1.795648483,1.978781314,1.850777809
AT1G03330,8.033010349,7.952264141,8.250962318,8.230264363,8.179663979,8.134005045,8.148758178,8.124482138,7.930926366,7.738936151,7.859370245,8.073363377,7.784067848,7.92267329,7.839450869,7.870850664,7.55979058,7.776455716
AT1G03350,4.795222546,4.388396407,4.12850223,4.317894545,4.420719662,3.992528538,4.514166484,4.498854487,4.588146396,3.795811469,4.638464649,4.423884985,4.281162229,4.462374717,4.370309947,4.519578852,4.061699439,4.300117711
AT1G03360,5.98933283,5.814780207,6.492437741,6.172942862,6.180794398,6.260193447,6.553057079,6.309583177,5.623161052,5.898974839,6.118910965,5.765038427,5.807894367,5.937711311,6.316296892,5.827939109,5.667885296,5.871502882
AT1G03370,3.870669421,3.652450285,3.792536913,3.822547019,3.378389285,3.233371735,3.442373509,3.481957351,3.100724532,3.114513897,3.273320083,3.0849764,3.036634009,3.019075952,2.682876354,3.146176192,3.067256745,3.191432609
AT1G03380,4.197217559,4.410520771,3.939505502,4.323118918,3.620435971,4.181723018,3.576832234,4.069510955,4.021512432,4.624052405,4.392198547,4.38084766,3.426754942,3.793317284,3.314258426,3.67854053,3.990650966,3.789696443
AT1G03410,1.968115214,2.097836267,2.392803356,2.298350637,2.149320216,2.703098021,1.853136197,2.016045189,2.122573411,2.137084369,1.898455382,2.00322007,2.314372411,2.126102543,2.184247534,2.023480204,2.20887567,2.347104453
AT1G03430,2.246326054,2.257076678,2.714995713,2.44974541,2.565624686,2.503228743,2.406173094,3.130993651,2.290533927,2.395603844,2.219570255,2.343984995,2.255317591,2.30013726,2.395523728,2.318782647,2.247788687,2.333500944
AT1G03440,2.358212131,2.190397558,2.197431168,2.026988266,1.984926743,2.141037084,2.249404812,2.145455924,2.329434355,2.126995304,2.116909909,2.071865907,2.143496138,2.114729662,2.112672844,2.261930151,2.110723832,2.4697306
AT1G03445,2.543768664,2.573883902,2.360870523,2.535013156,2.412870335,2.344533447,2.53947403,2.370475492,2.59672294,2.517596606,2.501883036,2.560569921,2.848007484,2.940238605,2.698394366,2.408838466,2.322693239,2.273662221
AT1G03457,2.286885213,2.38118975,2.268714978,2.258626827,2.609554727,2.360944321,2.385613168,2.504037225,2.31482753,2.060515728,2.213215682,2.351945838,2.457889725,2.546910491,2.556078248,2.428578667,2.778480523,2.354242104
AT1G03470,2.555410145,2.206058614,2.138335514,2.374464368,2.362171675,2.25394015,2.522990385,2.485073307,2.507191028,2.408740145,2.646920046,2.323271956,2.356115582,2.507551588,2.209243881,2.536823523,2.349181241,2.378070489
AT1G03475,4.52770547,4.202650734,4.64516478,4.598485145,4.095582879,3.583707894,4.296407439,4.428192537,4.087831726,3.591172392,4.488260134,4.625742613,3.64639771,4.34156435,3.535459338,4.623683596,4.122489543,3.578047684
AT1G03510,2.131186728,2.140719672,2.270927309,2.255939636,2.270917428,2.411687163,2.030651836,2.303395448,2.217037224,2.208267789,2.093639411,2.129058876,2.267853261,2.091647282,1.873774788,2.245654689,2.091451595,2.063456467
AT1G03520,1.902871324,1.873132421,1.889521024,1.861649404,1.625830524,1.924943491,2.077226673,1.827651274,1.863982682,1.656755028,1.948219829,1.765834768,1.964076546,1.698947284,1.674109669,1.867655163,1.916503983,2.161645196
AT1G03530,3.042335971,2.909755527,2.67710324,3.467624971,3.027431324,2.44548835,2.643262652,3.010655301,3.128990578,2.232048959,3.037202153,2.807532916,2.572875653,2.999429884,2.727304271,2.787059958,3.248411806,2.747468744
AT1G03550,2.950686944,2.623581509,2.361698662,3.068877159,2.297172158,2.325195948,2.459733673,2.750727214,2.75482765,2.711628852,2.798837023,2.846817905,3.136433586,2.808275729,2.766594919,2.499976059,3.111566581,2.722796857
AT1G03560,1.81538639,1.892504824,1.890503305,1.783194003,1.91564867,1.901483139,1.867745981,1.856396309,1.865451513,1.920058371,1.856187027,1.795492949,1.867103822,1.88838564,1.726773006,2.042164807,1.860635497,1.980159532
AT1G03590,3.038936807,2.706525965,2.810449162,2.641619028,3.219083573,2.557373882,2.91922667,3.215196039,2.723487436,2.806255984,2.935435044,2.770923831,2.955819788,3.310736522,3.334998784,3.235762283,3.092264498,2.99645369
AT1G03600,3.479728967,3.330800141,3.759161881,3.963444806,3.500789213,3.440807724,3.936587426,4.04533798,3.315038438,3.151996859,3.028781761,4.194296289,2.738391545,3.465386542,3.544838702,3.305120815,3.290935006,3.319368005
AT1G03610,7.92010893,7.596394142,7.024695079,7.377452221,7.048387865,7.166322985,7.207146014,6.853662267,7.982383055,7.709887372,7.795600488,7.329885958,6.850142285,7.46232428,7.198443824,7.441746966,6.977779552,7.400384821
AT1G03630,1.804399463,1.911405217,2.065991432,1.913348753,1.87081226,2.087409742,1.943141535,2.034127855,1.865546733,1.64043272,1.922059739,2.02796132,1.79499211,1.969519751,2.16904739,1.694869346,1.869918885,2.053121502
AT1G03660,2.833030946,2.87282698,2.986684656,2.504784131,2.746963656,2.801760227,2.735569474,2.502432329,2.563459759,2.55118081,2.345446775,2.426793519,2.597648657,2.483688234,2.164808461,2.57990159,2.384114955,2.679105718
AT1G03680,2.74740708,2.79316579,2.920795095,2.956856523,2.731677018,2.957165722,2.837897796,2.838240346,2.535065182,2.886689944,2.789004076,2.836484481,3.437474179,2.944469828,2.892227175,2.847083552,2.657858247,2.604047428
AT1G03687,2.696368174,2.607514718,2.6385955,2.664553454,3.001157984,2.581285277,2.828820304,2.732360412,2.651495787,2.6663232,2.760721033,2.691184053,2.203952399,2.527355842,2.58692878,2.54944181,2.640136557,2.402235929
AT1G03710,2.046566809,1.719547449,1.904879963,2.014088955,1.875676524,2.087847752,2.107159599,1.96280882,2.03322976,2.078035551,1.996745148,1.939850945,2.349396238,1.873307709,2.061113084,1.889138391,2.038986487,1.83217495
AT1G03730,3.565595042,3.508378331,3.293716091,3.108543725,3.185223341,3.363562821,3.550926294,3.263557053,3.363076156,2.830886004,3.47239126,3.334749975,3.304803192,3.441921801,3.08156845,3.406371814,3.244334479,3.526100937
AT1G03740,3.223433886,2.909115161,2.797804336,2.417825604,2.503491359,2.908237119,2.457833843,2.598010313,2.403205999,2.417814538,2.731803762,2.456559507,2.648622703,2.247986343,2.087151609,2.213071107,2.075400464,2.372802045
AT1G03750,2.566516514,2.228014384,2.622556408,2.484004769,2.224564017,2.124840706,2.345096847,2.434015407,2.376953288,2.009756455,2.520302893,2.327558349,2.527621723,2.383881558,2.492006181,2.53167156,2.496319975,2.494620495
AT1G03760,6.937876261,6.893513557,6.697164004,7.023459532,6.94738178,6.462303678,7.114984327,6.988055615,6.876438714,6.517688505,6.668942683,6.644872125,6.483746162,6.662368051,6.329281397,6.774116853,6.611625011,6.453058927
AT1G03770,3.149162807,2.958535017,2.642612934,2.602445761,2.931505315,2.459583253,2.705580499,2.782950168,2.305702266,2.446574066,2.562028736,2.637369319,2.457875872,2.314366271,2.153969739,2.271582739,2.334955875,2.061076926
AT1G03780,1.990221055,2.090669242,2.123614161,2.178414304,2.14004827,2.077383971,1.861844929,2.01877233,2.001094966,2.244443213,1.928560645,2.080922662,2.386778905,2.130195551,2.360984631,1.913716768,2.278219498,2.588084083
AT1G03820,1.892319396,2.154582119,2.054379916,1.954105011,2.024241912,1.971604508,1.850451562,2.012801822,2.045395616,2.015985416,1.843056267,2.037825022,1.874954059,2.104294993,1.98497455,2.004611906,2.535522545,2.199788145
AT1G03830,2.020209341,2.106772872,1.958313028,1.926121235,1.994018893,1.983164583,1.956939365,1.828277271,2.156937518,1.790219684,1.970980169,1.890567718,2.184507839,1.897533784,1.920798802,2.121593311,2.192640208,2.119063312
AT1G03840,2.256845186,1.925010643,2.0790031,2.007773642,2.110188214,2.73120456,1.953911939,1.923639462,2.320250061,2.297288638,1.992508523,2.259353542,2.591195749,1.857972735,2.027922684,2.187479989,1.783961726,1.85821082
AT1G03850,7.947761417,8.072456335,6.800988509,7.388768515,6.962942532,7.082515166,7.348690427,6.828505396,5.981387318,4.799318346,5.396414131,6.999191458,4.563599576,6.1210365,5.822656931,6.187892478,5.952173111,6.472725754
AT1G03860,9.366530897,9.142783419,9.69490909,9.376962537,9.383328423,8.861957416,9.500773559,9.433155537,8.960579316,8.923534471,9.275805501,9.495513073,9.199540389,9.119023112,9.214542294,9.083711882,9.39245152,9.350137862
AT1G03870,2.384524647,2.140775711,2.345449218,2.536770784,2.858212503,2.641154317,2.566563566,2.613205923,2.886526484,3.200451955,3.203726778,2.837113535,2.625834877,2.915054278,2.705420559,2.666821443,3.635198406,2.800668617
AT1G03900,9.164359241,9.225919186,8.956186272,8.793659036,9.122573704,8.819065521,9.139482902,9.098320656,9.016703564,8.726528005,8.958380504,9.11489043,8.954066267,9.058594235,8.855734854,9.051728278,9.133634743,8.992539424
AT1G03905,2.806143607,2.94061655,2.882455963,3.202662798,2.902819694,2.8598797,2.613805886,2.778851195,2.766722815,2.723813227,2.505347966,3.287989377,2.344605815,2.635103864,2.500712552,2.589349356,2.562925152,2.557509561
AT1G03910,7.940498247,7.848669009,7.230279086,7.660480754,7.215467713,6.766617185,7.382572123,7.964277096,7.228748691,7.072020799,7.495513081,7.639426836,7.415799631,7.172023646,6.842806425,7.340748064,7.582174273,7.326974115
AT1G03920,2.175106947,2.295874084,2.383162642,2.326752065,2.228267178,2.344533447,2.32758816,2.079179427,2.352281599,2.280558449,2.260725084,2.298069241,3.010330962,2.256492306,2.436037607,2.046346623,2.347147987,2.206058614
AT1G03940,1.873564173,1.79369152,1.746488085,1.932650829,2.162724571,1.805641239,1.929261691,2.050522256,1.982115808,2.259474557,2.015536374,1.868230207,2.760515456,1.840009613,2.308181454,1.983993439,2.109131121,2.433633642
AT1G03950,2.092742176,2.162391598,1.898057603,1.932987521,1.839378248,1.951679499,1.894380449,2.000219588,2.131757076,2.130014815,1.805997657,2.120288309,1.929261691,2.017195826,2.062214018,2.132091789,2.070521044,1.972332182
AT1G03960,2.004134908,2.087390931,1.963931518,2.072462158,2.093041443,2.091858271,2.009666607,2.063460219,2.075163243,2.177928035,2.039131899,2.099498227,2.162395934,2.162367256,1.89332689,1.862454014,2.013600107,2.068278668
