"","1: upregulation, -1: downregulation","Symbol","Microgravity-Terrestrial","Col0_FLT_Rep1","Col0_FLT_Rep2","Col0_FLT_Rep3","Col0_FLT_Rep4","Col0_FLT_Rep5","Col0_FLT_Rep6","Col0_FLT_Rep7","Col0_FLT_Rep8","Col0_GC_Rep1","Col0_GC_Rep2","Col0_GC_Rep3","Col0_GC_Rep4","Col0_GC_Rep5","Col0_GC_Rep6","Col0_GC_Rep7","Col0_GC_Rep8","Cvi0_FLT_Rep1","Cvi0_FLT_Rep2","Cvi0_FLT_Rep3","Cvi0_FLT_Rep4","Cvi0_FLT_Rep5","Cvi0_FLT_Rep6","Cvi0_GC_Rep1","Cvi0_GC_Rep2","Cvi0_GC_Rep3","Cvi0_GC_Rep4","Cvi0_GC_Rep5","Cvi0_GC_Rep6","Ler0_FLT_Rep1","Ler0_FLT_Rep2","Ler0_FLT_Rep3","Ler0_FLT_Rep4","Ler0_FLT_Rep5","Ler0_FLT_Rep6","Ler0_GC_Rep1","Ler0_GC_Rep2","Ler0_GC_Rep3","Ler0_GC_Rep4","Ler0_GC_Rep5","Ler0_GC_Rep6","Ws2_FLT_Rep1","Ws2_FLT_Rep2","Ws2_FLT_Rep3","Ws2_FLT_Rep4","Ws2_FLT_Rep5","Ws2_FLT_Rep6","Ws2_FLT_Rep7","Ws2_FLT_Rep8","Ws2_GC_Rep1","Ws2_GC_Rep2","Ws2_GC_Rep3","Ws2_GC_Rep4","Ws2_GC_Rep5","Ws2_GC_Rep6","Ws2_GC_Rep7","Ws2_GC_Rep8"
"348","AT2G45420",NA,-1,2.3179350521251,2.31873224916247,2.57894311072688,2.80091674829509,2.58013451694511,2.57895322846376,2.58425047162681,2.58321934172165,2.80016097143939,2.80084366235052,2.3191235644027,2.99488557739753,2,2.58196165328451,2,2.32093007796266,3.44592551408203,2.57689668344666,3.15770132407402,2.99106486499043,2.57753960719869,2.80065848986321,2.79835690708461,3.57304060589918,4.15325161207382,3.16068872020386,2.99196459005668,4.15878411800874,2.31891858501658,2,2.31820017042116,2,3.31685903091474,2.31864640077528,3.16094988352587,2.80079207298902,2.31882418870152,2.32017806416034,3.31402193385121,2,2,2.58232559290587,2.31879294167409,2,2.32069523206662,4.09099719942892,2,2,3.31393328924728,3.44903419173861,2.99230604003206,2.99220996682569,2.80463840773313,4.45563433826788,2.79877337133188,3.45038783779622
"349","AT2G45690",NA,-1,5.33944638987096,5.76648256589027,5.37592028571253,5.65854545479593,5.54129869793632,5.34122479368105,4.16826305324585,5.72308046517184,5.76574921139816,5.79320986348648,5.81980491122829,5.74540200259279,6.453156045747,5.31381143791431,5.6035058819006,6.24319394255362,5.19048817987143,5.6214840776491,4.78845190495144,5.56853891327273,5.40597747481235,5.68597781173431,5.62447090430224,5.07166267392388,5.50396907385832,5.53934681757728,5.91568382060973,5.03180003533876,5.34392248408171,5.37986492126257,5.23117459141356,4.9905799472079,5.31431780423282,5.59957889643838,4.98583879328957,5.71372540886715,5.84347462168092,5.71981285569574,5.34564413968182,5.4507815384441,5.89481520003929,5.63656658590772,5.65792207692921,5.41703374214763,5.27986188057004,2,6.0398809859063,2,5.76898535887899,5.84274349536383,5.30804928650031,5.30787560710601,6.38627376286959,4.99593864809483,5.81420636533841,5.91743801893962
"350","AT2G46240",NA,1,8.38104201272284,7.53118916490911,7.88303814719802,7.11464836008961,8.00805981137159,7.40858492159513,7.71214911233363,6.85292604856919,6.11340870476183,7.07267444337056,6.60120964138625,6.51376195565817,6.05990748379359,7.05733796938666,6.11777908808091,6.4215005546436,9.52186573881935,7.23369527021816,7.16835621091013,9.23012022458887,7.02269330911465,6.79224400210234,6.57970503888107,6.52201417053039,6.56439078805257,6.07178054912095,6.19421328350287,6.47815360005762,8.0349670919167,8.15634758271981,9.85478782683107,7.03395088197396,8.06848290679091,9.75673135810804,6.73929496241505,6.44477334567111,6.27061890431265,7.32236399026264,6.23542421978227,6.01343740199261,7.83903232880398,8.35849331213479,7.43582856378377,7.32992112462835,7.92466390173767,8.53204711610677,7.98395568815111,5.35836847847485,6.68760605116605,6.41065777520171,6.2707683131074,6.28895347458006,6.14375890386418,6.70978016853168,6.44024791765202,6.34401254881978
"351","AT2G46740",NA,-1,4.936725942091,5.37780326130898,5.07147408410015,5.54080997948725,5.23493148886384,5.37594794623091,5.1273902796854,5.20478450756387,6.35901359197976,6.05176460186431,5.44663959073273,6.39962774464135,5.45345550236832,6.31335917080043,5.71664103491192,5.63925958457065,5.78760442003091,5.65001478691887,5.78686541639464,6.13283702135679,6.18828799690177,5.62944273133429,7.2178838921475,7.10153988741724,7.54122737808738,7.63471716139633,7.50779839550241,7.71385248231363,5.76735330353859,5.03230060851865,5.23117459141356,4.9905799472079,5.63607632474729,5.23318789583462,5.76634809638143,6.42829328689522,6.42807708860062,6.18153511074438,6.74217748371361,5.79851891422529,3.79812263818054,5.08047225708419,3.98820787926507,4.99109544629188,2.99691586528909,5.61895335944786,4.75079554449916,4.00067858840559,6.05354024999817,5.62880022823916,5.74060690753285,5.9626545063933,6.20345062633195,6.2435297477886,6.22888900674775,6.21534434250335
"352","AT2G46850",NA,-1,2,2.80049799146571,2.79961108331772,2.9924859984345,2,3.57291882099135,3.32064618939009,2.80511333053174,3.79534499764229,3.31280408058969,2.99297842495369,2.31988450103577,2,3.45369730098949,2.80213723236219,2,3.30919718331457,3.56878551816266,4.15278270566071,3.68805320361063,3.3085392651312,2.80065848986321,2.31773600409605,3.7945776815955,3.98392541883345,2.80023501009134,2.5796105366096,4.63182030791808,2.80089826745679,2.58038723242133,2.31820017042116,2.31978035630796,3.5793291064165,2.57948885603911,3.89503160738781,4.23581480409994,3.68966685566913,3.45385595450436,3.31402193385121,2,2.31934900511697,2,2.8006283741554,3.80009002429893,2.32069523206662,3.32470193797316,2,2,3.1625239253562,4.15720682362281,4.57211634344388,4.07553158040342,3.5807345986347,2.99768062765014,4.376064736568,4.23669929798027
"353","AT2G47540",NA,-1,2.3179350521251,2.57963215138541,2.57894311072688,2.3189271888549,2.31903324387715,2.318325536023,3.32064618939009,2.32088245225192,2.57937030874178,2.57990072935678,2.58028524984117,2,2,2.32012833555107,3.69200173779523,2.32093007796266,3.15814098265144,3.68363690682421,2.98900336151053,2.31836067875718,3.98324445761208,3.79617687124011,2,2.79970216516716,4.23100191993065,2.80023501009134,3.44919694350995,4.31046763289377,2.57994315752485,2.31918467543959,2,2.80274870360138,2.32024038508996,2.31864640077528,2.57958413292929,2.80079207298902,2.80069549812705,2.58204460237467,3.16260597010911,2.58179682341655,2,2,2,3.89943146556972,2.32069523206662,3.32470193797316,2,2,3.1625239253562,3.31212682959195,3.44963216503496,3.57456641428237,3.45539616295104,4.63995751165227,4.23207958972433,4.23669929798027
"354","AT2G47550",NA,-1,2.98999659416756,3.1610301131622,4.44461167397379,3.69002526324011,3.79698938581923,3.89363699962383,2,4.38808037734051,3.57375635586295,3.31280408058969,3.45048912266431,2.99488557739753,2,2.99549638490101,3.16315769869186,3.45625371084006,4.83965400929844,4.37265021771221,4.23052587790447,4.1560018861343,5.18950584766484,4.37964240000628,4.15355354888111,4.44478640739456,5.1508538907403,4.5710858094468,5.03024134224383,5.60154594333021,4.79441258671432,2.58038723242133,3.44753644880485,5.11974723452499,3.80131829946541,3.7956001480373,3.98787035315065,5.34369774757027,3.79623874305002,4.99232789377084,5.660263991204,5.79851891422529,3.16274944797203,3.80169849186038,3.44943239017914,4.38408110201585,4.31699030967443,2,3.31904714231129,4.00067858840559,4.98832604942777,4.98568413760693,5.54047924359358,4.89336101857808,5.03881837319904,6.4049672615717,5.11149119676416,5.30912093254916
"355","AT2G48080",NA,-1,3.79304301750933,4.15745674531429,2.79961108331772,4.23604534587147,3.79698938581923,3.68793080608021,3.58353809094342,2.99738447103925,5.02960405126772,3.98858593745851,3.98945478049743,3.31578860845485,4.45405422920303,4.0805692554923,4.31217309289292,2,3.68574019506257,3.3073769977161,4.07061034062806,3.31119927300613,2.79780416800971,3.44947720876786,2.9894968445757,4.30760995317353,3.89117518009897,2.31860984152461,4.15740606017781,4.8944709729666,3.79657772153162,3.16229147339347,2.99066206457208,3.79966970057901,4.08099914818378,2.57948885603911,3.89503160738781,4.37989576098024,5.07371859585939,3.57912079052018,3.89722161044515,5.94529432247085,3.57634754389614,2.58232559290587,3.57448538547199,3.31582804198393,3.99537132197822,4.09099719942892,3.31904714231129,2,4.15955283111913,3.68912463823529,4.23576032901599,4.30944377110855,4.63852700062736,4.75093374079289,3.4466708695089,4.44779345320569
"356","AT2G48090",NA,-1,2.57830127630913,2.80049799146571,3.44791817626849,2.80091674829509,2.31903324387715,2.318325536023,2.58425047162681,2.58321934172165,3.16059260254219,3.4497527748384,3.89658055367269,2.99488557739753,3.99507149268634,2.32012833555107,3.57683791982874,2.58329875541751,2.57790364601577,3.44399390204812,3.68519118370982,3.15999364905635,3.4452273372885,2.31880696080725,4.23130845023442,3.68805731560539,3.68560802195367,3.79546880587201,3.57423864437273,4.63182030791808,2.80089826745679,2.58038723242133,3.15954577688483,2.99462464662045,2.80373598040742,2.31864640077528,2.80043618779305,3.89564260132229,3.31259627038036,2.99562093641246,3.16260597010911,4.08019006652691,3.16274944797203,3.69495766304824,2.57973345391657,2.80300037488422,2,2,2.80529768600169,2,3.89711313382942,3.31212682959195,3.68977558258259,3.57456641428237,3.45539616295104,2,2.31792972268871,3.69059816191627
"357","AT2G48130",NA,-1,3.30991565744104,3.68934688188966,3.44791817626849,2.9924859984345,3.6903942344901,3.68793080608021,3.80582871488941,2.58321934172165,5.96151309531129,4.1580864566912,3.89658055367269,4.57642836248974,3.90207179379573,4.16291328979324,3.79864825941171,4.8536742637954,5.06870181632735,4.93302533359425,5.37235694050441,4.79200349624039,5.33736693795013,5.23391177679984,5.78778779801971,6.69701228667437,5.62411300237862,6.3240095370617,6.09334781367771,5.81956112440894,5.30833558496976,4.79556050189255,5.07094312624079,5.54473784361931,5.54685228412963,4.50995860467937,6.25143673291058,6.81807172488927,6.50865640928564,5.24008188078998,6.54195196000958,6.66328183258649,4.84683118496914,4.51701816083425,4.79387031683663,4.45110695424901,3.45550521075292,4.4632128111131,4.58095962218113,2,5.15806498633788,5.84274349536383,5.96283530232196,4.79397471329362,5.63801843061251,5.92639974108108,5.44116723479278,4.68840200220001
"358","AT2G48140",NA,-1,3.57160915291009,3.44923834769194,3.44791817626849,3.44986153357974,4.07636279832946,3.68793080608021,4.39058759927848,3.90305286181371,6.09266416470063,4.07582406839109,4.57324081798707,4.94527556547638,4.31667042100879,3.80091687415706,4.89631969157668,3.99625387130871,5.19048817987143,5.14831512914588,5.33764312399712,4.89136767746584,4.88751105637075,4.57191299213225,5.70843910628923,6.52201417053039,5.65264826006322,6.21304441639018,5.47717710071743,6.00891453449715,4.74202541496981,5.27305098017138,4.84184317571307,4.16155466376472,4.31516537724951,4.30875629013719,5.96211800919232,6.41162279724978,5.84347462168092,5.07972609036129,6.55721277868655,5.54588339128908,4.15986920370899,3.16552747368891,4.07543853624868,3.99237089526244,3.99537132197822,3.46237340214103,3.58176108688801,2,5.07569038891499,5.03001597368996,5.11562555317144,4.51066871032048,5.27970792067742,5.51932376401588,4.15431313674434,4.74276838273585
"359","AT3G01070",NA,-1,2.57830127630913,2.80049799146571,2.79961108331772,3.31290658533937,2.80114454154744,2.79962410738179,2.99893182453429,2.80511333053174,3.31184648960914,3.16147882244927,3.31349809462986,3.16424118885372,4.69487813152877,3.16492011573409,3.45167733116546,3.90322781998789,2.79827289175623,2.31709401785646,3.3087220344558,2,2.57753960719869,2.80065848986321,2.79835690708461,3.15999694319547,3.44580412254076,3.4488469386997,3.89508995635853,2,3.31288066572808,3.31368213616168,2.31820017042116,2,2.99577701784297,2.31864640077528,3.16094988352587,3.98849534752053,3.44953228432274,2.80360225336234,3.89722161044515,2,2.31934900511697,3.57968385661554,3.16119936439946,3.45296103528765,2.99691586528909,2,3.31904714231129,2,3.1625239253562,3.57406808423283,3.31269040677328,3.31257499472455,2.80463840773313,3.45647904251251,3.68655172867668,3.31340263157904
"360","AT3G01190",NA,-1,6.78800011905321,7.17421618926499,6.75071979624128,7.46100641372914,6.76735805406323,7.23976060488391,6.08545150078604,5.82802225154716,8.19770523194216,7.76639931999741,7.88097800710274,6.70439017694584,7.86390227474252,6.6778305920431,7.88281963572574,6.53437708955536,6.24661878295073,6.88337436809712,7.04467540242032,6.09164379305153,6.47047111313131,6.13496104752063,8.03993073368767,7.87112755887734,8.16369985522005,7.91434402518039,7.47609736291191,7.74081449543739,7.91587561030954,7.37026607784858,7.47353541700418,7.73762316284118,7.0898213846311,6.5077989331178,8.31043679321446,8.75627079411146,8.46032275714428,7.75957429063325,8.51441964848564,8.05671376438849,6.1775949095234,6.88715963920479,7.21349643299064,7.39094011055189,5.42066540135441,5.17403249888881,5.92624810766712,7.09891038963304,7.64512763369039,8.70488262349907,8.08282934505757,8.4602875479259,7.26060523020803,8.17533074644635,8.20416887158411,8.45759919508332
"361","AT3G01260",NA,-1,3.79304301750933,3.44923834769194,3.79442533511188,4.63121022110664,3.9891142268264,3.89363699962383,2.99893182453429,2.99738447103925,5.53918786642939,5.23430030387362,4.57324081798707,4.16196137902745,2.99671619990846,4.89907537129717,4.51348774299805,3.90322781998789,5.50414396275472,5.59237774292773,6.02366408437557,4.57003971655359,5.37208003358054,5.71343569477737,6.99080231492056,6.85306106668937,6.89810539078262,6.72542545234682,6.64273734302008,6.58616714367741,6.09429405134586,5.446919276656,5.44240834129134,5.87260501048983,5.38466675908136,5.47684232594688,6.75258625322339,6.96241005009285,6.89182613146489,5.87446795318681,6.74217748371361,6.71876281719904,5.57310362591313,6.05863833569572,5.81825615947334,5.8485043221966,5.1238151795591,5.39649816221898,5.61029788341476,6.26764427018236,6.57217180283396,7.18374769510809,7.15492665294516,7.45233811430353,6.20345062633195,6.55014422914127,6.89942871173,7.20531534493189
"362","AT3G01420",NA,-1,9.29519984983019,9.78815273792024,9.08528647608057,9.58492357042137,9.34749986815629,9.65794267972401,9.52339527439089,8.81498957208661,10.2180316361195,9.61054750279173,9.88835675017471,9.68328959487463,9.38148153699225,9.32195175267504,9.84738346183919,9.7263455839198,8.72038630474556,8.21916390398147,8.4660101551734,8.50974657073996,8.24469523400266,8.33324786963924,10.1464086783727,10.0072887891637,10.2960076049089,10.2490014021395,9.95836320076251,10.1290943225318,8.90982679549743,8.7872544142081,8.72290652186269,8.69669177425549,8.43872208974459,8.31911200988094,9.4268414641731,9.88103720236098,9.73435548591658,9.05738338743148,9.75834905388523,9.37424352587034,8.0206796578402,9.18934561906448,8.78205947184636,8.79081039928676,7.29776252400039,9.06528149237337,8.63548839528878,7.63024306228044,9.04474297138944,9.91443218760041,9.75942871650374,10.0301967428389,9.24399368538985,9.74524855034129,9.51138728085014,10.1607379653976
"363","AT3G01500",NA,1,4.30588918162464,5.50891426514554,5.8657456624342,7.47712229813209,3.79698938581923,5.26916603734318,6.68444643971962,8.30316940728416,5.9150057482851,5.71383728709903,6.55637363200217,7.19948423117436,6.95942006068827,6.22027992196122,6.60300590282959,5.55001780000673,10.815605215287,10.6123522698427,10.9314360972967,11.1872869318644,11.3763928635916,11.7169363249712,7.71402506613296,8.40435504240274,7.29195426597478,7.89649944434229,8.642256105325,7.56339074598125,8.43214659029835,9.06047456886779,9.28287903413178,8.70357766722999,9.71097071093215,9.94647881684294,9.03377583266237,5.34369774757027,6.90379445753905,9.6459082317032,6.13729295501931,7.61272775555853,8.59081821143073,7.15216838773962,6.36005780439682,7.90885097447324,9.33815911140411,8.40970714802944,7.73675215371479,6.10937673872983,7.48679284415674,6.84217604112284,6.00789290798703,4.51066871032048,8.47754033390473,5.77705537310904,5.95846110101508,3.79719983333773
"364","AT3G01730",NA,-1,2.57830127630913,2.80049799146571,2,2,2,2,2.99893182453429,2.32088245225192,2,2,2.58028524984117,2,2,2,2.31949552116054,2,2,2.31709401785646,2.31753949270574,2.31836067875718,2.31747894337641,2,2.31773600409605,2.31836185942852,2.79819138971189,2.31860984152461,3.16099399923647,2,2,2.31918467543959,2.31820017042116,2,2,2,2.31870348087592,2.31886914684084,2.31882418870152,2,2.31929751903063,2.995248875333,2.31934900511697,2.58232559290587,2,2.31989760839997,2.32069523206662,2,2,2,3.1625239253562,2.57952557601104,3.44963216503496,3.1612668067991,2.58285009844162,2.80536711699473,3.4466708695089,2.31909186792366
"365","AT3G01960",NA,-1,2.98999659416756,3.7959085316308,3.68790969735366,4.07595493833559,2.80114454154744,3.15989559665114,3.32064618939009,3.6968169525385,5.30677914431407,4.98667478319605,4.74290425282091,4.51510224572794,2,4.7996258097973,4.1604418642869,2.80521546833206,4.30492845811518,4.30249383419725,4.15278270566071,3.79457343789976,3.79140169082724,3.44947720876786,4.50616748900072,3.9865809173473,4.15325161207382,5.02975666519853,4.44625936505205,5.19667065097895,3.57490629032661,3.69092095669918,4.30695824842758,3.99192944069385,3.31685903091474,3.16079068880083,4.63026410825174,4.74181339005084,4.30947220021488,4.16310736902995,3.79793790082765,3.80056280156263,4.31158395621317,4.57836117225997,4.44656269207473,4.16201256103037,4.38732075249598,2,4.75079554449916,2,3.89711313382942,4.68659807865868,4.23576032901599,4.57195564497915,3.80282455232367,3.69722728569095,3.98494862072502,3.98933527560493
"366","AT3G02240",NA,-1,4.07213529961199,2.99199707246015,4.07361618416815,3.98871427079574,4.15863446980419,3.44793756558365,3.32064618939009,2.32088245225192,4.37869859455319,3.6899068736259,4.23682514147024,3.89938322346242,5.03861760631066,3.45369730098949,3.69200173779523,3.80378740119263,2.57790364601577,2.57689668344666,3.3087220344558,2.5790118969995,2.31747894337641,2.31880696080725,3.30931510125487,3.44805377075928,3.30908279019297,2.31860984152461,2,4.15878411800874,4.51109057868291,4.23706774543629,4.07315671481277,2.80274870360138,4.24125398505866,3.7956001480373,4.57147879854543,4.44687652509523,4.6872619224768,3.69437285370997,4.74364975188513,3.80056280156263,4.23771996450398,4.80056453965718,4.74148652304397,3.99237089526244,2.32069523206662,2,4.16618932727875,2,4.63265101542084,5.19485973275081,4.74175457149099,3.8954507683286,4.45424109929436,4.3885603776379,5.19153667880637,4.38080290532058
"367","AT3G02480",NA,1,7.70822519883155,7.20355125029547,7.85869348320979,6.09433489263905,8.23358699269972,7.56723854836878,8.87746427037995,5.80249373083201,5.7392997961725,5.50965458073397,4.57324081798707,5.87309302800344,5.82677731135729,5.74653635401483,4.51348774299805,5.16548407648391,5.22890143201884,3.56878551816266,5.50341748764911,4.68528614275664,3.4452273372885,6.39445871492129,3.15825009462509,2.79970216516716,3.57068285434718,3.16068872020386,2.80047017155796,4.51172624627174,5.65850550914117,7.62313312850822,9.63599291285906,4.7981277313509,7.46746569030053,9.86470064739915,6.270041570323,5.98560479219713,6.17509625741085,6.5461917341031,5.660263991204,5.87377237440414,5.54275300908089,7.67872960369462,5.65792207692921,6.81035945450005,5.85223282154589,7.41390251072057,4.38842906646006,6.61557764176203,3.1625239253562,7.19352568946335,8.06161621346413,3.31257499472455,2.80463840773313,7.29925598432479,8.03548322504223,3.79719983333773
"368","AT3G02850",NA,-1,3.68657030353553,4.37933796225032,4.93841499230391,5.07417631585207,4.51156722606302,4.84238813367019,4.58318176864729,4.58060064772524,6.37628186958775,6.23349468064429,6.09526681360761,4.79857620796607,6.57866197030647,5.48363594780544,5.87126962212853,5.16548407648391,4.23115286158555,4.78652243059012,5.56473753100102,4.23379399908998,5.10947461648842,5.03062941325989,6.20886760976043,6.00555704127847,5.06853288334368,5.62852863034362,5.91568382060973,5.94078591710043,4.84496394197704,4.07694501683457,5.07094312624079,3.5777909029638,3.5793291064165,4.79323765632803,5.79232217032172,5.44547474620566,5.1154861613642,5.12151671324662,5.0327995935256,4.7467835892762,4.23771996450398,4.85115149502576,4.15769427905108,5.07848322600532,4.38732075249598,2,3.80392456373727,5.2487370207726,5.51137829329404,5.79215794620025,5.65821228226382,6.65741882285405,5.12366323831332,4.75093374079289,5.62537122323632,6.83175040056679
"369","AT3G03130",NA,-1,3.68657030353553,3.31231924074829,3.89361462845552,4.07595493833559,2.99275195196356,2.79962410738179,3.58353809094342,3.90305286181371,3.31184648960914,3.79648643890239,3.89658055367269,3.45291920106993,3.90207179379573,3.31652206725257,3.79864825941171,4.0836431617325,4.62600129020255,4.62344330984821,5.06800008619697,3.79457343789976,5.2653298404302,4.74154665960895,4.15355354888111,4.37782796817839,4.62584056743788,4.84362340844234,5.07325236552254,5.19667065097895,4.23601117333011,3.45068438682147,2.99066206457208,4.6348141224173,3.90069265013976,3.44896384770444,4.15734414400963,5.15627975315746,4.23563621228183,3.80109504031487,5.23612169733278,5.16146770979133,3.45120936881014,3.99406016529869,3.44943239017914,3.99237089526244,3.99537132197822,4.91089554801663,2,2,4.44851859136631,3.79567917585693,4.68739503150792,4.84452352884621,4.63852700062736,4.99593864809483,4.56822901151004,4.68840200220001
"370","AT3G04320",NA,-1,2.98999659416756,2.99199707246015,2.57894311072688,3.44986153357974,2.31903324387715,2.99097667904315,2.80643939151676,3.16701856523168,3.57375635586295,2.80084366235052,3.45048912266431,2.99488557739753,3.45525093796228,2.80349554192647,3.45167733116546,2.32093007796266,3.15814098265144,4.15103413140507,4.15278270566071,3.31119927300613,3.57007832411285,3.57453235379973,3.30931510125487,3.31120283264315,4.73661607475991,2.80023501009134,4.15740606017781,3.79712673034207,3.44983403261278,2.31918467543959,3.31071529755873,3.79966970057901,2.32024038508996,2.31864640077528,3.57418563952809,4.07573168773465,3.44953228432274,2.80360225336234,4.07737876071536,2.58179682341655,2.80182264439876,2,2.57973345391657,2.31989760839997,2.99691586528909,2,4.58095962218113,2,3.1625239253562,2.99183691000495,3.44963216503496,3.44950971034496,3.45539616295104,2.99768062765014,4.50697481515716,2.99289895047668
"371","AT3G04570",NA,-1,6.37320315792988,6.52380234580677,5.88997260643842,6.6997550608123,6.25301240761979,6.50625037010484,5.90489602790652,6.37005638739431,7.69084129129179,6.62922994044092,6.74133385650159,6.90895610763016,7.70091016115356,6.75949504885981,6.87085434868522,6.9140317013859,6.04608751909841,6.36915153104467,6.78607151740601,5.65591342333798,5.65180932733344,6.13496104752063,6.60913113447418,7.39189515895592,6.89810539078262,7.08185336387426,6.90328305343823,7.70703250489902,6.36066057603651,6.17681290311864,6.23018304080216,6.25657723805919,5.87475970543342,5.07292826332627,7.20341005446332,7.1649750006807,6.95069893293365,6.5461917341031,7.28175747821976,7.08879292342304,6.11708388063506,6.62175245007037,7.12425603240706,6.43323204169039,5.90112820062312,7.51231337143427,6.68188263114355,6.00084818564654,6.91782759103111,7.41027499997929,7.41955766909855,7.5994080064141,7.11277758823157,8.11954549685827,6.44024791765202,7.40394993535576
"372","AT3G05180",NA,1,4.37608649198226,4.63038580254647,5.15381714542403,3.89585662192149,4.38056417094511,4.89121411876363,4.75306717329036,5.45467257883799,2.31857538155315,4.07582406839109,4.44792390967873,4.45105309800459,3.45525093796228,4.57744864610416,4.1604418642869,4.24398395037297,5.50414396275472,4.22875067383867,4.78845190495144,6.23095060467686,4.68152188691922,5.3078295085773,3.30931510125487,3.7945776815955,2.98930353754547,3.79546880587201,3.31228021836244,3.45032276000269,4.38009716013936,5.63119303881192,5.409281300313,5.41649927978854,5.54685228412963,5.30710132658735,4.68674758691677,2.80079207298902,4.15781655993819,5.34963864867323,2.99341454494193,4.69239016353565,5.51175014668001,5.35040189021399,4.68712879247937,5.03545089807359,6.50189174271299,4.8619647304108,5.77690490405432,2,4.31125847833522,3.57406808423283,2.99230604003206,3.44950971034496,4.57967568431706,4.3182153072019,2,4.51181088539372
"373","AT3G05470",NA,1,3.57160915291009,3.7959085316308,3.57289850062889,3.98871427079574,2.31903324387715,3.31109331756632,3.32064618939009,4.08346069839893,3.31184648960914,3.4497527748384,3.69070841155475,3.80004304157967,2,3.69420019301898,2.80213723236219,2.80521546833206,4.62600129020255,5.14831512914588,4.44139322415572,4.44478154013499,4.73584143353597,4.23556777176982,2.57796890012222,2.79970216516716,3.30908279019297,2.57942783079003,3.44919694350995,3.45032276000269,4.15818591990624,3.9896851662516,4.15537308837589,4.31331788965494,3.5793291064165,4.23492980499702,4.30898616735513,2.99234043435005,3.98832575731536,4.63649175242376,3.4510449009638,4.31431876689725,5.87058233419317,5.16288250857933,4.98623312089373,4.84920843671882,5.80162198553862,4.52737963349848,5.12502815751361,4.80813042561358,4.15955283111913,3.31212682959195,2.99230604003206,3.1612668067991,4.24291943406504,3.99651954168351,4.072114761523,2.31909186792366
"374","AT3G05800",NA,-1,4.30588918162464,3.89513772146221,4.07361618416815,3.69002526324011,4.44755214462537,4.50862330857579,4.08582884078024,3.99607492622673,4.57094116603332,4.23591020196964,3.69070841155475,4.38402781895226,4.45405422920303,4.31471554702368,3.79864825941171,4.80307283717753,4.07121742730089,4.50348954072724,4.68178062142431,4.23379399908998,4.62507684214911,4.68718852307297,4.44220460360108,4.15600651070489,4.3749593767031,4.93968976873944,4.57154517872242,5.19667065097895,3.8958248981111,3.89680578342769,3.9859703334769,3.16395114839523,3.45405476548542,3.57399436500562,3.57418563952809,4.23581480409994,4.07555874488078,3.69437285370997,3.69131336985634,3.31622486481247,3.79812263818054,3.57968385661554,3.57448538547199,3.45296103528765,3.58084885422281,2,2,2,4.44851859136631,3.68912463823529,3.31269040677328,3.79621338350669,4.63852700062736,4.45563433826788,3.98494862072502,3.98933527560493
"375","AT3G06390",NA,-1,4.07213529961199,3.7959085316308,2.9909614706712,3.98871427079574,4.07636279832946,3.44793756558365,4.52179671808701,4.24379556073268,5.7392997961725,3.57482113595367,4.15898773411527,4.45105309800459,4.69487813152877,4.24081010200877,4.31217309289292,5.16548407648391,4.07121742730089,4.22875067383867,4.07061034062806,4.1560018861343,4.37422370281763,3.68960690191591,4.78930241955308,4.73963641074004,4.3749593767031,4.74070091887875,4.74117059555903,3.9892584902417,3.79657772153162,3.45068438682147,4.07315671481277,4.16155466376472,3.31685903091474,4.07487468831148,4.51019604828584,4.15799248381474,4.51069807477535,3.69437285370997,4.31137688925606,4.69239016353565,3.16274944797203,4.24167437740043,3.68955811346786,4.16201256103037,3.69616761998686,2,4.75079554449916,2,5.11746553299215,5.03001597368996,5.07385745362741,4.84452352884621,3.90223922105751,5.20531349664786,4.44300411351099,4.38080290532058
"376","AT3G06520",NA,1,3.79304301750933,3.89513772146221,2.79961108331772,3.44986153357974,3.31322605730445,3.44793756558365,3.58353809094342,3.31878889063498,2.31857538155315,3.16147882244927,2.58028524984117,3.16424118885372,2,2.58196165328451,2.80213723236219,2.58329875541751,4.93567892348417,3.68363690682421,4.30429301370049,4.79200349624039,3.89050952061957,4.51062643170289,2.57796890012222,2.99106782766947,2.79819138971189,3.79546880587201,2.31871929950945,3.16197601610661,2.80089826745679,3.79753294676874,5.65516700870439,2.99462464662045,2.32024038508996,5.8426402311972,2.99192491061793,2.31886914684084,3.16128649700472,4.08076005748658,2.80171208873698,2,2.80182264439876,3.80169849186038,2.8006283741554,3.57818306928825,3.99537132197822,6.84994971280245,2,2,2.80164887097578,2.99183691000495,2.57983775591243,2.57977382177976,2.80463840773313,2.58341666687045,2.57829237746146,2.80127045060046
